step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
589,150.285,23.0263,13.310,30.577,179.14,2.493,0.577,13.300,30.000,0.1238,0.2113,0.048,0.000,0.198,0.004,100.224
590,150.485,18.5113,13.185,30.568,179.52,2.495,0.569,13.200,30.000,0.1520,-0.1123,0.019,0.000,0.198,-0.002,50.072
591,150.785,28.8048,13.060,30.559,179.87,2.503,0.561,13.100,30.000,0.0941,-0.0526,0.024,0.000,0.198,-0.002,99.972
592,151.034,16.9943,12.934,30.550,-179.77,2.492,0.551,12.900,30.000,0.1258,0.0412,0.033,0.000,0.198,-0.003,100.015
593,151.335,17.6452,12.810,30.540,-179.43,2.483,0.540,12.800,30.000,0.0938,0.0643,0.035,0.000,0.198,-0.008,100.067
594,151.535,19.2446,12.685,30.530,-179.11,2.491,0.530,12.700,30.000,0.0812,-0.0421,0.025,0.000,0.198,-0.008,49.467
595,151.784,34.9098,12.560,30.520,-178.81,2.502,0.521,12.600,30.000,0.1041,0.2306,0.049,0.000,0.198,0.003,50.454
596,152.034,22.2852,12.436,30.510,-178.56,2.502,0.511,12.400,30.000,0.1084,0.1533,0.043,0.000,0.199,-0.003,100.200
597,152.285,24.5140,12.310,30.500,-178.34,2.523,0.500,12.300,30.000,0.0838,-0.0362,0.026,0.000,0.199,-0.006,50.086
598,152.535,16.8858,12.184,30.488,-178.08,2.546,0.489,12.200,30.000,0.1012,-0.1445,0.017,0.000,0.199,0.000,100.221
599,152.835,20.9931,12.057,30.477,-177.80,2.541,0.479,12.100,30.000,0.0953,0.0475,0.033,0.000,0.199,-0.002,100.087
600,153.085,27.8146,11.931,30.465,-177.54,2.521,0.466,11.900,30.000,0.0798,-0.0598,0.024,0.000,0.199,-0.013,100.198
601,153.384,20.1572,11.805,30.452,-177.29,2.523,0.452,11.800,30.000,0.0652,-0.0763,0.022,0.000,0.198,-0.009,100.245
602,153.634,21.4433,11.680,30.439,-177.04,2.521,0.439,11.700,30.000,0.0404,0.0765,0.036,0.000,0.198,-0.007,100.092
603,153.934,21.8278,11.555,30.427,-176.83,2.515,0.429,11.600,30.000,0.0680,-0.0269,0.027,0.000,0.199,-0.006,99.975
604,154.185,25.1375,11.430,30.415,-176.67,2.513,0.416,11.400,30.000,0.0253,-0.0058,0.029,0.000,0.199,-0.013,100.337
605,154.485,29.9421,11.305,30.404,-176.54,2.512,0.404,11.300,30.000,0.0332,-0.0028,0.029,0.000,0.199,-0.020,100.103
606,154.735,26.6613,11.180,30.393,-176.42,2.508,0.394,11.200,30.000,-0.0089,0.2337,0.050,0.000,0.199,-0.017,100.215
607,155.034,15.5594,11.056,30.383,-176.31,2.512,0.385,11.100,30.000,0.0318,0.0321,0.032,0.000,0.199,-0.014,99.971
608,155.235,24.2737,10.930,30.373,-176.25,2.527,0.374,10.900,30.000,0.0662,-0.0478,0.025,0.000,0.199,-0.015,50.199
609,155.535,21.0232,10.804,30.364,-176.21,2.531,0.364,10.800,30.000,0.0356,-0.0864,0.022,0.000,0.200,-0.021,100.109
610,155.784,20.4876,10.678,30.353,-176.15,2.524,0.354,10.700,30.000,0.0257,0.1438,0.042,0.000,0.199,-0.022,100.067
611,156.035,25.0733,10.553,30.342,-176.04,2.520,0.345,10.600,30.000,0.0294,-0.1022,0.020,0.000,0.199,-0.010,50.025
612,156.285,31.3023,10.427,30.331,-175.93,2.528,0.332,10.400,30.000,0.0303,0.0373,0.033,0.000,0.199,-0.009,100.000
613,156.534,32.7494,10.301,30.320,-175.85,2.521,0.320,10.300,30.000,-0.0410,0.2001,0.047,0.000,0.199,-0.012,49.668
614,156.785,17.3209,10.175,30.308,-175.77,2.529,0.309,10.200,30.000,-0.0168,0.2423,0.051,0.000,0.199,-0.005,99.971
615,157.085,23.2339,10.048,30.298,-175.71,2.553,0.302,10.000,30.000,0.0332,-0.0671,0.024,0.000,0.200,0.007,100.188
616,157.334,21.6261,9.921,30.289,-175.73,2.569,0.289,9.900,30.000,0.0468,-0.1419,0.017,0.000,0.200,-0.011,100.032
617,157.635,27.3117,9.793,30.278,-175.74,2.559,0.278,9.800,30.000,-0.0052,0.0757,0.036,0.000,0.200,-0.023,100.084
618,157.885,17.7688,9.665,30.267,-175.68,2.550,0.269,9.700,30.000,0.0326,-0.1871,0.013,0.000,0.200,-0.011,100.104
619,158.185,19.7708,9.538,30.257,-175.61,2.550,0.259,9.500,30.000,-0.0038,0.0350,0.033,0.000,0.200,-0.002,100.019
620,158.385,25.0420,9.411,30.246,-175.57,2.534,0.246,9.400,30.000,0.0135,-0.0180,0.028,0.000,0.200,-0.013,49.975
621,158.635,18.6896,9.285,30.236,-175.57,2.531,0.236,9.300,30.000,-0.0048,-0.0959,0.021,0.000,0.199,-0.010,50.067
622,158.834,16.2615,9.158,30.225,-175.55,2.532,0.229,9.200,30.000,-0.0287,0.0286,0.032,0.000,0.199,-0.012,50.825
623,159.085,27.3223,9.032,30.215,-175.53,2.524,0.218,9.000,30.000,-0.0454,0.0044,0.030,0.000,0.199,-0.002,50.078
624,159.335,17.9210,8.906,30.206,-175.54,2.522,0.207,8.900,30.000,0.0163,-0.1076,0.020,0.000,0.200,-0.005,100.219
625,159.635,27.2383,8.781,30.198,-175.60,2.516,0.199,8.800,30.000,0.0138,-0.1159,0.019,0.000,0.200,-0.013,100.032
626,159.884,16.3218,8.655,30.189,-175.66,2.503,0.194,8.700,30.000,-0.0143,-0.2098,0.011,0.000,0.200,-0.021,100.100
627,160.184,27.6278,8.531,30.179,-175.64,2.488,0.182,8.500,30.000,0.0632,-0.2980,0.003,0.000,0.199,-0.007,100.140
628,160.435,18.7150,8.407,30.170,-175.60,2.456,0.170,8.400,30.000,0.0521,-0.2462,0.007,0.000,0.199,-0.004,100.086
629,160.734,32.0531,8.285,30.159,-175.58,2.416,0.160,8.300,30.000,0.0932,-0.2835,0.003,0.000,0.198,-0.011,99.954
630,160.984,16.9604,8.166,30.147,-175.52,2.384,0.151,8.200,30.000,0.0577,-0.3110,0.000,0.000,0.198,-0.012,100.150
631,161.235,34.9023,8.048,30.135,-175.41,2.349,0.143,8.000,30.000,0.1020,-0.0380,0.024,0.000,0.197,-0.001,50.189
632,161.435,15.1901,7.932,30.122,-175.26,2.317,0.126,7.900,30.000,0.1053,0.0047,0.028,0.000,0.197,-0.001,50.187
633,161.734,15.5004,7.817,30.107,-175.09,2.315,0.109,7.800,30.000,0.1010,-0.1955,0.010,0.000,0.197,0.005,99.875
634,161.985,15.6612,7.702,30.092,-174.91,2.320,0.092,7.700,30.000,0.0342,-0.1734,0.012,0.000,0.197,0.017,99.879
635,162.234,27.4583,7.587,30.075,-174.68,2.301,0.076,7.600,30.000,0.0745,-0.1179,0.017,0.000,0.197,0.026,50.009
636,162.435,22.2971,7.474,30.059,-174.46,2.271,0.065,7.500,30.000,0.0781,-0.0034,0.027,0.000,0.198,0.019,50.113
637,162.685,15.3267,7.363,30.043,-174.29,2.250,0.057,7.400,30.000,0.0895,0.1976,0.044,0.000,0.198,0.016,50.266
638,162.885,16.5238,7.251,30.026,-174.12,2.257,0.055,7.300,30.000,0.0592,0.1571,0.041,0.000,0.198,0.008,50.079
639,163.135,17.2805,7.139,30.009,-173.92,2.288,0.040,7.100,30.000,0.0711,0.1183,0.038,0.000,0.198,0.016,50.185
640,163.335,17.1386,7.025,29.992,-173.71,2.311,0.026,7.000,30.000,0.0618,-0.0406,0.024,0.000,0.199,0.016,50.187
641,163.585,19.3192,6.910,29.974,-173.53,2.323,0.028,6.900,30.000,0.0314,0.0709,0.034,0.000,0.199,0.001,50.056
642,163.834,16.3244,6.795,29.956,-173.36,2.320,0.044,6.800,30.000,0.0448,0.0482,0.032,0.000,0.200,0.004,99.986
643,164.085,29.9838,6.680,29.939,-173.23,2.332,0.064,6.700,30.000,-0.0041,0.0991,0.036,0.000,0.200,-0.000,50.285
644,164.335,16.7511,6.565,29.922,-173.12,2.341,0.086,6.600,30.000,-0.0161,-0.0646,0.022,0.000,0.200,0.010,100.095
645,164.634,20.9967,6.449,29.905,-173.04,2.338,0.106,6.400,30.000,-0.0050,0.1189,0.038,0.000,0.201,-0.003,99.881
646,164.885,17.2685,6.333,29.891,-173.02,2.328,0.114,6.300,30.000,-0.0210,0.1094,0.038,0.000,0.201,0.000,99.939
647,165.134,29.2687,6.217,29.877,-173.05,2.341,0.125,6.200,30.000,-0.0371,-0.0457,0.024,0.000,0.201,-0.022,50.220
648,165.384,15.3359,6.100,29.863,-173.08,2.352,0.137,6.100,30.000,-0.0162,0.0195,0.030,0.000,0.201,-0.024,99.827
649,165.685,15.9318,5.983,29.850,-173.14,2.346,0.151,6.000,30.000,-0.0187,0.2558,0.051,0.000,0.201,-0.023,100.060
650,165.885,19.4731,5.866,29.838,-173.19,2.357,0.166,5.900,30.000,-0.0743,0.0126,0.029,0.000,0.201,-0.015,50.164
651,166.135,17.4998,5.748,29.825,-173.25,2.386,0.182,5.700,30.000,-0.0767,0.1894,0.045,0.000,0.201,0.001,50.154
652,166.384,34.3255,5.629,29.813,-173.31,2.396,0.190,5.600,30.000,-0.0747,0.0037,0.029,0.000,0.201,0.019,100.276
653,166.685,20.3252,5.510,29.802,-173.41,2.407,0.199,5.500,30.000,-0.0351,0.0259,0.031,0.000,0.201,0.030,100.398
654,166.885,22.8660,5.390,29.791,-173.56,2.406,0.209,5.400,30.000,-0.0654,0.0097,0.029,0.000,0.201,0.018,50.174
655,167.184,20.8122,5.270,29.781,-173.70,2.412,0.221,5.300,30.000,-0.1053,-0.0025,0.028,0.000,0.201,0.021,100.043
656,167.435,19.2540,5.150,29.771,-173.81,2.415,0.235,5.100,30.000,-0.1143,0.1008,0.037,0.000,0.201,0.033,100.068
657,167.684,24.2258,5.029,29.762,-173.94,2.411,0.240,5.000,30.000,-0.0943,-0.0182,0.027,0.000,0.201,0.029,50.390
658,167.935,23.0345,4.909,29.754,-174.13,2.412,0.246,4.900,30.000,-0.0753,-0.0280,0.026,0.000,0.201,0.028,100.154
659,168.185,24.6013,4.788,29.748,-174.36,2.409,0.253,4.800,30.000,-0.0600,0.1797,0.045,0.000,0.201,0.014,50.112
660,168.385,25.0017,4.668,29.741,-174.60,2.420,0.261,4.700,30.000,-0.0866,0.1917,0.046,0.000,0.200,0.003,50.245
661,168.634,15.7413,4.547,29.735,-174.79,2.449,0.269,4.500,30.000,-0.0973,-0.0783,0.022,0.000,0.200,0.001,50.110
662,168.884,20.3456,4.424,29.729,-174.96,2.465,0.272,4.400,30.000,-0.0963,-0.1181,0.018,0.000,0.200,-0.000,99.889
663,169.185,23.5794,4.301,29.724,-175.16,2.450,0.276,4.300,30.000,-0.0979,0.0156,0.030,0.000,0.201,-0.010,100.145
664,169.385,19.0437,4.179,29.720,-175.41,2.427,0.280,4.200,30.000,-0.1035,0.0469,0.033,0.000,0.201,-0.018,50.198
665,169.685,21.5271,4.058,29.718,-175.68,2.426,0.285,4.100,30.000,-0.0937,-0.0186,0.027,0.000,0.201,-0.021,100.091
666,169.884,21.5705,3.937,29.716,-175.96,2.436,0.286,3.900,30.000,-0.0936,-0.0746,0.022,0.000,0.201,-0.020,49.988
667,170.135,22.0687,3.815,29.715,-176.23,2.435,0.285,3.800,30.000,-0.1098,-0.0477,0.025,0.000,0.201,-0.017,50.445
668,170.334,22.2732,3.693,29.714,-176.48,2.423,0.286,3.700,30.000,-0.0980,0.0997,0.038,0.000,0.201,-0.007,50.216
669,170.634,28.3773,3.572,29.714,-176.74,2.418,0.287,3.600,30.000,-0.0747,-0.0663,0.023,0.000,0.201,0.002,99.962
670,170.835,17.9573,3.451,29.715,-177.02,2.430,0.289,3.500,30.000,-0.0786,0.0799,0.036,0.000,0.200,0.006,50.351
671,171.135,25.4687,3.330,29.715,-177.27,2.434,0.286,3.300,30.000,-0.0893,-0.1187,0.018,0.000,0.200,0.012,100.071
672,171.385,20.3709,3.208,29.715,-177.48,2.439,0.285,3.200,30.000,-0.0853,0.0277,0.031,0.000,0.200,0.021,100.297
673,171.685,16.1099,3.086,29.716,-177.69,2.427,0.284,3.100,30.000,-0.1073,-0.0865,0.021,0.000,0.200,0.018,100.097
674,171.935,27.1194,2.965,29.718,-177.93,2.420,0.284,3.000,30.000,-0.0578,0.0047,0.029,0.000,0.200,0.014,100.117
675,172.235,19.1003,2.845,29.720,-178.19,2.416,0.283,2.800,30.000,-0.0828,-0.0581,0.023,0.000,0.200,0.011,100.099
676,172.434,16.1556,2.724,29.722,-178.43,2.416,0.279,2.700,30.000,-0.0977,-0.0096,0.028,0.000,0.200,0.002,50.362
677,172.685,20.2160,2.604,29.725,-178.64,2.411,0.275,2.600,30.000,-0.1053,-0.1903,0.012,0.000,0.199,-0.006,50.298
678,172.885,16.3310,2.484,29.729,-178.86,2.395,0.272,2.500,30.000,-0.1156,0.1147,0.038,0.000,0.200,-0.010,50.206
679,173.184,18.2962,2.365,29.733,-179.13,2.374,0.269,2.400,30.000,-0.1246,0.1245,0.040,0.000,0.200,-0.025,99.945
680,173.385,25.5091,2.246,29.739,-179.43,2.379,0.265,2.200,30.000,-0.1558,-0.2851,0.003,0.000,0.200,-0.021,49.964
681,173.635,17.1492,2.127,29.747,-179.75,2.379,0.255,2.100,30.000,-0.1142,0.0350,0.031,0.000,0.200,-0.021,50.129
682,173.885,21.0927,2.009,29.756,179.91,2.351,0.244,2.000,30.000,-0.1215,-0.0229,0.026,0.000,0.200,-0.022,100.061
683,174.184,24.3266,1.892,29.765,179.57,2.348,0.235,1.900,30.000,-0.1542,0.0242,0.030,0.000,0.200,-0.009,100.032
684,174.435,15.4942,1.774,29.775,179.26,2.351,0.227,1.800,30.000,-0.1810,0.1164,0.039,0.000,0.200,0.014,100.093
685,174.735,18.2218,1.657,29.786,178.93,2.355,0.218,1.700,30.000,-0.1952,0.1786,0.044,0.000,0.200,0.029,100.062
686,174.935,18.3623,1.539,29.799,178.57,2.363,0.205,1.500,30.000,-0.2261,0.1481,0.042,0.000,0.200,0.022,50.415
687,175.185,16.0448,1.421,29.813,178.14,2.374,0.188,1.400,30.000,-0.2503,0.0550,0.034,0.000,0.201,0.013,50.231
688,175.385,23.1348,1.303,29.830,177.68,2.375,0.170,1.300,30.000,-0.2702,-0.0363,0.026,0.000,0.201,0.002,49.991
689,175.635,17.3601,1.185,29.849,177.17,2.366,0.152,1.200,30.000,-0.3163,-0.0831,0.022,0.000,0.201,-0.010,50.220
690,175.885,17.1122,1.067,29.870,176.61,2.348,0.134,1.100,30.000,-0.3095,0.0108,0.030,0.000,0.201,-0.027,100.135
691,176.135,16.2330,0.952,29.894,175.99,2.321,0.117,1.000,30.000,-0.3478,-0.0853,0.021,0.000,0.201,-0.029,50.129
692,176.334,16.7648,0.837,29.920,175.33,2.308,0.088,0.800,30.000,-0.3610,0.0304,0.031,0.000,0.201,-0.017,50.143
693,176.635,24.5650,0.724,29.949,174.62,2.284,0.056,0.700,30.000,-0.3474,0.0155,0.030,0.000,0.201,0.011,100.111
694,176.885,26.6983,0.613,29.981,173.85,2.272,0.023,0.600,30.000,-0.3093,-0.0669,0.023,0.000,0.200,0.033,100.193
695,177.135,26.1401,0.503,30.016,173.04,2.269,0.016,0.500,30.000,-0.2450,0.1312,0.040,0.000,0.200,0.032,50.394
696,177.335,16.0654,0.394,30.052,172.18,2.275,0.053,0.400,30.000,-0.1385,0.3179,0.057,0.000,0.200,0.008,50.085
697,177.585,14.7843,0.284,30.090,171.37,2.312,0.091,0.300,30.000,-0.0041,-0.0179,0.028,0.000,0.200,-0.043,50.239
698,177.835,18.4932,0.172,30.126,170.66,2.372,0.129,0.200,30.000,0.0199,0.1474,0.042,0.000,0.199,-0.070,100.055
699,178.085,16.1526,0.056,30.159,170.14,2.418,0.165,0.100,30.000,0.0642,-0.0932,0.021,0.000,0.198,-0.078,50.138
700,178.285,19.7367,-0.061,30.189,169.80,2.445,0.193,-0.100,30.000,0.0954,0.0614,0.035,0.000,0.197,-0.051,50.285
701,178.534,16.8563,-0.181,30.216,169.61,2.451,0.217,-0.200,30.000,0.0907,-0.2025,0.011,0.000,0.196,-0.024,50.251
702,178.735,18.1554,-0.301,30.239,169.57,2.459,0.239,-0.300,30.000,0.1140,-0.0617,0.024,0.000,0.196,-0.009,50.205
703,179.035,18.3566,-0.422,30.260,169.62,2.445,0.261,-0.400,30.000,0.1362,-0.1119,0.019,0.000,0.196,0.012,100.072
704,179.235,19.4300,-0.542,30.279,169.73,2.435,0.282,-0.500,30.000,0.1492,0.0176,0.030,0.000,0.197,0.010,50.246
705,179.534,19.2245,-0.663,30.296,169.88,2.431,0.298,-0.700,30.000,0.1592,-0.1447,0.016,0.000,0.197,0.010,100.065
706,179.785,16.0480,-0.784,30.311,170.09,2.431,0.311,-0.800,30.000,0.1474,-0.0273,0.026,0.000,0.197,0.012,100.043
707,180.085,21.6308,-0.905,30.324,170.36,2.423,0.324,-0.900,30.000,0.1579,0.1052,0.038,0.000,0.197,0.009,99.942
708,180.285,19.3820,-1.025,30.335,170.68,2.428,0.336,-1.000,30.000,0.1542,0.1581,0.043,0.000,0.197,0.017,50.249
709,180.585,17.4280,-1.147,30.345,171.04,2.436,0.348,-1.100,30.000,0.1481,-0.0453,0.025,0.000,0.197,0.024,100.230
710,180.785,16.5845,-1.270,30.353,171.45,2.459,0.354,-1.300,30.000,0.1637,0.0266,0.031,0.000,0.197,0.029,50.228
711,181.035,20.4953,-1.393,30.360,171.86,2.461,0.360,-1.400,30.000,0.1556,0.1089,0.039,0.000,0.197,0.035,50.094
712,181.235,23.2926,-1.517,30.365,172.28,2.468,0.365,-1.500,30.000,0.1453,-0.2004,0.011,0.000,0.197,0.031,50.398
713,181.535,17.3560,-1.641,30.369,172.72,2.478,0.372,-1.600,30.000,0.1369,0.0284,0.031,0.000,0.197,0.032,100.010
714,181.735,35.6686,-1.764,30.373,173.14,2.462,0.375,-1.800,30.000,0.1709,0.0585,0.034,0.000,0.198,0.029,50.320
715,181.985,15.9426,-1.887,30.377,173.52,2.460,0.377,-1.900,30.000,0.1274,-0.0148,0.028,0.000,0.198,0.017,50.198
716,182.185,14.5622,-2.010,30.380,173.90,2.469,0.380,-2.000,30.000,0.1293,-0.1690,0.014,0.000,0.198,0.014,49.850
717,182.435,18.9107,-2.134,30.383,174.28,2.462,0.384,-2.100,30.000,0.1179,0.1562,0.043,0.000,0.198,0.014,50.199
718,182.684,15.6079,-2.256,30.385,174.63,2.442,0.388,-2.300,30.000,0.1000,-0.2199,0.009,0.000,0.198,0.015,100.003
719,182.934,16.6165,-2.379,30.387,174.96,2.440,0.388,-2.400,30.000,0.1148,-0.0510,0.024,0.000,0.198,0.012,50.210
720,183.135,18.0005,-2.501,30.390,175.25,2.423,0.390,-2.500,30.000,0.1460,-0.0559,0.024,0.000,0.198,0.011,50.176
721,183.385,16.3271,-2.622,30.392,175.53,2.412,0.392,-2.600,30.000,0.1118,-0.0539,0.024,0.000,0.198,0.004,50.129
722,183.585,17.0498,-2.743,30.392,175.84,2.413,0.394,-2.700,30.000,0.1151,0.1397,0.041,0.000,0.198,0.004,49.932
723,183.835,17.2300,-2.864,30.392,176.17,2.416,0.394,-2.900,30.000,0.1072,-0.0469,0.024,0.000,0.198,0.011,50.180
724,184.035,17.2022,-2.985,30.392,176.48,2.430,0.392,-3.000,30.000,0.1165,-0.0460,0.024,0.000,0.198,0.008,50.134
725,184.335,19.0970,-3.106,30.391,176.77,2.431,0.391,-3.100,30.000,0.1310,0.2739,0.053,0.000,0.198,-0.007,99.791
726,184.534,21.1941,-3.227,30.389,177.06,2.432,0.390,-3.200,30.000,0.1108,0.0963,0.037,0.000,0.198,-0.017,50.105
727,184.835,35.1085,-3.349,30.386,177.39,2.458,0.389,-3.300,30.000,0.0977,-0.1151,0.019,0.000,0.198,-0.019,100.140
728,185.085,18.1308,-3.473,30.383,177.71,2.470,0.384,-3.500,30.000,0.0840,-0.0940,0.020,0.000,0.198,-0.018,100.230
729,185.384,21.0925,-3.596,30.380,178.01,2.447,0.380,-3.600,30.000,0.1160,-0.0278,0.026,0.000,0.199,-0.022,100.192
730,185.585,22.0225,-3.718,30.377,178.24,2.423,0.377,-3.700,30.000,0.0720,-0.0536,0.024,0.000,0.199,-0.038,50.220
731,185.885,20.8427,-3.839,30.373,178.46,2.415,0.375,-3.800,30.000,0.0821,0.2156,0.048,0.000,0.199,-0.044,100.150
732,186.135,21.9093,-3.961,30.371,178.69,2.424,0.373,-4.000,30.000,0.0841,-0.0843,0.021,0.000,0.199,-0.040,100.091
733,186.435,27.7056,-4.083,30.368,178.90,2.440,0.368,-4.100,30.000,0.0767,0.0139,0.030,0.000,0.199,-0.037,99.936
734,186.634,16.7200,-4.205,30.364,179.12,2.443,0.364,-4.200,30.000,0.0967,0.1357,0.041,0.000,0.199,-0.035,50.129
735,186.934,20.1565,-4.327,30.360,179.33,2.447,0.361,-4.300,30.000,0.0575,0.0779,0.036,0.000,0.199,-0.030,100.295
736,187.135,15.5062,-4.450,30.355,179.56,2.466,0.358,-4.500,30.000,0.0986,0.0599,0.034,0.000,0.199,-0.015,50.264
737,187.386,17.3783,-4.574,30.350,179.77,2.479,0.351,-4.600,30.000,0.0878,0.2448,0.051,0.000,0.200,-0.018,50.460
738,187.585,26.0731,-4.698,30.345,179.96,2.494,0.345,-4.700,30.000,0.0874,-0.0945,0.021,0.000,0.200,-0.029,49.771
739,187.834,16.2239,-4.823,30.338,-179.83,2.516,0.339,-4.800,30.000,0.1015,-0.0925,0.021,0.000,0.199,-0.030,49.850
740,188.084,16.0928,-4.949,30.331,-179.58,2.512,0.335,-4.900,30.000,0.0928,-0.0184,0.028,0.000,0.199,-0.037,100.140
741,188.335,19.5193,-5.074,30.323,-179.32,2.498,0.324,-5.100,30.000,0.1345,-0.1372,0.017,0.000,0.199,-0.038,50.387
742,188.535,16.8084,-5.198,30.314,-179.06,2.487,0.314,-5.200,30.000,0.1409,-0.3171,0.001,0.000,0.199,-0.041,50.180
743,188.784,17.7480,-5.322,30.304,-178.79,2.461,0.305,-5.300,30.000,0.1917,-0.1714,0.013,0.000,0.198,-0.049,50.062
744,188.985,18.4368,-5.444,30.293,-178.50,2.420,0.296,-5.400,30.000,0.2166,-0.4000,0.000,0.007,0.198,-0.054,50.240
745,189.235,16.4404,-5.565,30.280,-178.17,2.379,0.282,-5.600,30.000,0.1808,-0.3099,0.000,0.000,0.197,-0.054,50.179
746,189.435,16.4680,-5.683,30.266,-177.79,2.351,0.266,-5.700,30.000,0.2055,-0.3309,0.000,0.002,0.196,-0.047,50.169
747,189.685,15.9168,-5.799,30.250,-177.38,2.307,0.250,-5.800,30.000,0.1929,-0.1971,0.010,0.000,0.196,-0.023,49.943
748,189.885,17.0182,-5.913,30.232,-176.94,2.273,0.232,-5.900,30.000,0.1756,-0.0750,0.020,0.000,0.195,-0.012,50.021
749,190.135,16.4699,-6.024,30.213,-176.46,2.241,0.214,-6.000,30.000,0.1642,-0.1271,0.015,0.000,0.195,0.018,50.385
750,190.335,17.6224,-6.135,30.193,-175.99,2.223,0.196,-6.100,30.000,0.1888,-0.3759,0.000,0.007,0.196,0.036,50.110
751,190.585,17.4007,-6.244,30.174,-175.58,2.189,0.179,-6.200,30.000,0.1635,-0.1073,0.017,0.000,0.196,0.038,50.239
752,190.785,30.2262,-6.352,30.154,-175.18,2.160,0.161,-6.400,30.000,0.1220,-0.1858,0.010,0.000,0.196,0.028,49.750
753,191.034,27.9780,-6.458,30.133,-174.78,2.143,0.140,-6.500,30.000,0.1326,-0.0152,0.024,0.000,0.196,0.026,50.494
754,191.285,21.7316,-6.563,30.114,-174.40,2.124,0.120,-6.600,30.000,0.0984,-0.1225,0.015,0.000,0.197,0.015,100.073
755,191.584,17.1587,-6.668,30.095,-174.09,2.112,0.100,-6.700,30.000,0.0947,-0.0034,0.025,0.000,0.197,0.001,100.033
756,191.785,15.7314,-6.771,30.077,-173.83,2.097,0.082,-6.800,30.000,0.0739,0.1655,0.040,0.000,0.198,-0.002,50.027
757,192.035,15.9304,-6.875,30.059,-173.59,2.094,0.064,-6.900,30.000,0.0577,0.1541,0.039,0.000,0.199,0.015,49.953
758,192.235,19.4440,-6.979,30.042,-173.40,2.120,0.047,-7.000,30.000,0.0284,0.2035,0.044,0.000,0.199,0.028,50.069
759,192.535,16.1040,-7.085,30.025,-173.24,2.151,0.030,-7.100,30.000,0.0617,0.0311,0.029,0.000,0.200,0.025,99.891
760,192.735,25.9143,-7.191,30.010,-173.13,2.172,0.013,-7.200,30.000,0.0746,0.3608,0.058,0.000,0.200,0.004,50.098
761,192.985,16.0442,-7.299,29.994,-173.05,2.185,0.007,-7.300,30.000,0.0319,0.2396,0.048,0.000,0.201,-0.018,50.047
762,193.185,17.1452,-7.408,29.977,-172.93,2.226,0.025,-7.400,30.000,0.0481,0.2058,0.045,0.000,0.201,-0.023,50.126
763,193.435,17.5026,-7.519,29.960,-172.81,2.264,0.044,-7.500,30.000,0.0447,0.1089,0.037,0.000,0.201,-0.011,50.178
764,193.635,16.1150,-7.632,29.943,-172.70,2.294,0.066,-7.600,30.000,-0.0043,-0.0412,0.024,0.000,0.201,-0.000,50.229
765,193.885,16.2960,-7.746,29.925,-172.60,2.307,0.088,-7.700,30.000,-0.0109,0.1296,0.039,0.000,0.201,0.024,50.249
766,194.085,16.9870,-7.860,29.908,-172.51,2.300,0.100,-7.900,30.000,-0.0597,0.2231,0.047,0.000,0.202,0.029,50.175
767,194.385,19.0466,-7.974,29.892,-172.48,2.317,0.111,-8.000,30.000,-0.0182,0.2283,0.048,0.000,0.202,0.009,100.112
768,194.585,16.3758,-8.089,29.878,-172.52,2.346,0.123,-8.100,30.000,-0.0263,0.0154,0.029,0.000,0.202,0.005,50.029
769,194.834,15.7772,-8.206,29.864,-172.58,2.370,0.137,-8.200,30.000,-0.0810,0.3728,0.061,0.000,0.202,0.006,50.110
770,195.034,17.2803,-8.324,29.850,-172.64,2.388,0.152,-8.300,30.000,-0.0555,0.0676,0.035,0.000,0.202,-0.003,50.556
771,195.335,15.5950,-8.443,29.837,-172.71,2.413,0.169,-8.400,30.000,-0.0483,0.0649,0.034,0.000,0.202,-0.002,99.885
772,195.584,19.0488,-8.564,29.825,-172.83,2.420,0.179,-8.600,30.000,-0.0749,-0.0911,0.021,0.000,0.202,-0.010,100.153
773,195.834,15.6995,-8.685,29.813,-172.98,2.416,0.187,-8.700,30.000,-0.0647,0.0002,0.029,0.000,0.202,-0.022,50.106
774,196.035,18.7102,-8.805,29.803,-173.13,2.406,0.197,-8.800,30.000,-0.0989,0.0450,0.033,0.000,0.202,-0.020,50.214
775,196.285,17.7002,-8.925,29.793,-173.29,2.401,0.209,-8.900,30.000,-0.0848,0.0040,0.029,0.000,0.202,-0.025,50.022
776,196.485,18.0946,-9.045,29.784,-173.48,2.407,0.221,-9.000,30.000,-0.0900,-0.0067,0.028,0.000,0.201,-0.013,50.012
777,196.734,25.1394,-9.166,29.776,-173.69,2.404,0.226,-9.200,30.000,-0.0835,0.1172,0.039,0.000,0.201,-0.006,50.107
778,196.985,17.8418,-9.286,29.769,-173.94,2.405,0.231,-9.300,30.000,-0.1133,-0.1198,0.018,0.000,0.201,0.005,100.181
779,197.285,27.1323,-9.407,29.763,-174.18,2.413,0.237,-9.400,30.000,-0.0871,0.1504,0.042,0.000,0.201,0.011,99.990
780,197.485,28.4994,-9.528,29.757,-174.42,2.408,0.244,-9.500,30.000,-0.1032,0.1372,0.041,0.000,0.201,0.025,50.087
781,197.785,19.1574,-9.649,29.752,-174.66,2.424,0.252,-9.600,30.000,-0.0997,0.0945,0.037,0.000,0.201,0.024,100.041
