step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
381,1779.005,4403.2387,27.400,22.724,115.62,2.553,0.392,27.748,22.904,0.1788,0.0940,0.039,0.000,0.197,0.038,99.946
382,1783.855,4629.3108,27.333,22.833,116.08,2.569,0.390,27.665,23.037,0.1928,0.0755,0.037,0.000,0.197,0.035,100.063
383,1788.455,4346.0980,27.264,22.943,116.57,2.585,0.389,27.580,23.170,0.1868,0.0099,0.031,0.000,0.197,0.022,100.143
384,1793.156,4515.5351,27.193,23.052,117.10,2.599,0.390,27.494,23.301,0.1845,-0.0242,0.028,0.000,0.197,0.011,50.876
385,1797.956,4588.1077,27.120,23.161,117.64,2.602,0.393,27.406,23.431,0.1701,-0.0567,0.025,0.000,0.197,0.003,49.925
386,1802.456,4346.8354,27.047,23.269,118.18,2.593,0.394,27.406,23.431,0.1708,-0.0404,0.027,0.000,0.197,-0.006,50.413
387,1807.055,4387.1696,26.974,23.376,118.69,2.582,0.390,27.317,23.561,0.1679,-0.0520,0.026,0.000,0.197,-0.016,50.213
388,1811.806,4524.0607,26.900,23.482,119.17,2.572,0.387,27.227,23.689,0.1797,-0.0690,0.024,0.000,0.197,-0.026,100.128
389,1816.406,4334.5713,26.825,23.587,119.64,2.565,0.386,27.135,23.817,0.1889,-0.0587,0.025,0.000,0.197,-0.031,99.893
390,1820.956,4323.1322,26.750,23.691,120.13,2.555,0.386,27.042,23.943,0.1895,-0.1087,0.020,0.000,0.196,-0.036,99.883
391,1825.556,4333.9739,26.673,23.795,120.64,2.554,0.389,26.948,24.069,0.1883,-0.1119,0.020,0.000,0.196,-0.034,99.811
392,1830.156,4366.5827,26.595,23.896,121.18,2.541,0.393,26.948,24.069,0.1894,-0.0814,0.023,0.000,0.196,-0.025,100.705
393,1834.906,4456.2208,26.517,23.997,121.72,2.522,0.388,26.852,24.194,0.1905,-0.0413,0.026,0.000,0.196,-0.007,100.134
394,1839.606,4544.4713,26.439,24.096,122.24,2.509,0.386,26.755,24.317,0.2048,-0.0121,0.029,0.000,0.196,0.007,50.041
395,1844.356,4458.1600,26.360,24.194,122.76,2.505,0.386,26.657,24.440,0.2070,-0.0582,0.024,0.000,0.196,0.013,100.071
396,1848.906,4330.0874,26.279,24.291,123.29,2.505,0.388,26.558,24.561,0.2043,-0.0382,0.026,0.000,0.196,0.022,100.378
397,1853.606,4420.9465,26.197,24.387,123.85,2.499,0.393,26.457,24.682,0.2007,-0.0428,0.026,0.000,0.196,0.037,99.823
398,1858.107,4321.5115,26.115,24.481,124.43,2.496,0.397,26.457,24.682,0.1994,0.0061,0.030,0.000,0.196,0.044,50.290
399,1862.857,4523.5738,26.031,24.575,124.99,2.491,0.395,26.355,24.801,0.1919,-0.0234,0.027,0.000,0.196,0.043,49.772
400,1867.507,4417.5521,25.947,24.668,125.54,2.489,0.395,26.252,24.920,0.1942,-0.0003,0.029,0.000,0.196,0.035,100.138
401,1872.056,4273.4693,25.863,24.760,126.07,2.481,0.397,26.147,25.037,0.1908,0.0049,0.030,0.000,0.196,0.035,99.986
402,1876.657,4349.1477,25.778,24.851,126.60,2.478,0.401,26.041,25.153,0.1713,-0.0119,0.028,0.000,0.197,0.030,100.094
403,1881.407,4490.2026,25.692,24.942,127.13,2.479,0.406,25.935,25.268,0.1778,-0.0081,0.029,0.000,0.197,0.031,100.008
404,1886.057,4434.7197,25.606,25.033,127.62,2.474,0.404,25.935,25.268,0.1792,0.0186,0.031,0.000,0.197,0.023,100.152
405,1890.706,4374.1205,25.520,25.123,128.09,2.475,0.402,25.826,25.382,0.1890,0.0353,0.033,0.000,0.197,0.027,100.023
406,1895.208,4313.3632,25.432,25.212,128.57,2.481,0.401,25.717,25.495,0.1819,0.0601,0.035,0.000,0.197,0.034,50.284
407,1899.907,4438.2252,25.344,25.301,129.07,2.494,0.403,25.607,25.607,0.1745,0.0805,0.037,0.000,0.197,0.030,99.462
408,1904.306,4188.9981,25.254,25.389,129.59,2.505,0.407,25.495,25.717,0.1787,0.0947,0.038,0.000,0.197,0.041,99.948
409,1908.707,4157.8200,25.164,25.477,130.08,2.517,0.409,25.495,25.717,0.1786,0.0404,0.033,0.000,0.197,0.032,50.542
410,1913.106,4196.5463,25.072,25.564,130.57,2.532,0.406,25.382,25.826,0.1723,0.0775,0.037,0.000,0.197,0.016,99.700
411,1917.607,4224.5262,24.979,25.651,131.06,2.541,0.405,25.268,25.935,0.1835,0.0718,0.036,0.000,0.197,0.008,100.556
412,1921.956,4130.7269,24.885,25.737,131.56,2.546,0.405,25.153,26.041,0.1886,0.0437,0.034,0.000,0.198,-0.008,100.149
413,1926.507,4345.1361,24.790,25.823,132.06,2.545,0.407,25.037,26.147,0.1881,-0.0114,0.029,0.000,0.197,-0.032,50.266
414,1931.157,4401.0277,24.694,25.908,132.57,2.546,0.411,24.920,26.252,0.1717,-0.0288,0.027,0.000,0.197,-0.046,99.787
415,1935.607,4246.4643,24.597,25.992,133.11,2.547,0.414,24.920,26.252,0.1782,-0.1089,0.020,0.000,0.197,-0.047,49.863
416,1940.006,4225.3596,24.499,26.076,133.62,2.536,0.411,24.801,26.355,0.1699,-0.0867,0.022,0.000,0.197,-0.047,50.125
417,1944.507,4244.7441,24.402,26.158,134.10,2.521,0.410,24.682,26.457,0.1781,-0.0884,0.022,0.000,0.197,-0.052,100.150
418,1948.956,4251.8157,24.304,26.239,134.57,2.510,0.410,24.561,26.558,0.1772,-0.1100,0.020,0.000,0.197,-0.052,50.199
419,1953.607,4383.3862,24.207,26.319,135.05,2.505,0.411,24.440,26.657,0.1679,-0.0603,0.024,0.000,0.197,-0.046,100.098
420,1958.357,4502.2143,24.108,26.397,135.55,2.498,0.414,24.317,26.755,0.1759,-0.0332,0.026,0.000,0.196,-0.036,100.070
421,1963.008,4352.1371,24.010,26.475,136.03,2.494,0.416,24.317,26.755,0.1991,-0.0299,0.027,0.000,0.196,-0.024,100.033
422,1967.508,4284.1659,23.912,26.552,136.51,2.491,0.412,24.194,26.852,0.1894,0.0057,0.030,0.000,0.196,-0.029,100.169
423,1972.108,4324.1995,23.812,26.627,137.00,2.494,0.411,24.069,26.948,0.1751,0.0244,0.031,0.000,0.196,-0.022,99.989
424,1976.508,4173.5174,23.712,26.701,137.51,2.496,0.413,23.943,27.042,0.1820,0.0583,0.035,0.000,0.196,-0.005,99.928
425,1981.207,4422.1769,23.611,26.775,138.03,2.496,0.415,23.817,27.135,0.1634,0.0431,0.033,0.000,0.196,-0.006,99.919
426,1985.658,4227.5970,23.509,26.848,138.51,2.499,0.420,23.689,27.227,0.1694,0.0185,0.031,0.000,0.196,-0.002,100.271
427,1990.107,4193.4489,23.407,26.920,138.97,2.500,0.417,23.689,27.227,0.1704,-0.0285,0.027,0.000,0.197,-0.011,100.484
428,1994.508,4171.6111,23.304,26.993,139.43,2.496,0.414,23.561,27.317,0.1866,-0.0167,0.028,0.000,0.197,-0.014,99.884
429,1999.007,4240.6072,23.201,27.064,139.89,2.493,0.413,23.431,27.406,0.1808,0.0209,0.031,0.000,0.197,-0.009,99.877
430,2003.608,4377.2769,23.096,27.134,140.37,2.491,0.414,23.301,27.494,0.1689,0.0582,0.035,0.000,0.197,-0.008,99.775
431,2008.208,4308.6124,22.992,27.203,140.88,2.497,0.417,23.170,27.580,0.1536,0.0576,0.035,0.000,0.196,0.011,100.122
432,2012.608,4171.2632,22.886,27.271,141.38,2.505,0.419,23.170,27.580,0.1675,0.0571,0.035,0.000,0.197,0.024,99.787
433,2017.407,4508.1230,22.780,27.340,141.83,2.515,0.414,23.037,27.665,0.1737,0.0087,0.030,0.000,0.197,0.033,100.334
434,2021.808,4181.8552,22.673,27.408,142.26,2.520,0.412,22.904,27.748,0.1809,0.0393,0.033,0.000,0.197,0.036,100.025
435,2026.408,4314.7761,22.566,27.474,142.72,2.524,0.411,22.770,27.830,0.1785,-0.0007,0.030,0.000,0.197,0.030,100.042
436,2030.909,4274.6380,22.457,27.540,143.21,2.531,0.412,22.636,27.911,0.1908,0.0001,0.030,0.000,0.197,0.035,100.010
437,2035.558,4371.9661,22.347,27.604,143.73,2.529,0.415,22.500,27.990,0.1774,0.0257,0.032,0.000,0.197,0.027,99.252
438,2040.208,4442.7114,22.237,27.667,144.24,2.531,0.417,22.500,27.990,0.1699,-0.0133,0.029,0.000,0.196,0.023,100.171
439,2044.859,4349.0149,22.126,27.730,144.76,2.525,0.414,22.364,28.068,0.1909,-0.0392,0.026,0.000,0.197,0.022,100.369
440,2049.659,4575.0019,22.014,27.792,145.24,2.523,0.412,22.226,28.145,0.1869,-0.0586,0.025,0.000,0.197,0.012,100.210
441,2054.359,4400.7224,21.903,27.852,145.73,2.511,0.412,22.088,28.220,0.2005,-0.0723,0.023,0.000,0.197,-0.001,100.414
442,2059.109,4522.5377,21.791,27.911,146.23,2.501,0.414,21.949,28.293,0.1914,-0.0409,0.026,0.000,0.196,-0.003,99.948
443,2063.958,4623.7887,21.678,27.969,146.77,2.495,0.418,21.810,28.365,0.2028,0.0201,0.031,0.000,0.196,0.000,49.940
444,2068.558,4383.7573,21.566,28.025,147.32,2.494,0.419,21.810,28.365,0.1990,0.0069,0.030,0.000,0.196,-0.007,99.949
445,2073.358,4513.2618,21.452,28.079,147.86,2.500,0.418,21.670,28.436,0.1994,0.0303,0.032,0.000,0.196,-0.002,100.042
446,2078.208,4639.1272,21.338,28.132,148.41,2.508,0.418,21.528,28.505,0.1769,0.0298,0.032,0.000,0.196,0.000,100.206
447,2082.859,4382.8326,21.223,28.185,148.97,2.513,0.421,21.387,28.572,0.1747,0.0429,0.033,0.000,0.196,0.004,100.150
448,2087.359,4255.8953,21.108,28.237,149.51,2.522,0.424,21.244,28.639,0.1824,0.0156,0.031,0.000,0.197,0.008,99.995
449,2092.108,4511.2653,20.992,28.289,150.00,2.522,0.429,21.101,28.703,0.1727,0.0438,0.034,0.000,0.197,-0.004,49.976
450,2096.908,4553.3050,20.876,28.340,150.48,2.523,0.428,21.101,28.703,0.1686,0.0019,0.030,0.000,0.197,-0.006,100.117
451,2101.409,4243.2451,20.760,28.390,150.97,2.528,0.425,20.957,28.766,0.1609,0.0532,0.034,0.000,0.197,-0.001,100.370
452,2106.059,4411.2859,20.643,28.440,151.45,2.528,0.424,20.813,28.828,0.1593,0.0408,0.033,0.000,0.197,0.002,100.024
453,2110.659,4344.6355,20.526,28.489,151.91,2.533,0.424,20.668,28.888,0.1693,-0.0051,0.029,0.000,0.197,0.002,99.921
454,2115.159,4329.4341,20.408,28.537,152.34,2.538,0.425,20.522,28.947,0.1641,0.0151,0.031,0.000,0.197,0.002,49.893
455,2119.909,4543.0142,20.290,28.585,152.80,2.540,0.428,20.376,29.004,0.1631,0.0386,0.033,0.000,0.197,0.004,50.012
456,2124.559,4490.3875,20.171,28.631,153.26,2.546,0.425,20.376,29.004,0.1722,0.0513,0.034,0.000,0.197,0.011,50.907
457,2129.309,4497.9608,20.052,28.677,153.73,2.551,0.422,20.229,29.059,0.1669,0.0079,0.031,0.000,0.197,0.013,100.004
458,2134.060,4565.0530,19.931,28.721,154.20,2.557,0.420,20.081,29.113,0.1553,-0.0084,0.029,0.000,0.197,0.016,49.938
459,2138.659,4334.1658,19.811,28.764,154.68,2.561,0.420,19.933,29.166,0.1569,-0.0212,0.028,0.000,0.197,0.016,100.044
460,2143.360,4511.8579,19.690,28.807,155.14,2.553,0.420,19.784,29.217,0.1648,-0.0199,0.028,0.000,0.197,0.008,50.089
461,2148.009,4393.5074,19.569,28.850,155.58,2.543,0.421,19.635,29.266,0.1709,-0.0221,0.028,0.000,0.197,0.003,100.520
462,2152.559,4306.3895,19.448,28.890,156.03,2.542,0.419,19.635,29.266,0.1716,-0.0031,0.030,0.000,0.197,-0.003,100.496
463,2157.210,4392.2914,19.327,28.930,156.50,2.542,0.415,19.486,29.314,0.1647,0.0082,0.031,0.000,0.197,-0.005,100.049
464,2161.759,4387.6338,19.205,28.968,156.98,2.539,0.413,19.335,29.360,0.1577,-0.0085,0.029,0.000,0.197,-0.001,50.202
465,2166.260,4277.4602,19.083,29.006,157.46,2.538,0.411,19.185,29.404,0.1660,-0.0267,0.028,0.000,0.197,-0.007,50.896
466,2170.760,4293.7878,18.960,29.043,157.91,2.538,0.411,19.034,29.447,0.1722,-0.0298,0.027,0.000,0.197,-0.015,99.827
467,2175.409,4364.1176,18.838,29.078,158.35,2.535,0.413,18.882,29.489,0.1656,-0.0148,0.028,0.000,0.197,-0.019,100.288
468,2180.210,4587.2677,18.715,29.112,158.82,2.531,0.412,18.882,29.489,0.1613,-0.0225,0.028,0.000,0.197,-0.015,99.944
469,2184.860,4351.9370,18.592,29.146,159.31,2.529,0.407,18.730,29.529,0.1665,-0.0406,0.026,0.000,0.197,-0.003,99.899
470,2189.510,4422.8216,18.469,29.179,159.77,2.526,0.403,18.578,29.567,0.1670,-0.0607,0.024,0.000,0.197,-0.008,100.005
471,2194.160,4385.8102,18.346,29.210,160.23,2.522,0.401,18.425,29.604,0.1643,-0.0364,0.026,0.000,0.197,-0.010,99.958
472,2198.610,4294.9576,18.223,29.240,160.69,2.516,0.401,18.272,29.639,0.1814,-0.0507,0.025,0.000,0.197,-0.011,50.082
473,2203.160,4296.9616,18.101,29.270,161.15,2.511,0.403,18.119,29.672,0.1800,-0.0095,0.029,0.000,0.197,-0.015,100.092
474,2207.710,4372.0721,17.978,29.298,161.62,2.507,0.400,18.119,29.672,0.1865,0.0083,0.030,0.000,0.197,-0.026,50.004
475,2212.160,4210.1768,17.854,29.324,162.11,2.510,0.396,17.965,29.704,0.2038,-0.0362,0.026,0.000,0.196,-0.033,50.389
476,2216.610,4240.0273,17.731,29.349,162.61,2.509,0.394,17.811,29.734,0.1945,-0.0629,0.024,0.000,0.196,-0.041,100.079
477,2221.211,4324.3088,17.607,29.372,163.15,2.508,0.394,17.656,29.763,0.1963,-0.0170,0.028,0.000,0.196,-0.045,100.062
478,2225.760,4308.2431,17.483,29.393,163.70,2.502,0.397,17.502,29.790,0.1992,-0.0728,0.023,0.000,0.196,-0.035,99.821
479,2230.510,4464.6442,17.359,29.414,164.24,2.495,0.402,17.347,29.815,0.1894,-0.0230,0.027,0.000,0.196,-0.022,100.023
480,2235.261,4506.0464,17.235,29.433,164.78,2.487,0.399,17.347,29.815,0.1797,-0.0102,0.028,0.000,0.196,-0.011,100.021
481,2239.910,4389.7954,17.111,29.451,165.31,2.484,0.396,17.191,29.839,0.1741,0.0280,0.032,0.000,0.196,0.005,99.914
482,2244.561,4417.2769,16.988,29.469,165.82,2.486,0.395,17.036,29.861,0.1601,-0.0034,0.029,0.000,0.197,0.017,99.930
483,2249.311,4487.8814,16.864,29.486,166.30,2.492,0.396,16.880,29.882,0.1743,-0.0323,0.026,0.000,0.197,0.028,100.062
484,2254.010,4451.8819,16.740,29.503,166.76,2.494,0.398,16.724,29.901,0.1612,0.0152,0.031,0.000,0.197,0.020,100.046
485,2258.661,4360.3637,16.617,29.519,167.21,2.491,0.396,16.724,29.901,0.1583,0.0445,0.033,0.000,0.197,0.021,100.223
486,2263.310,4446.5331,16.493,29.534,167.66,2.492,0.391,16.568,29.918,0.1528,0.0657,0.035,0.000,0.197,0.020,100.183
487,2268.011,4419.6097,16.369,29.549,168.10,2.498,0.387,16.412,29.933,0.1506,0.0880,0.037,0.000,0.197,0.018,100.109
488,2272.661,4440.1224,16.244,29.563,168.52,2.504,0.385,16.255,29.947,0.1423,0.0868,0.037,0.000,0.197,0.017,99.857
489,2277.511,4560.3239,16.119,29.576,168.93,2.515,0.384,16.099,29.960,0.1524,0.0468,0.034,0.000,0.197,0.018,100.383
490,2282.061,4319.8856,15.993,29.589,169.33,2.519,0.385,15.942,29.970,0.1695,0.0685,0.036,0.000,0.198,0.016,99.962
491,2286.761,4400.4347,15.867,29.601,169.74,2.522,0.377,15.942,29.970,0.1605,0.0330,0.033,0.000,0.198,0.012,100.053
492,2291.460,4487.8078,15.740,29.612,170.18,2.531,0.371,15.785,29.979,0.1648,0.0167,0.031,0.000,0.198,0.023,100.080
493,2296.161,4435.2720,15.612,29.621,170.64,2.537,0.366,15.628,29.987,0.1471,0.0006,0.030,0.000,0.198,0.040,100.069
494,2300.660,4258.8100,15.485,29.629,171.10,2.543,0.364,15.471,29.993,0.1498,-0.0283,0.027,0.000,0.198,0.052,99.902
495,2305.361,4432.8857,15.357,29.637,171.54,2.540,0.362,15.314,29.997,0.1437,-0.0387,0.026,0.000,0.198,0.060,100.277
496,2310.111,4527.1388,15.229,29.644,171.95,2.539,0.363,15.157,29.999,0.1385,-0.0501,0.025,0.000,0.198,0.054,100.588
497,2315.061,4649.4871,15.102,29.650,172.36,2.536,0.353,15.157,29.999,0.1221,-0.0656,0.024,0.000,0.198,0.052,99.654
498,2319.611,4330.3348,14.975,29.656,172.75,2.531,0.345,15.000,30.000,0.1265,-0.0282,0.027,0.000,0.198,0.045,100.099
499,2324.261,4403.8874,14.849,29.662,173.12,2.524,0.342,14.800,30.000,0.1259,-0.0161,0.028,0.000,0.198,0.034,49.978
500,2328.762,4345.8213,14.723,29.667,173.46,2.526,0.334,14.700,30.000,0.1116,-0.0448,0.026,0.000,0.198,0.017,49.664
501,2333.261,4265.8007,14.596,29.672,173.80,2.525,0.328,14.600,30.000,0.1062,-0.0457,0.025,0.000,0.198,0.013,49.907
502,2337.912,4400.0833,14.470,29.676,174.14,2.516,0.325,14.500,30.000,0.0960,-0.0269,0.027,0.000,0.198,0.009,99.953
503,2342.662,4500.2584,14.345,29.681,174.45,2.506,0.322,14.300,30.000,0.0865,-0.0069,0.029,0.000,0.198,0.004,50.006
504,2347.311,4439.3313,14.220,29.685,174.73,2.499,0.316,14.200,30.000,0.0935,0.0298,0.032,0.000,0.198,0.003,99.991
505,2352.162,4592.4656,14.095,29.690,174.98,2.497,0.311,14.100,30.000,0.0785,0.0435,0.033,0.000,0.199,-0.000,100.001
506,2356.812,4490.7001,13.969,29.693,175.22,2.502,0.308,14.000,30.000,0.0746,0.0708,0.036,0.000,0.199,-0.005,50.216
507,2361.511,4404.4487,13.844,29.697,175.46,2.508,0.306,13.800,30.000,0.0685,0.0827,0.037,0.000,0.199,-0.002,100.076
508,2366.112,4385.7464,13.718,29.701,175.68,2.515,0.299,13.700,30.000,0.0723,0.0665,0.036,0.000,0.199,0.002,99.979
509,2371.012,4645.1371,13.591,29.705,175.87,2.527,0.295,13.600,30.000,0.0627,0.0288,0.032,0.000,0.200,0.000,100.028
510,2375.912,4700.3862,13.464,29.709,176.07,2.534,0.293,13.500,30.000,0.0559,0.0593,0.035,0.000,0.200,0.002,50.289
511,2380.862,4684.3438,13.337,29.712,176.26,2.539,0.290,13.300,30.000,0.0447,0.0290,0.032,0.000,0.200,0.009,100.359
512,2385.561,4495.7827,13.209,29.716,176.43,2.543,0.284,13.200,30.000,0.0349,-0.0108,0.029,0.000,0.200,0.010,100.018
513,2390.511,4709.7034,13.082,29.720,176.57,2.545,0.281,13.100,30.000,0.0467,-0.0284,0.027,0.000,0.200,0.010,50.068
514,2395.261,4516.7162,12.954,29.724,176.67,2.546,0.280,13.000,30.000,0.0305,-0.0300,0.027,0.000,0.200,0.006,100.183
515,2400.061,4504.1608,12.827,29.728,176.78,2.540,0.273,12.800,30.000,0.0318,-0.0647,0.024,0.000,0.200,0.003,101.094
516,2404.762,4477.7295,12.699,29.732,176.88,2.538,0.268,12.700,30.000,0.0281,-0.1020,0.021,0.000,0.200,0.007,100.114
517,2409.761,4720.4817,12.573,29.737,176.98,2.527,0.265,12.600,30.000,0.0322,-0.0683,0.024,0.000,0.200,0.003,100.258
518,2414.462,4532.5951,12.446,29.741,177.05,2.515,0.263,12.400,30.000,0.0118,-0.0486,0.025,0.000,0.200,0.003,50.023
519,2419.262,4545.5495,12.321,29.745,177.14,2.507,0.256,12.300,30.000,0.0169,-0.0516,0.025,0.000,0.200,0.006,100.076
520,2424.162,4722.5483,12.196,29.749,177.20,2.500,0.251,12.200,30.000,0.0208,-0.0252,0.027,0.000,0.200,0.014,50.190
521,2429.062,4625.6312,12.071,29.754,177.24,2.496,0.248,12.100,30.000,0.0145,-0.0089,0.029,0.000,0.200,0.009,99.718
522,2433.912,4604.4661,11.946,29.758,177.28,2.497,0.246,11.900,30.000,0.0235,-0.0144,0.028,0.000,0.200,0.013,99.786
523,2438.712,4539.9639,11.821,29.763,177.33,2.498,0.238,11.800,30.000,0.0223,-0.0054,0.029,0.000,0.200,0.012,99.809
524,2443.362,4409.4269,11.696,29.767,177.39,2.502,0.233,11.700,30.000,0.0213,-0.0203,0.028,0.000,0.200,0.014,100.137
525,2448.162,4522.9520,11.571,29.771,177.45,2.502,0.231,11.600,30.000,0.0258,-0.0827,0.022,0.000,0.200,0.016,99.970
526,2452.812,4469.8694,11.447,29.774,177.51,2.498,0.230,11.400,30.000,0.0376,-0.0995,0.020,0.000,0.200,0.015,49.946
527,2457.712,4673.4202,11.322,29.778,177.57,2.488,0.223,11.300,30.000,0.0302,-0.1003,0.020,0.000,0.200,0.011,50.072
528,2462.512,4574.7605,11.198,29.780,177.65,2.476,0.220,11.200,30.000,0.0341,-0.0654,0.023,0.000,0.200,0.010,99.740
529,2467.362,4640.7975,11.075,29.783,177.74,2.463,0.218,11.100,30.000,0.0386,-0.0100,0.028,0.000,0.200,0.011,50.153
530,2472.112,4554.5817,10.952,29.785,177.83,2.459,0.220,11.000,30.000,0.0353,0.0002,0.029,0.000,0.200,0.012,50.033
531,2476.812,4415.0128,10.830,29.787,177.93,2.461,0.215,10.800,30.000,0.0251,-0.0031,0.029,0.000,0.199,0.019,99.705
532,2481.512,4463.7624,10.707,29.789,178.03,2.464,0.212,10.700,30.000,0.0414,0.0294,0.031,0.000,0.200,0.023,99.932
533,2486.312,4520.7754,10.584,29.790,178.11,2.461,0.210,10.600,30.000,0.0468,-0.0015,0.029,0.000,0.200,0.024,100.086
534,2491.162,4637.9717,10.461,29.792,178.19,2.463,0.212,10.500,30.000,0.0541,0.0365,0.032,0.000,0.200,0.028,100.600
535,2496.062,4693.9134,10.338,29.793,178.29,2.465,0.211,10.300,30.000,0.0562,0.0185,0.031,0.000,0.200,0.028,49.514
536,2500.811,4581.5118,10.214,29.792,178.42,2.471,0.208,10.200,30.000,0.0478,0.0560,0.034,0.000,0.199,0.025,50.174
537,2505.462,4380.5680,10.090,29.792,178.57,2.478,0.208,10.100,30.000,0.0508,0.0290,0.032,0.000,0.199,0.030,100.021
538,2510.112,4402.3386,9.966,29.791,178.72,2.481,0.212,10.000,30.000,0.0427,0.0748,0.036,0.000,0.200,0.026,99.846
539,2515.062,4662.4541,9.841,29.790,178.85,2.487,0.214,9.800,30.000,0.0520,0.0535,0.034,0.000,0.200,0.027,100.134
540,2520.112,4819.7199,9.716,29.789,178.97,2.494,0.212,9.700,30.000,0.0379,0.0621,0.035,0.000,0.200,0.021,99.810
541,2524.912,4510.8548,9.591,29.787,179.11,2.505,0.213,9.600,30.000,0.0401,0.0321,0.032,0.000,0.200,0.031,100.019
542,2529.812,4655.4134,9.465,29.786,179.23,2.510,0.217,9.500,30.000,0.0293,0.0367,0.033,0.000,0.200,0.028,100.080
543,2534.512,4398.2707,9.339,29.784,179.35,2.514,0.219,9.300,30.000,0.0307,0.0280,0.032,0.000,0.200,0.034,100.036
544,2539.362,4635.5297,9.213,29.783,179.45,2.517,0.217,9.200,30.000,0.0240,0.0328,0.032,0.000,0.200,0.032,100.039
545,2544.162,4518.3424,9.086,29.782,179.53,2.523,0.218,9.100,30.000,0.0019,0.0578,0.035,0.000,0.200,0.037,99.888
546,2548.912,4588.1306,8.960,29.781,179.61,2.530,0.223,9.000,30.000,0.0029,0.0532,0.034,0.000,0.200,0.042,50.064
547,2553.812,4614.4299,8.833,29.781,179.65,2.531,0.221,8.800,30.000,0.0082,-0.0249,0.027,0.000,0.200,0.043,99.971
548,2558.762,4718.9129,8.706,29.781,179.66,2.534,0.219,8.700,30.000,0.0284,-0.0705,0.023,0.000,0.200,0.039,100.085
549,2563.662,4614.9517,8.579,29.781,179.67,2.532,0.220,8.600,30.000,0.0193,-0.1097,0.020,0.000,0.200,0.031,100.419
550,2568.312,4482.1414,8.452,29.781,179.71,2.523,0.224,8.500,30.000,0.0395,-0.1534,0.016,0.000,0.200,0.027,49.473
551,2573.162,4566.3834,8.326,29.780,179.77,2.508,0.221,8.300,30.000,0.0529,-0.1601,0.015,0.000,0.199,0.027,99.915
552,2577.812,4462.1289,8.201,29.779,179.84,2.489,0.221,8.200,30.000,0.0660,-0.1646,0.014,0.000,0.199,0.022,50.158
553,2582.713,4629.7916,8.077,29.776,179.93,2.471,0.225,8.100,30.000,0.0777,-0.1961,0.011,0.000,0.198,0.019,99.679
554,2587.462,4547.7269,7.953,29.773,-179.95,2.454,0.232,8.000,30.000,0.0821,-0.1704,0.013,0.000,0.198,0.020,99.331
555,2592.212,4535.4297,7.831,29.768,-179.80,2.432,0.234,7.800,30.000,0.0981,-0.1541,0.015,0.000,0.197,0.021,50.464
556,2596.862,4416.1092,7.710,29.762,-179.62,2.414,0.238,7.700,30.000,0.1024,-0.1083,0.018,0.000,0.197,0.013,99.879
557,2601.612,4457.1492,7.590,29.756,-179.41,2.400,0.245,7.600,30.000,0.1063,-0.0153,0.027,0.000,0.197,0.001,100.033
558,2606.261,4414.2971,7.471,29.748,-179.18,2.393,0.254,7.500,30.000,0.0932,-0.0211,0.026,0.000,0.197,-0.010,99.823
559,2611.062,4594.7194,7.352,29.739,-178.92,2.394,0.266,7.400,30.000,0.1024,-0.0410,0.024,0.000,0.197,-0.009,49.781
560,2615.762,4527.4628,7.233,29.729,-178.66,2.389,0.273,7.200,30.000,0.0861,-0.0123,0.027,0.000,0.197,-0.012,50.478
561,2620.512,4454.0101,7.114,29.719,-178.40,2.381,0.281,7.100,30.000,0.0821,0.0377,0.031,0.000,0.198,-0.022,99.886
562,2625.313,4553.5150,6.995,29.709,-178.17,2.377,0.291,7.000,30.000,0.0933,0.0181,0.029,0.000,0.198,-0.025,99.924
563,2630.061,4455.9441,6.876,29.699,-177.95,2.378,0.302,6.900,30.000,0.0835,0.0471,0.032,0.000,0.199,-0.035,100.019
564,2634.911,4636.4230,6.757,29.688,-177.73,2.385,0.315,6.800,30.000,0.0693,0.0625,0.034,0.000,0.199,-0.027,99.977
565,2639.663,4479.1776,6.638,29.677,-177.50,2.398,0.325,6.600,30.000,0.0513,0.0165,0.030,0.000,0.199,-0.013,100.458
566,2644.513,4612.1508,6.518,29.666,-177.29,2.404,0.334,6.500,30.000,0.0391,-0.0014,0.028,0.000,0.200,-0.009,99.821
567,2649.313,4549.2307,6.398,29.656,-177.13,2.399,0.344,6.400,30.000,0.0240,-0.0023,0.028,0.000,0.200,-0.010,50.148
568,2653.912,4394.5889,6.279,29.647,-177.02,2.397,0.354,6.300,30.000,0.0093,-0.0323,0.025,0.000,0.201,-0.002,99.455
569,2658.363,4245.7323,6.159,29.638,-176.94,2.395,0.364,6.200,30.000,-0.0062,0.0439,0.032,0.000,0.201,0.005,50.671
570,2663.063,4517.3062,6.040,29.630,-176.88,2.387,0.372,6.000,30.000,-0.0198,0.0477,0.032,0.000,0.201,0.011,50.249
571,2668.113,4774.2503,5.921,29.624,-176.87,2.390,0.377,5.900,30.000,-0.0400,0.0586,0.033,0.000,0.201,0.021,100.123
572,2672.913,4591.6376,5.802,29.618,-176.90,2.398,0.382,5.800,30.000,-0.0647,0.0875,0.036,0.000,0.201,0.016,99.855
573,2677.612,4413.3553,5.682,29.613,-176.96,2.406,0.387,5.700,30.000,-0.0702,0.0641,0.034,0.000,0.201,0.022,99.802
