step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
623,25.259,2.1599,15.362,29.574,172.48,2.547,0.425,15.314,29.997,0.0852,-0.1575,0.016,0.000,0.196,0.020
624,25.300,2.1410,15.261,29.577,172.88,2.542,0.423,15.314,29.997,0.0704,-0.0780,0.023,0.000,0.196,-0.000
625,25.339,2.8125,15.160,29.579,173.26,2.526,0.420,15.157,29.999,0.0683,-0.0668,0.024,0.000,0.197,-0.024
626,25.379,2.6419,15.059,29.581,173.60,2.504,0.423,15.000,30.000,0.0504,-0.0133,0.028,0.000,0.197,-0.007
627,25.419,2.3088,14.959,29.584,173.90,2.478,0.418,15.000,30.000,0.0445,-0.0016,0.029,0.000,0.197,0.015
628,25.459,2.2766,14.859,29.588,174.17,2.482,0.414,14.900,30.000,0.0443,0.0302,0.032,0.000,0.197,0.033
629,25.500,2.2645,14.760,29.591,174.40,2.491,0.411,14.800,30.000,0.0384,0.0077,0.030,0.000,0.198,0.010
630,25.540,3.0119,14.662,29.596,174.60,2.485,0.406,14.700,30.000,0.0387,0.0521,0.034,0.000,0.198,-0.003
631,25.578,2.1139,14.562,29.600,174.77,2.480,0.401,14.600,30.000,0.0312,0.0571,0.035,0.000,0.198,0.005
632,25.619,2.8741,14.463,29.605,174.92,2.487,0.397,14.500,30.000,0.0306,0.0691,0.036,0.000,0.199,0.016
633,25.659,2.4565,14.364,29.610,175.07,2.494,0.392,14.400,30.000,0.0234,0.0922,0.038,0.000,0.199,0.003
634,25.700,3.4972,14.264,29.615,175.20,2.497,0.387,14.300,30.000,0.0269,0.1306,0.041,0.000,0.199,0.003
635,25.740,2.6476,14.164,29.620,175.31,2.505,0.382,14.200,30.000,0.0271,0.0766,0.037,0.000,0.199,0.007
636,25.780,2.5593,14.063,29.625,175.42,2.521,0.377,14.100,30.000,0.0257,0.0578,0.035,0.000,0.199,0.009
637,25.820,2.8523,13.964,29.630,175.52,2.535,0.372,14.000,30.000,0.0335,0.0539,0.035,0.000,0.200,0.003
638,25.859,2.1364,13.862,29.635,175.62,2.534,0.367,13.900,30.000,0.0266,0.0295,0.033,0.000,0.200,-0.007
639,25.900,2.7586,13.761,29.639,175.71,2.542,0.363,13.800,30.000,0.0302,0.0198,0.032,0.000,0.200,-0.002
640,25.940,3.2706,13.659,29.644,175.82,2.552,0.358,13.700,30.000,0.0255,0.0339,0.033,0.000,0.200,0.012
641,25.981,3.5061,13.557,29.648,175.94,2.558,0.355,13.600,30.000,0.0236,-0.0036,0.030,0.000,0.199,0.004
642,26.020,6.2213,13.454,29.652,176.06,2.559,0.351,13.500,30.000,0.0195,-0.0458,0.026,0.000,0.199,-0.004
643,26.060,4.7417,13.352,29.656,176.15,2.551,0.347,13.400,30.000,0.0137,-0.0306,0.027,0.000,0.199,-0.010
644,26.100,2.0686,13.250,29.660,176.23,2.546,0.343,13.200,30.000,0.0188,-0.0662,0.024,0.000,0.199,0.000
645,26.141,2.2066,13.148,29.665,176.31,2.554,0.339,13.100,30.000,0.0153,-0.0756,0.023,0.000,0.199,0.000
646,26.180,2.0464,13.046,29.669,176.38,2.550,0.334,13.000,30.000,0.0154,-0.0489,0.026,0.000,0.199,-0.005
647,26.221,3.2154,12.946,29.673,176.44,2.533,0.330,12.900,30.000,0.0098,0.0180,0.031,0.000,0.199,-0.003
648,26.260,2.0346,12.845,29.678,176.49,2.518,0.325,12.800,30.000,0.0117,-0.0053,0.029,0.000,0.199,-0.011
649,26.300,2.3996,12.744,29.683,176.54,2.521,0.320,12.700,30.000,0.0100,-0.0059,0.029,0.000,0.199,0.001
650,26.341,2.1928,12.643,29.687,176.59,2.536,0.316,12.600,30.000,0.0107,-0.0438,0.026,0.000,0.199,0.000
651,26.381,2.1934,12.542,29.692,176.64,2.536,0.311,12.500,30.000,0.0134,-0.0508,0.025,0.000,0.199,-0.003
652,26.420,2.0921,12.441,29.696,176.68,2.521,0.306,12.400,30.000,0.0166,-0.0083,0.029,0.000,0.199,0.003
653,26.461,2.1649,12.341,29.701,176.71,2.511,0.302,12.300,30.000,0.0145,0.0161,0.031,0.000,0.199,-0.003
654,26.500,2.0026,12.241,29.705,176.75,2.513,0.298,12.200,30.000,0.0129,0.0254,0.032,0.000,0.198,0.006
655,26.540,2.2301,12.140,29.709,176.82,2.528,0.294,12.100,30.000,0.0116,0.0129,0.031,0.000,0.198,-0.002
656,26.580,2.2240,12.041,29.713,176.89,2.530,0.290,12.000,30.000,0.0080,0.0036,0.030,0.000,0.198,0.002
657,26.620,1.9966,11.940,29.717,176.94,2.517,0.286,11.900,30.000,0.0043,0.0316,0.033,0.000,0.199,0.009
658,26.661,2.1675,11.839,29.721,176.97,2.515,0.282,11.800,30.000,0.0065,0.0001,0.030,0.000,0.199,0.006
659,26.700,2.1518,11.739,29.726,176.99,2.525,0.277,11.700,30.000,0.0025,-0.0500,0.025,0.000,0.199,0.006
660,26.741,2.2055,11.638,29.730,177.02,2.534,0.273,11.600,30.000,-0.0024,-0.0489,0.025,0.000,0.199,-0.007
661,26.780,1.9519,11.538,29.735,177.05,2.525,0.268,11.500,30.000,0.0081,-0.0309,0.027,0.000,0.199,0.001
662,26.820,1.9246,11.437,29.739,177.06,2.500,0.263,11.400,30.000,0.0001,-0.0727,0.023,0.000,0.199,0.003
663,26.860,2.1053,11.338,29.745,177.05,2.498,0.258,11.300,30.000,0.0064,-0.0561,0.025,0.000,0.199,0.003
664,26.900,2.0556,11.238,29.750,177.05,2.510,0.253,11.200,30.000,-0.0022,-0.0390,0.026,0.000,0.199,-0.012
665,26.940,2.2318,11.138,29.755,177.06,2.503,0.248,11.100,30.000,0.0051,0.0173,0.031,0.000,0.199,-0.015
666,26.980,2.2237,11.040,29.759,177.08,2.492,0.244,11.000,30.000,0.0133,0.0521,0.034,0.000,0.199,-0.000
667,27.022,3.9269,10.940,29.764,177.07,2.481,0.239,10.900,30.000,0.0129,0.0899,0.038,0.000,0.199,-0.004
668,27.059,2.1322,10.840,29.769,177.07,2.492,0.234,10.800,30.000,0.0113,0.0770,0.037,0.000,0.199,0.006
669,27.100,2.1584,10.740,29.773,177.09,2.515,0.230,10.700,30.000,0.0185,0.0641,0.035,0.000,0.198,-0.005
670,27.140,2.2352,10.641,29.777,177.14,2.526,0.227,10.600,30.000,0.0149,0.0608,0.035,0.000,0.198,-0.000
671,27.179,2.3041,10.540,29.781,177.19,2.524,0.223,10.500,30.000,0.0051,0.0419,0.034,0.000,0.199,0.003
672,27.219,2.1627,10.439,29.784,177.25,2.527,0.219,10.400,30.000,0.0018,0.0048,0.030,0.000,0.199,0.009
673,27.260,2.1688,10.337,29.788,177.30,2.541,0.216,10.300,30.000,0.0074,0.0020,0.030,0.000,0.199,0.014
674,27.300,2.4302,10.236,29.792,177.35,2.552,0.211,10.200,30.000,0.0061,0.0105,0.031,0.000,0.199,0.002
675,27.340,2.3478,10.135,29.796,177.37,2.543,0.207,10.100,30.000,0.0121,-0.0346,0.027,0.000,0.199,-0.004
676,27.379,2.7638,10.035,29.799,177.38,2.528,0.204,10.000,30.000,0.0083,-0.0635,0.024,0.000,0.199,0.004
677,27.419,2.0456,9.933,29.803,177.39,2.530,0.199,9.900,30.000,0.0059,-0.0953,0.021,0.000,0.199,0.013
678,27.459,2.0884,9.832,29.807,177.42,2.536,0.195,9.800,30.000,0.0051,-0.1509,0.016,0.000,0.199,-0.001
679,27.499,1.9711,9.731,29.811,177.47,2.536,0.192,9.700,30.000,0.0071,-0.0907,0.022,0.000,0.199,-0.019
680,27.540,2.2592,9.630,29.815,177.51,2.513,0.188,9.600,30.000,0.0137,-0.0893,0.022,0.000,0.199,-0.008
681,27.580,2.1076,9.530,29.818,177.53,2.484,0.184,9.500,30.000,0.0179,-0.0603,0.024,0.000,0.199,0.003
682,27.619,2.2992,9.432,29.822,177.54,2.477,0.181,9.400,30.000,0.0235,-0.0356,0.026,0.000,0.198,0.015
683,27.660,2.5899,9.332,29.825,177.58,2.487,0.178,9.300,30.000,0.0243,-0.0175,0.028,0.000,0.198,-0.011
684,27.700,1.9738,9.233,29.827,177.64,2.486,0.176,9.200,30.000,0.0145,-0.0382,0.026,0.000,0.198,-0.022
685,27.740,1.9590,9.134,29.829,177.73,2.478,0.174,9.100,30.000,0.0109,-0.0769,0.022,0.000,0.198,-0.009
686,27.781,2.0029,9.035,29.831,177.81,2.470,0.173,9.000,30.000,0.0132,-0.0700,0.023,0.000,0.198,0.008
687,27.819,2.0096,8.936,29.833,177.88,2.469,0.171,8.900,30.000,0.0108,-0.0711,0.023,0.000,0.198,0.029
688,27.861,1.9720,8.839,29.835,177.94,2.469,0.169,8.800,30.000,0.0110,-0.0671,0.023,0.000,0.198,-0.006
689,27.900,2.2691,8.741,29.837,177.99,2.451,0.168,8.700,30.000,0.0156,-0.1091,0.019,0.000,0.198,-0.008
690,27.941,1.8955,8.643,29.839,178.02,2.432,0.166,8.600,30.000,0.0269,-0.1208,0.018,0.000,0.199,0.003
691,27.980,1.9814,8.545,29.841,178.06,2.429,0.165,8.500,30.000,0.0375,-0.1481,0.015,0.000,0.199,0.020
692,28.020,1.9558,8.448,29.843,178.12,2.429,0.164,8.400,30.000,0.0560,-0.2194,0.009,0.000,0.198,-0.010
693,28.059,2.1792,8.353,29.844,178.20,2.415,0.163,8.400,30.000,0.0647,-0.3076,0.001,0.000,0.198,-0.022
694,28.099,2.5330,8.257,29.844,178.29,2.386,0.162,8.300,30.000,0.0791,-0.2989,0.001,0.000,0.198,-0.017
695,28.140,2.2389,8.162,29.844,178.40,2.362,0.160,8.200,30.000,0.0921,-0.3134,0.000,0.000,0.198,0.008
696,28.180,2.2450,8.068,29.843,178.53,2.335,0.160,8.100,30.000,0.0976,-0.3054,0.000,0.000,0.197,0.007
697,28.220,2.5869,7.975,29.841,178.70,2.298,0.161,8.000,30.000,0.1061,-0.2775,0.002,0.000,0.196,-0.027
698,28.260,2.0630,7.884,29.838,178.87,2.260,0.163,7.900,30.000,0.1072,-0.2100,0.008,0.000,0.196,-0.026
699,28.300,1.9957,7.795,29.834,179.07,2.227,0.166,7.800,30.000,0.1122,-0.1758,0.010,0.000,0.196,0.009
700,28.341,2.1452,7.706,29.828,179.30,2.203,0.172,7.700,30.000,0.1089,-0.0693,0.020,0.000,0.195,0.016
701,28.380,2.0373,7.618,29.822,179.56,2.173,0.179,7.600,30.000,0.1048,-0.0003,0.026,0.000,0.195,-0.022
702,28.420,2.3662,7.532,29.815,179.82,2.162,0.187,7.500,30.000,0.1105,0.0647,0.031,0.000,0.195,-0.017
703,28.460,1.9061,7.445,29.807,-179.89,2.153,0.198,7.400,30.000,0.1077,0.0625,0.031,0.000,0.195,0.025
704,28.500,4.6041,7.359,29.798,-179.58,2.160,0.206,7.400,30.000,0.1001,0.0978,0.034,0.000,0.195,0.012
705,28.540,2.6918,7.273,29.788,-179.24,2.176,0.213,7.300,30.000,0.0966,0.1870,0.043,0.000,0.196,-0.020
706,28.581,2.4579,7.186,29.777,-178.89,2.176,0.223,7.200,30.000,0.0918,0.2225,0.046,0.000,0.196,0.017
707,28.619,2.8104,7.099,29.766,-178.54,2.194,0.234,7.100,30.000,0.0856,0.2218,0.046,0.000,0.197,0.040
708,28.663,2.1659,7.011,29.754,-178.19,2.223,0.246,7.000,30.000,0.0699,0.1803,0.043,0.000,0.197,-0.005
709,28.701,2.1148,6.922,29.743,-177.88,2.240,0.258,6.900,30.000,0.0563,0.2279,0.047,0.000,0.198,0.001
710,28.740,2.2656,6.832,29.731,-177.58,2.268,0.271,6.800,30.000,0.0450,0.2390,0.048,0.000,0.199,0.041
711,28.782,2.0637,6.742,29.719,-177.30,2.294,0.284,6.700,30.000,0.0387,0.1789,0.043,0.000,0.199,0.019
712,28.820,2.4363,6.651,29.708,-177.05,2.311,0.296,6.700,30.000,0.0260,0.1591,0.042,0.000,0.200,-0.003
713,28.861,2.2807,6.559,29.698,-176.85,2.329,0.305,6.600,30.000,0.0195,0.0703,0.034,0.000,0.201,0.010
714,28.901,2.2428,6.466,29.688,-176.68,2.354,0.314,6.500,30.000,0.0049,0.0663,0.034,0.000,0.201,0.019
715,28.944,2.5569,6.372,29.679,-176.54,2.360,0.322,6.400,30.000,-0.0002,0.0579,0.033,0.000,0.201,0.009
716,28.981,2.1745,6.278,29.670,-176.44,2.356,0.330,6.300,30.000,-0.0070,0.0637,0.034,0.000,0.201,-0.004
717,29.020,2.1563,6.183,29.663,-176.37,2.365,0.337,6.200,30.000,-0.0096,0.0810,0.035,0.000,0.202,-0.002
718,29.060,2.3819,6.090,29.656,-176.34,2.368,0.344,6.100,30.000,-0.0138,0.0615,0.034,0.000,0.202,0.001
719,29.101,2.2091,5.995,29.650,-176.35,2.368,0.350,6.000,30.000,-0.0199,0.0933,0.037,0.000,0.201,0.011
720,29.141,2.2208,5.900,29.645,-176.37,2.374,0.355,5.900,30.000,-0.0255,0.0834,0.036,0.000,0.201,-0.011
721,29.180,2.3642,5.805,29.640,-176.41,2.392,0.360,5.800,30.000,-0.0310,0.0549,0.034,0.000,0.201,-0.015
722,29.220,2.0871,5.710,29.636,-176.46,2.396,0.365,5.700,30.000,-0.0405,0.0621,0.034,0.000,0.201,-0.003
723,29.260,2.4892,5.614,29.632,-176.52,2.397,0.369,5.600,30.000,-0.0533,0.0645,0.035,0.000,0.201,0.011
724,29.300,2.2115,5.519,29.628,-176.61,2.399,0.372,5.500,30.000,-0.0587,0.0410,0.033,0.000,0.201,-0.003
725,29.341,2.4264,5.423,29.626,-176.71,2.412,0.375,5.400,30.000,-0.0588,0.0853,0.037,0.000,0.201,-0.005
726,29.381,2.5042,5.326,29.624,-176.83,2.417,0.377,5.300,30.000,-0.0684,0.0455,0.033,0.000,0.201,-0.004
727,29.419,2.1306,5.230,29.623,-176.98,2.412,0.379,5.200,30.000,-0.0677,0.0460,0.033,0.000,0.201,0.019
728,29.460,2.2978,5.133,29.622,-177.15,2.408,0.379,5.100,30.000,-0.0705,0.0560,0.034,0.000,0.201,0.002
729,29.499,3.9921,5.037,29.623,-177.35,2.416,0.379,5.000,30.000,-0.0695,0.0642,0.035,0.000,0.201,-0.015
730,29.540,2.4218,4.940,29.625,-177.56,2.426,0.377,4.900,30.000,-0.0731,0.0820,0.037,0.000,0.201,-0.009
731,29.580,2.6563,4.843,29.627,-177.78,2.424,0.376,4.800,30.000,-0.0749,0.1132,0.039,0.000,0.201,0.019
732,29.620,2.5604,4.746,29.630,-178.04,2.418,0.373,4.700,30.000,-0.0770,0.1208,0.040,0.000,0.201,0.008
733,29.659,2.2883,4.649,29.635,-178.32,2.421,0.369,4.600,30.000,-0.0782,0.0836,0.037,0.000,0.201,-0.015
734,29.699,2.1460,4.551,29.640,-178.62,2.438,0.363,4.600,30.000,-0.0687,0.1026,0.039,0.000,0.201,-0.000
735,29.740,2.6176,4.453,29.646,-178.92,2.457,0.357,4.500,30.000,-0.0725,0.1097,0.040,0.000,0.201,0.006
736,29.780,2.2757,4.355,29.652,-179.23,2.469,0.351,4.400,30.000,-0.0694,0.1149,0.040,0.000,0.201,0.009
737,29.820,2.2713,4.258,29.659,-179.53,2.466,0.344,4.300,30.000,-0.0734,0.0741,0.037,0.000,0.201,-0.029
738,29.860,2.1476,4.158,29.666,-179.82,2.484,0.337,4.200,30.000,-0.0665,0.0487,0.035,0.000,0.201,-0.003
739,29.899,2.5885,4.059,29.674,179.90,2.495,0.329,4.100,30.000,-0.0609,0.0033,0.031,0.000,0.201,0.033
740,29.941,2.7773,3.959,29.681,179.61,2.508,0.321,4.000,30.000,-0.0475,-0.0367,0.027,0.000,0.201,0.010
741,29.981,2.2919,3.859,29.689,179.33,2.521,0.314,3.900,30.000,-0.0473,-0.0560,0.025,0.000,0.200,-0.040
742,30.019,2.3438,3.758,29.697,179.08,2.514,0.306,3.800,30.000,-0.0399,-0.0673,0.024,0.000,0.201,-0.039
743,30.060,2.3386,3.659,29.704,178.86,2.511,0.299,3.700,30.000,-0.0319,-0.0829,0.023,0.000,0.200,0.011
744,30.099,2.5152,3.558,29.711,178.67,2.511,0.292,3.600,30.000,-0.0265,-0.1203,0.019,0.000,0.200,0.031
745,30.139,2.2779,3.458,29.718,178.51,2.512,0.285,3.500,30.000,-0.0319,-0.1309,0.018,0.000,0.199,0.002
746,30.180,2.2059,3.358,29.724,178.37,2.510,0.279,3.400,30.000,-0.0204,-0.1161,0.019,0.000,0.199,-0.031
747,30.220,2.3298,3.258,29.730,178.26,2.506,0.273,3.300,30.000,-0.0223,-0.1350,0.018,0.000,0.199,-0.018
748,30.260,3.1474,3.160,29.736,178.17,2.481,0.267,3.200,30.000,-0.0209,-0.0423,0.026,0.000,0.199,0.018
749,30.300,2.2618,3.061,29.742,178.07,2.461,0.261,3.100,30.000,-0.0365,-0.0671,0.023,0.000,0.199,0.007
750,30.339,2.6919,2.962,29.748,177.98,2.459,0.255,3.000,30.000,-0.0447,-0.0404,0.026,0.000,0.199,0.003
751,30.379,2.5230,2.864,29.754,177.89,2.464,0.249,2.900,30.000,-0.0565,-0.0507,0.025,0.000,0.199,-0.014
752,30.420,2.8698,2.766,29.760,177.81,2.462,0.242,2.800,30.000,-0.0591,-0.0050,0.029,0.000,0.199,0.002
753,30.460,3.2640,2.668,29.767,177.70,2.437,0.235,2.700,30.000,-0.0703,-0.0030,0.029,0.000,0.199,0.012
754,30.499,2.6215,2.571,29.775,177.56,2.425,0.227,2.600,30.000,-0.0802,-0.0047,0.029,0.000,0.200,0.007
755,30.540,2.3773,2.475,29.783,177.39,2.432,0.218,2.500,30.000,-0.0844,-0.0178,0.028,0.000,0.200,-0.010
756,30.579,2.1833,2.378,29.793,177.22,2.436,0.208,2.400,30.000,-0.0914,-0.0001,0.029,0.000,0.200,0.006
757,30.620,2.6459,2.282,29.803,177.02,2.424,0.198,2.300,30.000,-0.1001,-0.0114,0.028,0.000,0.200,0.027
758,30.659,3.0702,2.185,29.814,176.79,2.403,0.186,2.200,30.000,-0.1043,0.0327,0.032,0.000,0.200,0.006
759,30.699,2.7425,2.089,29.827,176.52,2.404,0.173,2.100,30.000,-0.1168,-0.0028,0.029,0.000,0.201,-0.019
760,30.739,2.5254,1.994,29.841,176.24,2.404,0.159,2.000,30.000,-0.1286,0.0279,0.032,0.000,0.201,0.006
761,30.780,4.0838,1.900,29.855,175.94,2.409,0.145,1.900,30.000,-0.1375,0.0311,0.032,0.000,0.201,0.016
762,30.820,2.4978,1.805,29.871,175.61,2.392,0.129,1.800,30.000,-0.1469,0.0349,0.032,0.000,0.201,-0.013
763,30.859,2.2361,1.711,29.888,175.24,2.382,0.112,1.700,30.000,-0.1600,-0.0010,0.029,0.000,0.201,-0.025
764,30.901,2.7337,1.616,29.907,174.84,2.379,0.094,1.600,30.000,-0.1758,-0.0306,0.027,0.000,0.201,0.042
765,30.940,2.8820,1.523,29.927,174.42,2.381,0.076,1.500,30.000,-0.1866,-0.0399,0.026,0.000,0.201,0.009
766,30.980,2.5915,1.430,29.949,173.97,2.364,0.059,1.400,30.000,-0.2037,0.0312,0.032,0.000,0.201,-0.049
767,31.019,2.4934,1.337,29.972,173.48,2.358,0.047,1.300,30.000,-0.2101,-0.0076,0.029,0.000,0.202,-0.024
768,31.059,2.3195,1.247,29.997,172.96,2.333,0.047,1.200,30.000,-0.2240,-0.0082,0.029,0.000,0.201,0.052
769,31.100,2.3337,1.157,30.024,172.39,2.317,0.050,1.200,30.000,-0.2461,0.0233,0.031,0.000,0.201,0.006
770,31.139,2.8563,1.067,30.053,171.78,2.306,0.062,1.100,30.000,-0.2498,0.1012,0.038,0.000,0.201,-0.017
771,31.179,2.6710,0.978,30.084,171.14,2.302,0.086,1.000,30.000,-0.2589,0.0007,0.029,0.000,0.201,0.020
772,31.221,2.6124,0.891,30.116,170.46,2.294,0.116,0.900,30.000,-0.2609,-0.0638,0.024,0.000,0.201,-0.008
773,31.260,2.1542,0.804,30.151,169.73,2.274,0.151,0.800,30.000,-0.2601,-0.0787,0.022,0.000,0.202,-0.041
774,31.301,3.2266,0.719,30.188,168.95,2.258,0.189,0.700,30.000,-0.2604,-0.0365,0.026,0.000,0.202,0.030
775,31.340,2.5357,0.636,30.227,168.14,2.240,0.230,0.600,30.000,-0.2565,-0.0426,0.025,0.000,0.202,0.039
776,31.381,2.9952,0.554,30.268,167.28,2.206,0.272,0.600,30.000,-0.2338,-0.0150,0.028,0.000,0.202,-0.025
777,31.420,2.9276,0.474,30.311,166.39,2.184,0.312,0.500,30.000,-0.2084,-0.0740,0.023,0.000,0.202,0.028
778,31.460,2.9147,0.396,30.356,165.47,2.172,0.356,0.400,30.000,-0.1913,-0.0143,0.028,0.000,0.202,0.027
779,31.500,2.4163,0.318,30.403,164.53,2.167,0.404,0.300,30.000,-0.1622,-0.0500,0.025,0.000,0.202,-0.035
780,31.540,3.3208,0.241,30.451,163.61,2.180,0.452,0.200,30.000,-0.1174,-0.0524,0.024,0.000,0.202,-0.014
781,31.580,3.0915,0.163,30.497,162.77,2.205,0.499,0.200,30.000,-0.0603,-0.0705,0.023,0.000,0.201,-0.020
782,31.620,3.0191,0.086,30.543,162.01,2.238,0.543,0.100,30.000,-0.0164,-0.0916,0.021,0.000,0.200,-0.038
783,31.660,2.3340,0.007,30.589,161.34,2.262,0.589,0.000,30.000,0.0424,-0.0871,0.021,0.000,0.200,-0.045
784,31.700,2.9334,-0.074,30.632,160.78,2.268,0.633,-0.100,30.000,0.1017,-0.0814,0.021,0.000,0.198,-0.035
785,31.740,2.8965,-0.156,30.674,160.33,2.273,0.675,-0.200,30.000,0.1612,-0.0944,0.020,0.000,0.197,0.001
786,31.779,3.5829,-0.240,30.713,160.01,2.298,0.714,-0.200,30.000,0.1999,-0.0747,0.022,0.000,0.196,0.005
787,31.820,3.8670,-0.325,30.749,159.82,2.318,0.749,-0.300,30.000,0.2324,-0.0937,0.020,0.000,0.194,-0.039
788,31.860,2.9445,-0.410,30.781,159.79,2.326,0.781,-0.400,30.000,0.2607,-0.1003,0.019,0.000,0.194,-0.049
789,31.900,2.7218,-0.499,30.810,159.90,2.326,0.810,-0.500,30.000,0.2650,-0.1046,0.019,0.000,0.193,-0.019
790,31.940,2.7675,-0.588,30.837,160.08,2.317,0.837,-0.600,30.000,0.2694,-0.1646,0.013,0.000,0.194,0.010
791,31.980,2.6490,-0.676,30.862,160.33,2.313,0.862,-0.700,30.000,0.2744,-0.2397,0.006,0.000,0.194,0.024
792,32.020,2.8743,-0.766,30.884,160.64,2.301,0.885,-0.800,30.000,0.2787,-0.2180,0.008,0.000,0.194,0.015
793,32.060,2.6163,-0.856,30.903,161.03,2.275,0.904,-0.900,30.000,0.2768,-0.2156,0.008,0.000,0.194,-0.018
794,32.100,2.3825,-0.946,30.921,161.50,2.242,0.922,-0.900,30.000,0.2747,-0.1978,0.009,0.000,0.194,-0.019
795,32.140,3.4258,-1.034,30.935,162.02,2.223,0.935,-1.000,30.000,0.2731,-0.1892,0.010,0.000,0.193,-0.002
796,32.180,2.6079,-1.123,30.946,162.61,2.188,0.947,-1.100,30.000,0.2793,-0.1504,0.013,0.000,0.193,0.009
797,32.219,3.1677,-1.211,30.955,163.26,2.161,0.955,-1.200,30.000,0.2789,-0.1673,0.011,0.000,0.192,-0.015
798,32.259,2.8142,-1.299,30.962,163.94,2.134,0.962,-1.300,30.000,0.2718,-0.1132,0.016,0.000,0.192,-0.025
799,32.300,2.6047,-1.386,30.966,164.65,2.111,0.966,-1.400,30.000,0.2618,-0.0550,0.021,0.000,0.192,0.010
800,32.340,6.1505,-1.471,30.967,165.41,2.088,0.967,-1.500,30.000,0.2736,-0.0330,0.023,0.000,0.192,0.039
801,32.380,3.6482,-1.557,30.966,166.21,2.081,0.967,-1.600,30.000,0.2762,0.0390,0.029,0.000,0.191,-0.000
802,32.420,2.7064,-1.644,30.962,167.07,2.070,0.963,-1.600,30.000,0.2696,0.0886,0.034,0.000,0.192,-0.024
803,32.459,2.8315,-1.729,30.957,167.95,2.069,0.957,-1.700,30.000,0.2627,0.1893,0.043,0.000,0.193,0.013
804,32.500,4.0608,-1.815,30.948,168.89,2.049,0.948,-1.800,30.000,0.2615,0.2550,0.049,0.000,0.193,0.048
805,32.540,2.1750,-1.901,30.938,169.84,2.079,0.938,-1.900,30.000,0.2569,0.2434,0.048,0.000,0.194,0.032
806,32.579,2.2544,-1.986,30.927,170.77,2.100,0.927,-2.000,30.000,0.2556,0.3037,0.054,0.000,0.195,0.001
807,32.620,2.3343,-2.074,30.915,171.67,2.119,0.915,-2.100,30.000,0.2623,0.3518,0.058,0.000,0.197,0.012
808,32.660,2.4269,-2.162,30.902,172.57,2.161,0.903,-2.200,30.000,0.2495,0.4133,0.064,0.000,0.198,0.049
809,32.700,2.9897,-2.251,30.887,173.48,2.174,0.888,-2.300,30.000,0.2483,0.3766,0.061,0.000,0.198,0.030
810,32.739,2.8556,-2.342,30.871,174.42,2.224,0.872,-2.300,30.000,0.2448,0.3462,0.059,0.000,0.198,0.015
811,32.779,2.5836,-2.433,30.853,175.37,2.264,0.854,-2.400,30.000,0.2391,0.3395,0.059,0.000,0.199,-0.005
812,32.819,2.3260,-2.526,30.835,176.32,2.301,0.835,-2.500,30.000,0.2327,0.3519,0.061,0.000,0.199,-0.019
813,32.860,2.6015,-2.620,30.815,177.23,2.330,0.815,-2.600,30.000,0.2270,0.3274,0.059,0.000,0.200,-0.001
814,32.901,3.9803,-2.715,30.794,178.13,2.373,0.794,-2.700,30.000,0.2258,0.3211,0.059,0.000,0.200,0.044
815,32.941,3.6469,-2.811,30.772,179.02,2.424,0.772,-2.800,30.000,0.2134,0.2717,0.055,0.000,0.200,0.001
816,32.980,2.9503,-2.908,30.748,179.91,2.447,0.748,-2.900,30.000,0.2050,0.2476,0.053,0.000,0.200,0.001
817,33.021,2.4842,-3.007,30.724,-179.19,2.478,0.724,-3.000,30.000,0.1917,0.2491,0.053,0.000,0.200,0.006
818,33.061,2.7491,-3.106,30.698,-178.31,2.522,0.698,-3.100,30.000,0.1793,0.2100,0.050,0.000,0.200,-0.003
819,33.100,2.8138,-3.207,30.671,-177.47,2.548,0.672,-3.200,30.000,0.1726,0.2105,0.051,0.000,0.200,-0.049
820,33.141,3.2373,-3.308,30.645,-176.70,2.565,0.645,-3.300,30.000,0.1636,0.1839,0.048,0.000,0.201,-0.021
821,33.181,2.2775,-3.410,30.619,-175.97,2.591,0.619,-3.400,30.000,0.1440,0.1192,0.043,0.000,0.201,-0.003
822,33.221,2.3101,-3.512,30.592,-175.28,2.610,0.592,-3.500,30.000,0.1294,0.1107,0.042,0.000,0.200,0.021
823,33.259,2.4034,-3.614,30.565,-174.63,2.631,0.566,-3.600,30.000,0.1235,0.0974,0.041,0.000,0.200,0.024
824,33.300,2.2944,-3.718,30.538,-173.99,2.663,0.539,-3.700,30.000,0.1049,0.0200,0.035,0.000,0.199,0.004
825,33.340,2.4969,-3.821,30.512,-173.42,2.665,0.513,-3.800,30.000,0.0807,-0.0495,0.028,0.000,0.199,-0.013
826,33.379,3.0188,-3.924,30.486,-172.93,2.657,0.487,-3.900,30.000,0.0671,-0.0827,0.025,0.000,0.199,-0.026
827,33.420,2.4359,-4.028,30.461,-172.48,2.661,0.462,-4.000,30.000,0.0543,-0.1067,0.023,0.000,0.199,-0.020
828,33.460,3.0357,-4.132,30.437,-172.09,2.662,0.438,-4.100,30.000,0.0504,-0.1368,0.020,0.000,0.199,-0.017
829,33.500,2.4030,-4.236,30.413,-171.76,2.640,0.415,-4.200,30.000,0.0307,-0.1570,0.018,0.000,0.199,-0.007
