step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
381,90.636,51.5137,27.231,23.195,117.80,2.520,0.283,27.494,23.301,0.1740,0.1766,0.046,0.000,0.196,0.014,50.332
382,90.886,68.4872,27.159,23.300,118.36,2.541,0.280,27.406,23.431,0.1820,0.0037,0.031,0.000,0.196,0.029,50.117
383,91.186,48.9635,27.085,23.405,118.89,2.556,0.279,27.317,23.561,0.1741,-0.0881,0.023,0.000,0.197,0.037,50.436
384,91.486,68.0055,27.011,23.510,119.37,2.555,0.281,27.227,23.689,0.1975,-0.0821,0.023,0.000,0.197,0.037,99.895
385,91.786,46.7282,26.936,23.614,119.86,2.539,0.284,27.135,23.817,0.1997,0.0423,0.034,0.000,0.197,0.031,100.020
386,91.986,41.2347,26.861,23.717,120.36,2.535,0.290,27.042,23.943,0.1898,-0.0936,0.022,0.000,0.197,0.035,50.322
387,92.337,49.7669,26.784,23.818,120.89,2.540,0.287,27.042,23.943,0.1709,-0.0972,0.021,0.000,0.197,0.031,100.536
388,92.586,47.6027,26.707,23.919,121.44,2.531,0.284,26.948,24.069,0.1812,0.0530,0.035,0.000,0.197,0.032,100.098
389,92.836,40.4404,26.629,24.019,121.96,2.511,0.283,26.852,24.194,0.1405,0.1735,0.045,0.000,0.197,0.021,50.380
390,93.086,58.2766,26.551,24.119,122.44,2.519,0.285,26.755,24.317,0.1858,0.1104,0.040,0.000,0.197,0.010,50.102
391,93.386,45.0956,26.472,24.219,122.90,2.543,0.288,26.657,24.440,0.1746,0.0035,0.031,0.000,0.197,-0.004,100.114
392,93.586,45.8797,26.392,24.319,123.34,2.552,0.292,26.657,24.440,0.1542,-0.1511,0.017,0.000,0.197,-0.017,50.337
393,93.836,45.2672,26.310,24.418,123.82,2.547,0.286,26.558,24.561,0.1844,-0.0837,0.023,0.000,0.197,-0.023,50.611
394,94.037,43.5996,26.229,24.517,124.29,2.529,0.281,26.457,24.682,0.1815,0.0920,0.038,0.000,0.198,-0.027,50.396
395,94.286,45.3179,26.147,24.614,124.73,2.518,0.279,26.355,24.801,0.1958,-0.0223,0.028,0.000,0.197,-0.037,50.015
396,94.486,47.6075,26.064,24.711,125.19,2.527,0.281,26.252,24.920,0.1720,0.0378,0.034,0.000,0.197,-0.034,50.242
397,94.786,44.1847,25.979,24.806,125.70,2.539,0.285,26.147,25.037,0.1740,-0.1022,0.021,0.000,0.197,-0.024,100.517
398,94.986,45.0028,25.894,24.901,126.23,2.545,0.287,26.147,25.037,0.2097,-0.0181,0.028,0.000,0.197,-0.023,50.419
399,95.236,42.7217,25.808,24.996,126.72,2.540,0.282,26.041,25.153,0.1841,-0.0896,0.022,0.000,0.197,-0.033,50.420
400,95.436,47.8887,25.721,25.088,127.22,2.534,0.279,25.935,25.268,0.1851,0.0473,0.034,0.000,0.196,-0.036,50.027
401,95.737,49.0307,25.633,25.180,127.73,2.532,0.280,25.826,25.382,0.1943,-0.0331,0.027,0.000,0.196,-0.033,50.295
402,95.936,45.5480,25.545,25.271,128.26,2.535,0.283,25.717,25.495,0.1754,0.0650,0.036,0.000,0.196,-0.028,49.700
403,96.186,48.7476,25.455,25.360,128.78,2.535,0.289,25.607,25.607,0.1665,0.1438,0.043,0.000,0.196,-0.015,50.185
404,96.386,40.1827,25.365,25.450,129.30,2.539,0.288,25.607,25.607,0.1579,-0.0268,0.028,0.000,0.196,0.001,50.590
405,96.636,35.7124,25.274,25.540,129.77,2.549,0.283,25.495,25.717,0.1862,-0.0873,0.022,0.000,0.197,0.003,50.028
406,96.836,41.4557,25.182,25.630,130.22,2.544,0.280,25.382,25.826,0.1698,-0.0444,0.026,0.000,0.197,0.000,50.422
407,97.086,39.5180,25.090,25.718,130.67,2.528,0.280,25.268,25.935,0.2146,0.0250,0.032,0.000,0.197,0.012,50.170
408,97.336,53.7305,24.998,25.806,131.15,2.518,0.282,25.153,26.041,0.1931,0.1641,0.045,0.000,0.197,0.016,50.089
409,97.686,49.2903,24.904,25.892,131.65,2.527,0.288,25.037,26.147,0.1991,0.0026,0.030,0.000,0.196,0.027,100.157
410,97.986,49.2419,24.809,25.977,132.18,2.548,0.284,25.037,26.147,0.1815,-0.0896,0.022,0.000,0.196,0.042,99.978
411,98.286,50.8804,24.711,26.062,132.74,2.560,0.282,24.920,26.252,0.1758,-0.2052,0.012,0.000,0.196,0.050,50.458
412,98.537,38.6236,24.614,26.145,133.29,2.542,0.281,24.801,26.355,0.1894,0.0051,0.030,0.000,0.196,0.043,99.942
413,98.787,45.5130,24.517,26.228,133.80,2.523,0.283,24.682,26.457,0.1481,0.1190,0.040,0.000,0.197,0.020,50.083
414,98.986,44.2017,24.420,26.308,134.29,2.520,0.287,24.561,26.558,0.1694,0.0251,0.032,0.000,0.197,0.020,50.577
415,99.236,46.9744,24.322,26.389,134.77,2.542,0.293,24.440,26.657,0.2120,-0.0934,0.022,0.000,0.197,0.022,50.012
416,99.436,42.5227,24.223,26.470,135.24,2.543,0.286,24.440,26.657,0.1752,-0.1311,0.018,0.000,0.197,0.007,50.091
417,99.736,48.3369,24.123,26.549,135.72,2.522,0.283,24.317,26.755,0.1693,0.1216,0.041,0.000,0.197,-0.001,100.243
418,99.936,39.7897,24.023,26.627,136.23,2.508,0.282,24.194,26.852,0.1584,0.0717,0.036,0.000,0.197,0.003,50.176
419,100.187,41.6311,23.923,26.705,136.73,2.519,0.283,24.069,26.948,0.1357,-0.0565,0.025,0.000,0.197,0.007,50.803
420,100.386,38.3180,23.823,26.783,137.18,2.532,0.286,23.943,27.042,0.1622,0.0013,0.030,0.000,0.197,0.006,50.136
421,100.686,39.7402,23.722,26.860,137.59,2.526,0.287,23.943,27.042,0.1762,0.0072,0.031,0.000,0.198,-0.003,100.484
422,100.986,56.0204,23.621,26.937,137.97,2.522,0.279,23.817,27.135,0.1828,0.0851,0.038,0.000,0.198,-0.014,100.093
423,101.286,42.1327,23.519,27.012,138.39,2.530,0.274,23.689,27.227,0.2035,-0.0028,0.030,0.000,0.197,-0.017,100.471
424,101.486,44.7052,23.415,27.087,138.85,2.544,0.272,23.561,27.317,0.1993,-0.1459,0.017,0.000,0.197,-0.025,50.433
425,101.736,46.6384,23.310,27.160,139.35,2.548,0.274,23.431,27.406,0.1959,0.1384,0.042,0.000,0.196,-0.027,50.169
426,101.937,42.6936,23.204,27.231,139.89,2.543,0.280,23.301,27.494,0.1837,0.0490,0.034,0.000,0.196,-0.027,50.360
427,102.237,71.1114,23.098,27.301,140.44,2.559,0.280,23.301,27.494,0.1931,-0.0479,0.026,0.000,0.196,-0.022,50.078
428,102.436,40.7051,22.990,27.371,140.99,2.563,0.276,23.170,27.580,0.2033,-0.1883,0.013,0.000,0.196,-0.030,49.895
429,102.686,41.7384,22.881,27.439,141.51,2.551,0.275,23.037,27.665,0.1993,-0.1609,0.016,0.000,0.196,-0.033,50.425
430,102.986,71.4200,22.773,27.505,142.06,2.515,0.276,22.904,27.748,0.2107,0.0602,0.035,0.000,0.196,-0.016,100.180
431,103.287,58.4138,22.664,27.570,142.62,2.493,0.281,22.770,27.830,0.1829,0.1719,0.045,0.000,0.196,-0.009,50.038
432,103.536,45.8136,22.556,27.633,143.19,2.504,0.289,22.636,27.911,0.1815,-0.0143,0.029,0.000,0.196,0.003,100.042
433,103.786,44.6390,22.446,27.696,143.74,2.517,0.287,22.636,27.911,0.1668,-0.0589,0.025,0.000,0.196,0.026,50.192
434,103.986,47.4329,22.335,27.759,144.25,2.520,0.284,22.500,27.990,0.1901,-0.0018,0.030,0.000,0.197,0.038,50.506
435,104.236,37.5385,22.225,27.822,144.73,2.509,0.283,22.364,28.068,0.1734,0.1681,0.045,0.000,0.197,0.040,50.196
436,104.436,44.4087,22.114,27.883,145.21,2.521,0.284,22.226,28.145,0.1914,-0.0703,0.024,0.000,0.197,0.031,50.136
437,104.686,38.4974,22.003,27.944,145.71,2.537,0.288,22.088,28.220,0.1464,0.0120,0.031,0.000,0.197,0.025,49.980
438,104.936,47.5097,21.890,28.004,146.22,2.539,0.293,22.088,28.220,0.1869,0.0454,0.034,0.000,0.197,0.021,100.049
439,105.236,50.5938,21.777,28.064,146.70,2.541,0.287,21.949,28.293,0.1907,-0.0525,0.025,0.000,0.197,0.009,50.196
440,105.537,48.3504,21.664,28.122,147.16,2.540,0.283,21.810,28.365,0.1479,-0.1093,0.020,0.000,0.197,-0.011,100.127
441,105.886,50.0476,21.550,28.179,147.64,2.529,0.283,21.670,28.436,0.2034,-0.0187,0.028,0.000,0.197,-0.027,100.081
442,106.186,53.1252,21.437,28.235,148.11,2.512,0.285,21.528,28.505,0.1663,-0.0214,0.028,0.000,0.197,-0.033,100.337
443,106.536,50.2799,21.323,28.291,148.57,2.501,0.289,21.387,28.572,0.1402,0.2036,0.048,0.000,0.197,-0.039,100.442
444,106.836,72.7214,21.209,28.345,149.03,2.505,0.289,21.387,28.572,0.1222,0.0683,0.036,0.000,0.197,-0.035,100.218
445,107.086,43.1262,21.095,28.400,149.47,2.528,0.282,21.244,28.639,0.1946,0.1543,0.044,0.000,0.197,-0.020,50.709
446,107.337,49.0753,20.980,28.456,149.84,2.544,0.276,21.101,28.703,0.1610,-0.1805,0.014,0.000,0.198,-0.017,50.275
447,107.636,47.0123,20.864,28.511,150.19,2.548,0.272,20.957,28.766,0.2104,-0.0722,0.024,0.000,0.198,-0.019,99.868
448,107.886,75.5139,20.747,28.564,150.59,2.534,0.272,20.813,28.828,0.1888,-0.0251,0.028,0.000,0.198,-0.015,50.235
449,108.186,44.2871,20.631,28.615,151.04,2.529,0.275,20.668,28.888,0.2288,-0.0262,0.028,0.000,0.197,-0.009,99.977
450,108.436,45.1301,20.514,28.665,151.53,2.533,0.271,20.668,28.888,0.2218,-0.0875,0.022,0.000,0.196,-0.005,100.318
451,108.737,56.8136,20.396,28.712,152.05,2.532,0.266,20.522,28.947,0.2382,-0.0187,0.028,0.000,0.196,-0.002,50.292
452,109.036,59.9845,20.277,28.757,152.60,2.527,0.265,20.376,29.004,0.2032,-0.0489,0.025,0.000,0.195,0.001,100.285
453,109.337,47.4075,20.158,28.801,153.18,2.524,0.268,20.229,29.059,0.1970,0.0665,0.036,0.000,0.195,0.015,100.244
454,109.586,64.0102,20.039,28.843,153.77,2.525,0.274,20.081,29.113,0.2101,-0.0504,0.025,0.000,0.195,0.017,49.857
455,109.886,47.0575,19.919,28.884,154.33,2.526,0.281,20.081,29.113,0.2077,-0.0311,0.027,0.000,0.196,0.015,100.181
456,110.086,44.5495,19.799,28.924,154.88,2.515,0.277,19.933,29.166,0.2041,0.0764,0.037,0.000,0.196,0.009,50.377
457,110.386,49.0654,19.678,28.962,155.45,2.507,0.275,19.784,29.217,0.1877,0.2041,0.048,0.000,0.196,0.015,50.122
458,110.687,59.1368,19.557,29.000,156.03,2.519,0.277,19.635,29.266,0.1722,0.1151,0.040,0.000,0.196,0.020,99.774
459,111.037,81.1641,19.435,29.038,156.59,2.537,0.280,19.486,29.314,0.1651,0.0771,0.037,0.000,0.197,0.027,100.121
460,111.236,46.1264,19.312,29.076,157.09,2.554,0.285,19.335,29.360,0.1873,-0.0429,0.027,0.000,0.198,0.038,49.903
461,111.486,47.4203,19.189,29.114,157.55,2.563,0.287,19.335,29.360,0.1838,-0.0213,0.028,0.000,0.198,0.039,50.571
462,111.786,60.3835,19.065,29.150,158.01,2.561,0.281,19.185,29.404,0.1684,-0.1844,0.014,0.000,0.198,0.030,100.071
463,112.086,46.6336,18.941,29.185,158.52,2.555,0.279,19.034,29.447,0.1993,-0.0403,0.026,0.000,0.197,0.024,100.034
464,112.386,66.7162,18.818,29.218,159.02,2.539,0.278,18.882,29.489,0.1852,0.0121,0.031,0.000,0.197,0.015,100.032
465,112.686,43.7913,18.695,29.251,159.52,2.534,0.280,18.730,29.529,0.2012,-0.0400,0.026,0.000,0.197,-0.001,100.050
466,112.936,44.7325,18.572,29.281,160.02,2.538,0.286,18.578,29.567,0.1430,-0.0843,0.022,0.000,0.196,-0.009,100.204
467,113.186,44.3806,18.448,29.311,160.56,2.536,0.288,18.578,29.567,0.1552,0.0854,0.037,0.000,0.196,-0.012,50.201
468,113.386,43.7867,18.324,29.339,161.09,2.526,0.283,18.425,29.604,0.1679,-0.0463,0.026,0.000,0.196,-0.011,50.312
469,113.686,43.7583,18.201,29.368,161.54,2.523,0.280,18.272,29.639,0.1622,-0.0048,0.029,0.000,0.197,-0.030,100.271
470,113.936,78.4107,18.077,29.396,161.97,2.516,0.279,18.119,29.672,0.1695,0.0912,0.038,0.000,0.197,-0.044,50.179
471,114.186,42.2909,17.953,29.423,162.41,2.518,0.281,17.965,29.704,0.1925,-0.1456,0.017,0.000,0.197,-0.055,49.935
472,114.487,62.2738,17.829,29.449,162.87,2.520,0.286,17.811,29.734,0.1894,-0.0456,0.026,0.000,0.197,-0.057,100.142
473,114.786,44.5572,17.704,29.473,163.36,2.505,0.282,17.811,29.734,0.1528,0.0173,0.031,0.000,0.197,-0.062,100.042
474,115.036,42.0249,17.580,29.495,163.87,2.506,0.278,17.656,29.763,0.1992,-0.0292,0.027,0.000,0.196,-0.041,100.428
475,115.286,42.1831,17.456,29.517,164.37,2.515,0.277,17.502,29.790,0.1858,-0.0195,0.028,0.000,0.197,-0.034,50.068
476,115.536,70.6948,17.331,29.538,164.84,2.518,0.278,17.347,29.815,0.1645,-0.1053,0.020,0.000,0.197,-0.029,50.425
477,115.836,74.9063,17.206,29.557,165.34,2.513,0.282,17.191,29.839,0.2129,0.0692,0.036,0.000,0.196,-0.009,50.008
478,116.086,76.6355,17.082,29.576,165.83,2.506,0.285,17.191,29.839,0.2030,0.0954,0.038,0.000,0.196,-0.006,50.064
479,116.387,43.8839,16.958,29.593,166.32,2.516,0.279,17.036,29.861,0.1568,0.0523,0.034,0.000,0.196,-0.007,100.134
480,116.686,71.4920,16.833,29.609,166.82,2.533,0.277,16.880,29.882,0.1559,0.0841,0.037,0.000,0.196,0.001,100.071
481,116.986,65.0376,16.707,29.625,167.31,2.538,0.276,16.724,29.901,0.1866,0.0517,0.035,0.000,0.196,0.016,50.195
482,117.236,46.4503,16.580,29.640,167.77,2.538,0.278,16.568,29.918,0.1934,0.0277,0.032,0.000,0.197,0.014,100.274
483,117.536,70.3322,16.454,29.654,168.21,2.537,0.282,16.412,29.933,0.1857,-0.0836,0.023,0.000,0.197,0.010,50.041
484,117.836,51.4079,16.327,29.667,168.68,2.528,0.280,16.412,29.933,0.1825,-0.0160,0.029,0.000,0.197,0.010,100.160
485,118.186,75.6400,16.199,29.678,169.20,2.519,0.275,16.255,29.947,0.1717,0.0124,0.031,0.000,0.196,0.013,100.100
486,118.386,42.8510,16.072,29.688,169.73,2.522,0.273,16.099,29.960,0.1632,-0.1561,0.016,0.000,0.196,0.024,50.266
487,118.636,42.3591,15.945,29.697,170.23,2.519,0.274,15.942,29.970,0.1505,-0.0324,0.027,0.000,0.197,0.028,50.195
488,118.836,43.6584,15.819,29.705,170.70,2.506,0.276,15.785,29.979,0.1679,-0.0158,0.028,0.000,0.197,0.034,50.451
489,119.137,49.5056,15.693,29.714,171.12,2.499,0.281,15.628,29.987,0.1589,0.1013,0.039,0.000,0.197,0.032,50.257
490,119.386,62.3612,15.568,29.721,171.55,2.506,0.273,15.628,29.987,0.1095,0.0598,0.035,0.000,0.197,0.028,49.615
491,119.686,72.9885,15.441,29.727,171.99,2.519,0.267,15.471,29.993,0.1214,0.1688,0.045,0.000,0.197,0.036,50.097
492,119.886,46.4645,15.315,29.734,172.41,2.534,0.263,15.314,29.997,0.0948,0.0991,0.039,0.000,0.197,0.038,50.003
493,120.186,75.6053,15.187,29.741,172.77,2.553,0.260,15.157,29.999,0.0843,0.0041,0.031,0.000,0.198,0.037,50.172
494,120.436,59.4850,15.060,29.748,173.07,2.562,0.258,15.000,30.000,0.1089,-0.0690,0.024,0.000,0.199,0.040,50.369
495,120.686,42.5538,14.932,29.757,173.32,2.560,0.245,14.900,30.000,0.1008,-0.1160,0.020,0.000,0.199,0.022,50.126
496,120.886,45.6358,14.804,29.764,173.56,2.551,0.236,14.800,30.000,0.0637,-0.0391,0.027,0.000,0.199,-0.003,50.348
497,121.237,69.7717,14.677,29.771,173.84,2.534,0.231,14.700,30.000,0.0690,0.0181,0.032,0.000,0.199,-0.004,100.337
498,121.536,48.3650,14.551,29.778,174.11,2.525,0.228,14.600,30.000,0.0542,-0.0134,0.029,0.000,0.199,-0.002,100.103
499,121.786,42.7085,14.424,29.785,174.32,2.524,0.216,14.400,30.000,0.0461,0.0220,0.032,0.000,0.199,-0.005,49.895
500,121.986,45.6210,14.298,29.793,174.49,2.522,0.207,14.300,30.000,0.0511,-0.0195,0.028,0.000,0.199,-0.006,50.179
501,122.286,47.5088,14.172,29.801,174.63,2.524,0.201,14.200,30.000,0.0848,-0.0216,0.028,0.000,0.199,-0.009,100.115
502,122.487,46.5105,14.046,29.809,174.76,2.524,0.197,14.000,30.000,0.0469,-0.0459,0.026,0.000,0.199,-0.014,50.115
503,122.836,52.3317,13.920,29.816,174.93,2.520,0.185,13.900,30.000,0.0778,0.0677,0.036,0.000,0.199,-0.010,100.344
504,123.036,46.8430,13.794,29.823,175.09,2.517,0.177,13.800,30.000,0.0621,0.0299,0.033,0.000,0.199,-0.002,50.151
505,123.336,48.6794,13.667,29.829,175.25,2.524,0.174,13.700,30.000,0.0718,-0.0705,0.024,0.000,0.199,0.000,50.230
506,123.636,50.3140,13.540,29.835,175.40,2.530,0.170,13.500,30.000,0.0433,0.0223,0.032,0.000,0.199,-0.002,100.395
507,123.986,83.7844,13.414,29.840,175.59,2.528,0.161,13.400,30.000,0.0922,-0.0684,0.024,0.000,0.199,0.008,100.401
508,124.286,64.0190,13.287,29.845,175.78,2.526,0.156,13.300,30.000,0.0443,-0.1392,0.017,0.000,0.199,0.007,100.535
509,124.586,42.7674,13.160,29.850,175.93,2.514,0.155,13.200,30.000,0.0407,0.0008,0.030,0.000,0.199,0.009,100.152
510,124.786,41.1071,13.035,29.854,176.08,2.502,0.150,13.000,30.000,0.0377,-0.0541,0.025,0.000,0.199,0.010,50.344
511,125.086,42.4661,12.910,29.860,176.19,2.500,0.141,12.900,30.000,0.0517,0.0368,0.033,0.000,0.200,0.009,100.118
512,125.286,42.0710,12.785,29.865,176.30,2.499,0.136,12.800,30.000,0.0703,-0.0600,0.024,0.000,0.200,0.010,50.237
513,125.536,44.2365,12.659,29.869,176.40,2.503,0.137,12.700,30.000,0.0032,-0.0115,0.029,0.000,0.199,0.006,50.476
514,125.836,60.5439,12.534,29.873,176.55,2.502,0.132,12.500,30.000,0.0847,0.0609,0.035,0.000,0.199,0.017,100.360
515,126.186,74.2934,12.409,29.877,176.68,2.503,0.123,12.400,30.000,0.0503,-0.0464,0.026,0.000,0.199,0.015,100.483
516,126.436,54.5751,12.284,29.881,176.78,2.511,0.120,12.300,30.000,0.0306,0.0133,0.031,0.000,0.199,0.005,50.049
517,126.786,77.6723,12.158,29.884,176.89,2.510,0.123,12.200,30.000,0.0628,-0.1406,0.017,0.000,0.199,0.015,100.035
518,127.036,42.8274,12.033,29.888,177.00,2.507,0.117,12.000,30.000,0.0599,0.0203,0.031,0.000,0.199,0.012,100.653
519,127.337,51.7762,11.908,29.891,177.11,2.497,0.109,11.900,30.000,0.0505,0.1374,0.042,0.000,0.199,0.003,50.294
520,127.636,73.9379,11.784,29.894,177.23,2.506,0.108,11.800,30.000,0.0326,0.0420,0.033,0.000,0.199,0.006,99.889
521,127.936,49.4625,11.658,29.896,177.37,2.522,0.112,11.700,30.000,0.0216,-0.1051,0.020,0.000,0.199,0.015,49.792
522,128.136,42.0352,11.532,29.898,177.50,2.522,0.107,11.500,30.000,-0.0086,-0.2135,0.011,0.000,0.199,0.021,50.287
523,128.436,77.3049,11.407,29.902,177.58,2.496,0.099,11.400,30.000,0.0174,-0.0036,0.029,0.000,0.200,0.020,50.081
524,128.636,45.7905,11.283,29.906,177.60,2.468,0.096,11.300,30.000,0.0076,0.2567,0.052,0.000,0.200,0.017,50.276
525,128.886,47.0006,11.160,29.910,177.61,2.481,0.099,11.200,30.000,0.0213,0.0644,0.035,0.000,0.200,0.010,50.790
526,129.136,55.9166,11.035,29.914,177.64,2.511,0.093,11.000,30.000,0.0485,-0.0019,0.029,0.000,0.199,0.010,50.433
527,129.486,59.0589,10.910,29.918,177.69,2.528,0.082,10.900,30.000,0.0323,-0.1335,0.018,0.000,0.199,0.009,99.961
528,129.787,62.3508,10.784,29.921,177.75,2.525,0.080,10.800,30.000,0.0426,-0.0471,0.025,0.000,0.199,0.004,100.017
529,130.086,44.9988,10.659,29.924,177.84,2.508,0.087,10.700,30.000,0.0108,-0.0240,0.027,0.000,0.199,0.007,99.950
530,130.336,76.7597,10.534,29.925,177.94,2.501,0.082,10.500,30.000,0.0409,-0.0485,0.025,0.000,0.199,0.010,50.072
531,130.586,45.0894,10.409,29.928,178.03,2.493,0.073,10.400,30.000,0.0273,-0.0137,0.028,0.000,0.199,0.012,50.087
532,130.787,42.8970,10.285,29.930,178.10,2.486,0.072,10.300,30.000,0.0263,0.0306,0.032,0.000,0.199,0.013,50.434
533,131.086,60.9195,10.160,29.931,178.17,2.485,0.079,10.200,30.000,0.0200,0.0369,0.033,0.000,0.199,0.013,50.156
534,131.336,48.8494,10.036,29.933,178.24,2.488,0.076,10.000,30.000,0.0299,0.1915,0.046,0.000,0.199,0.017,99.949
535,131.686,59.4308,9.911,29.935,178.31,2.497,0.065,9.900,30.000,0.0059,0.0493,0.034,0.000,0.199,0.015,100.091
536,131.987,77.3311,9.785,29.937,178.38,2.519,0.065,9.800,30.000,0.0070,-0.0452,0.026,0.000,0.199,0.019,100.002
537,132.286,60.0093,9.659,29.940,178.44,2.521,0.073,9.700,30.000,-0.0185,0.0085,0.030,0.000,0.200,0.017,50.139
538,132.536,46.0921,9.532,29.942,178.47,2.512,0.066,9.500,30.000,0.0376,-0.1574,0.016,0.000,0.200,0.021,100.252
539,132.786,47.6965,9.407,29.946,178.45,2.499,0.054,9.400,30.000,0.0108,0.0526,0.034,0.000,0.200,0.012,50.294
540,133.036,49.8917,9.282,29.949,178.44,2.491,0.054,9.300,30.000,0.0206,0.0316,0.032,0.000,0.200,0.015,50.072
541,133.386,51.8261,9.156,29.952,178.47,2.500,0.065,9.200,30.000,0.0297,-0.1041,0.020,0.000,0.199,0.011,100.258
542,133.586,47.6753,9.031,29.954,178.52,2.503,0.055,9.000,30.000,0.0174,0.0069,0.030,0.000,0.199,0.024,50.063
543,133.887,46.6746,8.905,29.955,178.60,2.499,0.045,8.900,30.000,-0.0166,-0.0527,0.025,0.000,0.199,0.024,99.950
544,134.136,48.3565,8.780,29.957,178.67,2.499,0.048,8.800,30.000,0.0737,0.0457,0.033,0.000,0.199,0.027,99.939
545,134.486,69.8432,8.655,29.959,178.69,2.486,0.061,8.700,30.000,0.0142,-0.0865,0.022,0.000,0.199,0.025,100.412
546,134.736,47.4510,8.530,29.961,178.71,2.493,0.050,8.500,30.000,0.0594,-0.1940,0.012,0.000,0.199,0.027,100.125
547,135.086,77.8267,8.405,29.962,178.76,2.482,0.039,8.400,30.000,0.0745,0.0390,0.033,0.000,0.199,0.017,100.230
548,135.286,45.5634,8.281,29.963,178.83,2.458,0.042,8.300,30.000,0.1146,0.0546,0.034,0.000,0.199,0.020,50.620
549,135.536,45.7011,8.157,29.962,178.92,2.466,0.057,8.200,30.000,0.0304,-0.0413,0.026,0.000,0.198,0.013,50.384
550,135.786,77.9715,8.033,29.961,179.06,2.488,0.051,8.000,30.000,0.0413,-0.2227,0.009,0.000,0.198,0.029,50.813
551,136.086,46.6154,7.909,29.960,179.19,2.476,0.041,7.900,30.000,0.1735,-0.1334,0.017,0.000,0.198,0.025,100.137
552,136.337,58.4915,7.785,29.958,179.30,2.446,0.044,7.800,30.000,0.0963,-0.1274,0.017,0.000,0.198,0.010,50.191
553,136.636,42.7764,7.663,29.955,179.42,2.435,0.058,7.700,30.000,0.0618,-0.0381,0.025,0.000,0.198,0.003,99.504
554,136.886,43.1700,7.542,29.951,179.62,2.428,0.065,7.500,30.000,0.1012,-0.0997,0.020,0.000,0.197,0.008,100.196
555,137.186,50.6456,7.421,29.947,179.83,2.424,0.057,7.400,30.000,0.0648,0.0697,0.035,0.000,0.198,0.001,50.227
556,137.436,49.2392,7.300,29.942,-179.98,2.421,0.058,7.300,30.000,0.0980,0.1730,0.044,0.000,0.198,-0.009,50.557
557,137.737,50.2482,7.180,29.936,-179.80,2.429,0.067,7.200,30.000,-0.0485,0.1391,0.041,0.000,0.198,-0.009,50.027
558,137.986,46.7966,7.058,29.930,-179.61,2.456,0.081,7.100,30.000,0.1112,0.3366,0.059,0.000,0.198,-0.003,99.966
559,138.286,49.2751,6.935,29.926,-179.45,2.475,0.082,6.900,30.000,0.0532,-0.0842,0.022,0.000,0.199,-0.009,50.034
560,138.586,69.5611,6.811,29.921,-179.32,2.501,0.080,6.800,30.000,0.0564,0.0886,0.037,0.000,0.200,-0.027,100.009
561,138.886,44.0553,6.686,29.915,-179.19,2.503,0.087,6.700,30.000,0.0384,-0.1005,0.020,0.000,0.200,-0.033,99.835
562,139.086,41.7661,6.561,29.909,-179.03,2.506,0.100,6.600,30.000,0.0911,0.0227,0.031,0.000,0.200,-0.032,50.176
563,139.386,77.8962,6.436,29.903,-178.89,2.492,0.103,6.400,30.000,0.1692,-0.2965,0.003,0.000,0.200,-0.042,50.113
564,139.636,46.2413,6.311,29.897,-178.77,2.479,0.104,6.300,30.000,0.0507,0.4469,0.068,0.000,0.200,-0.050,100.535
565,139.936,54.4106,6.188,29.889,-178.62,2.470,0.112,6.200,30.000,0.2141,-0.0757,0.023,0.000,0.199,-0.033,50.106
566,140.236,69.3432,6.064,29.881,-178.44,2.500,0.124,6.100,30.000,0.2419,-0.1584,0.015,0.000,0.199,-0.021,100.026
567,140.486,47.7878,5.939,29.872,-178.27,2.497,0.133,5.900,30.000,0.2380,0.4033,0.065,0.000,0.199,-0.031,50.182
568,140.737,46.7085,5.814,29.861,-178.05,2.491,0.140,5.800,30.000,0.2055,-0.6193,0.000,0.025,0.198,-0.031,100.250
569,141.036,49.5648,5.689,29.848,-177.74,2.503,0.152,5.700,30.000,0.3140,-0.2036,0.011,0.000,0.198,-0.028,50.871
570,141.336,78.3003,5.565,29.832,-177.36,2.482,0.171,5.600,30.000,0.1283,-0.3949,0.000,0.006,0.197,-0.032,100.048
571,141.636,44.3791,5.442,29.814,-176.91,2.447,0.191,5.400,30.000,-0.0283,0.1194,0.039,0.000,0.196,-0.017,100.058
572,141.836,45.6933,5.322,29.796,-176.45,2.414,0.206,5.300,30.000,-0.2672,0.0535,0.033,0.000,0.196,0.007,50.254
573,142.136,48.4390,5.202,29.779,-176.08,2.416,0.221,5.200,30.000,-0.2740,0.3801,0.062,0.000,0.197,0.017,50.139
574,142.436,63.9787,5.082,29.766,-175.89,2.414,0.235,5.100,30.000,-0.2873,0.3200,0.057,0.000,0.199,0.022,100.145
575,142.786,54.9431,4.962,29.758,-175.94,2.427,0.245,5.000,30.000,-0.3340,0.0346,0.032,0.000,0.200,0.012,100.436
576,143.086,62.9662,4.840,29.755,-176.16,2.439,0.248,4.800,30.000,-0.2801,0.0492,0.034,0.000,0.202,0.005,100.002
577,143.336,44.6886,4.718,29.755,-176.47,2.433,0.245,4.700,30.000,-0.3162,0.1495,0.043,0.000,0.202,-0.002,50.447
578,143.586,75.9485,4.597,29.759,-176.85,2.424,0.241,4.600,30.000,-0.2724,0.0059,0.030,0.000,0.202,-0.009,50.433
