step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
830,38.176,28.9525,-7.785,29.900,-172.58,2.356,0.101,-7.800,30.000,-0.0256,0.1681,0.043,0.000,0.202,-0.027
831,38.215,15.0889,-7.926,29.882,-172.61,2.382,0.120,-7.900,30.000,-0.0216,0.0470,0.032,0.000,0.202,-0.024
832,38.274,26.8097,-8.021,29.871,-172.65,2.414,0.131,-8.000,30.000,-0.0252,0.0449,0.032,0.000,0.202,-0.010
833,38.334,32.2244,-8.166,29.854,-172.71,2.428,0.150,-8.200,30.000,-0.0282,0.0630,0.034,0.000,0.202,-0.022
834,38.374,15.9525,-8.311,29.838,-172.80,2.431,0.162,-8.300,30.000,-0.0471,0.0340,0.031,0.000,0.202,-0.009
835,38.415,14.8433,-8.408,29.828,-172.90,2.426,0.172,-8.400,30.000,-0.0408,-0.1102,0.018,0.000,0.202,-0.027
836,38.455,14.5275,-8.505,29.819,-173.01,2.431,0.181,-8.500,30.000,-0.0460,-0.1851,0.012,0.000,0.202,0.022
837,38.495,16.5769,-8.602,29.811,-173.13,2.436,0.189,-8.600,30.000,-0.0465,0.1945,0.045,0.000,0.202,0.001
838,38.534,14.7590,-8.699,29.803,-173.26,2.417,0.197,-8.700,30.000,-0.0493,-0.0469,0.024,0.000,0.201,-0.014
839,38.595,24.1371,-8.795,29.796,-173.43,2.392,0.204,-8.800,30.000,-0.0543,0.0783,0.035,0.000,0.201,-0.028
840,38.639,21.1850,-8.939,29.786,-173.69,2.406,0.217,-8.900,30.000,-0.0382,0.0615,0.033,0.000,0.201,-0.017
841,38.694,24.6427,-9.035,29.781,-173.89,2.398,0.222,-9.000,30.000,-0.0453,0.0524,0.033,0.000,0.201,-0.003
842,38.755,21.8357,-9.180,29.773,-174.18,2.420,0.228,-9.200,30.000,-0.0611,-0.0760,0.021,0.000,0.201,-0.029
843,38.815,29.2844,-9.324,29.765,-174.43,2.433,0.236,-9.300,30.000,-0.0484,-0.0456,0.024,0.000,0.200,-0.026
844,38.854,16.8585,-9.470,29.759,-174.68,2.426,0.243,-9.500,30.000,-0.0446,0.0869,0.036,0.000,0.201,-0.006
845,38.914,23.5557,-9.566,29.755,-174.88,2.413,0.247,-9.600,30.000,-0.0474,-0.0255,0.026,0.000,0.201,-0.037
846,38.955,14.4265,-9.711,29.750,-175.17,2.420,0.251,-9.700,30.000,-0.0488,-0.1013,0.019,0.000,0.200,-0.034
847,38.995,15.0213,-9.808,29.746,-175.34,2.429,0.254,-9.800,30.000,-0.0539,0.2330,0.049,0.000,0.201,-0.021
848,39.055,22.4562,-9.905,29.744,-175.51,2.416,0.257,-9.900,30.000,-0.0538,0.0335,0.031,0.000,0.201,0.014
849,39.094,16.1167,-10.050,29.740,-175.79,2.429,0.265,-10.100,30.000,-0.0531,0.0452,0.032,0.000,0.201,-0.011
850,39.134,15.5775,-10.148,29.739,-176.00,2.438,0.266,-10.100,30.000,-0.0256,-0.0719,0.022,0.000,0.201,0.022
851,39.175,15.9734,-10.246,29.737,-176.22,2.440,0.266,-10.200,30.000,-0.0432,-0.1300,0.017,0.000,0.201,0.013
852,39.215,16.5615,-10.344,29.737,-176.43,2.450,0.267,-10.300,30.000,-0.0518,-0.0339,0.025,0.000,0.201,-0.018
853,39.254,16.5260,-10.441,29.735,-176.61,2.441,0.268,-10.400,30.000,-0.0394,-0.2156,0.009,0.000,0.200,-0.027
854,39.295,15.8373,-10.539,29.734,-176.76,2.433,0.269,-10.500,30.000,-0.0579,-0.0496,0.023,0.000,0.200,-0.003
855,39.354,18.7047,-10.636,29.733,-176.92,2.403,0.269,-10.600,30.000,-0.0387,-0.0548,0.023,0.000,0.200,-0.001
856,39.395,15.6765,-10.779,29.732,-177.17,2.396,0.268,-10.800,30.000,-0.0477,-0.2096,0.009,0.000,0.200,-0.000
857,39.454,20.0233,-10.875,29.732,-177.35,2.375,0.269,-10.900,30.000,-0.0497,-0.1942,0.010,0.000,0.200,-0.010
858,39.495,18.3187,-11.018,29.732,-177.58,2.364,0.269,-11.000,30.000,-0.0449,-0.1410,0.015,0.000,0.200,-0.002
859,39.534,14.9961,-11.112,29.733,-177.75,2.326,0.267,-11.100,30.000,-0.0525,0.0502,0.031,0.000,0.200,-0.010
860,39.575,15.6396,-11.204,29.734,-177.92,2.309,0.266,-11.200,30.000,-0.0611,0.0183,0.029,0.000,0.200,0.019
861,39.635,21.2178,-11.296,29.735,-178.10,2.308,0.265,-11.300,30.000,-0.0559,0.0840,0.035,0.000,0.200,-0.004
862,39.675,15.2997,-11.434,29.738,-178.37,2.312,0.264,-11.400,30.000,-0.0691,0.1670,0.042,0.000,0.200,0.020
863,39.735,26.2671,-11.527,29.741,-178.57,2.320,0.261,-11.500,30.000,-0.0726,-0.0392,0.024,0.000,0.200,-0.011
864,39.775,14.7690,-11.667,29.746,-178.89,2.338,0.256,-11.700,30.000,-0.0740,0.1724,0.043,0.000,0.201,-0.007
865,39.815,17.4837,-11.760,29.751,-179.12,2.341,0.253,-11.800,30.000,-0.0742,0.0878,0.035,0.000,0.201,-0.012
866,39.854,15.4478,-11.854,29.756,-179.37,2.330,0.248,-11.900,30.000,-0.0752,0.1207,0.038,0.000,0.202,0.012
867,39.894,15.2523,-11.947,29.763,-179.63,2.344,0.242,-11.900,30.000,-0.0803,0.1744,0.043,0.000,0.201,0.039
868,39.956,20.7078,-12.042,29.770,-179.92,2.358,0.234,-12.000,30.000,-0.0994,0.4213,0.065,0.000,0.201,-0.001
869,40.015,23.1123,-12.183,29.781,179.64,2.377,0.219,-12.200,30.000,-0.0966,0.1455,0.041,0.000,0.201,0.025
870,40.054,14.7571,-12.327,29.796,179.18,2.407,0.206,-12.300,30.000,-0.1093,0.1887,0.045,0.000,0.202,0.034
871,40.095,17.8517,-12.424,29.806,178.84,2.436,0.195,-12.400,30.000,-0.1110,0.1588,0.043,0.000,0.202,0.023
872,40.134,15.1139,-12.521,29.819,178.47,2.456,0.183,-12.500,30.000,-0.1403,0.0063,0.030,0.000,0.202,-0.013
873,40.175,14.2648,-12.618,29.832,178.09,2.463,0.169,-12.600,30.000,-0.1558,0.0519,0.034,0.000,0.202,-0.026
874,40.214,15.7197,-12.716,29.846,177.68,2.457,0.155,-12.700,30.000,-0.1715,0.1561,0.043,0.000,0.202,0.010
875,40.255,14.3772,-12.814,29.862,177.24,2.456,0.138,-12.800,30.000,-0.1787,0.3474,0.060,0.000,0.202,0.013
876,40.295,14.6462,-12.911,29.880,176.76,2.452,0.120,-12.900,30.000,-0.2119,-0.0382,0.026,0.000,0.202,-0.014
877,40.355,19.7378,-13.008,29.900,176.26,2.454,0.101,-13.000,30.000,-0.2199,-0.0353,0.027,0.000,0.202,-0.011
878,40.395,16.3645,-13.154,29.933,175.42,2.454,0.082,-13.200,30.000,-0.2382,-0.0822,0.022,0.000,0.202,-0.028
879,40.435,14.5947,-13.250,29.957,174.80,2.441,0.066,-13.300,30.000,-0.2350,-0.1098,0.020,0.000,0.202,0.014
880,40.495,25.4948,-13.345,29.984,174.14,2.411,0.048,-13.300,30.000,-0.2225,-0.0696,0.023,0.000,0.201,0.042
881,40.535,18.0014,-13.484,30.028,173.07,2.370,0.032,-13.500,30.000,-0.1944,0.0421,0.033,0.000,0.201,0.002
882,40.575,15.7501,-13.575,30.060,172.30,2.346,0.065,-13.600,30.000,-0.1260,0.1278,0.041,0.000,0.201,-0.011
883,40.634,19.1757,-13.665,30.094,171.51,2.339,0.101,-13.700,30.000,-0.0592,-0.0206,0.028,0.000,0.201,-0.027
884,40.694,21.4078,-13.797,30.147,170.32,2.367,0.147,-13.800,30.000,0.0461,0.0257,0.032,0.000,0.200,-0.038
885,40.735,15.6254,-13.934,30.199,169.28,2.417,0.202,-13.900,30.000,0.0625,0.0927,0.038,0.000,0.198,0.001
886,40.774,17.6275,-14.027,30.232,168.74,2.446,0.233,-14.000,30.000,0.0764,-0.1223,0.019,0.000,0.197,-0.018
887,40.835,25.3603,-14.121,30.262,168.33,2.488,0.263,-14.100,30.000,0.0825,-0.0848,0.022,0.000,0.196,-0.073
888,40.876,17.6286,-14.266,30.302,167.99,2.510,0.304,-14.300,30.000,0.0800,-0.1427,0.017,0.000,0.194,0.008
889,40.914,17.7603,-14.363,30.325,167.91,2.500,0.327,-14.400,30.000,0.0836,-0.1895,0.013,0.000,0.194,-0.019
890,40.957,15.8460,-14.462,30.345,167.92,2.495,0.347,-14.500,30.000,0.0943,-0.1517,0.016,0.000,0.194,-0.002
891,41.014,22.5928,-14.560,30.363,168.02,2.488,0.366,-14.600,30.000,0.0877,-0.1296,0.017,0.000,0.194,0.019
892,41.055,15.6393,-14.705,30.387,168.22,2.456,0.387,-14.700,30.000,0.1124,-0.1889,0.012,0.000,0.195,0.020
893,41.094,14.1936,-14.803,30.402,168.40,2.456,0.402,-14.800,30.000,0.1187,-0.2915,0.003,0.000,0.195,0.010
894,41.134,15.1093,-14.900,30.415,168.63,2.449,0.415,-14.900,30.000,0.1092,-0.3643,0.000,0.004,0.196,-0.006
895,41.175,14.6195,-14.997,30.426,168.89,2.420,0.426,-15.000,30.000,0.1152,-0.2279,0.007,0.000,0.196,-0.012
896,41.215,15.8753,-15.093,30.437,169.19,2.376,0.442,-15.157,29.999,0.1140,-0.1257,0.016,0.000,0.196,0.010
897,41.256,15.5559,-15.187,30.445,169.53,2.347,0.447,-15.157,29.999,0.1057,-0.3463,0.000,0.003,0.195,0.005
898,41.294,15.7759,-15.281,30.452,169.92,2.330,0.456,-15.314,29.997,0.0952,-0.0570,0.022,0.000,0.194,-0.029
899,41.335,14.5389,-15.374,30.457,170.31,2.291,0.465,-15.314,29.997,0.1071,-0.0351,0.024,0.000,0.194,-0.012
900,41.376,16.1766,-15.466,30.463,170.69,2.281,0.470,-15.471,29.993,0.1066,-0.1103,0.017,0.000,0.195,0.012
901,41.414,17.0936,-15.557,30.467,171.05,2.269,0.482,-15.471,29.993,0.1079,-0.1622,0.012,0.000,0.195,0.043
902,41.455,15.1683,-15.648,30.471,171.40,2.261,0.485,-15.628,29.987,0.1069,-0.1722,0.011,0.000,0.195,0.007
903,41.495,16.0634,-15.739,30.474,171.76,2.249,0.497,-15.785,29.979,0.1143,-0.2458,0.004,0.000,0.195,-0.028
904,41.555,34.9847,-15.829,30.476,172.14,2.225,0.499,-15.785,29.979,0.0871,-0.0932,0.018,0.000,0.196,0.005
905,41.596,14.6795,-15.961,30.478,172.73,2.187,0.508,-15.942,29.970,0.1076,-0.1597,0.012,0.000,0.196,-0.023
906,41.654,24.5168,-16.049,30.479,173.11,2.167,0.519,-15.942,29.970,0.1022,-0.0389,0.022,0.000,0.196,0.039
907,41.714,25.2874,-16.179,30.479,173.64,2.121,0.526,-16.099,29.960,0.0980,-0.0377,0.022,0.000,0.196,0.022
908,41.775,28.9445,-16.307,30.478,174.15,2.113,0.534,-16.255,29.947,0.0910,-0.2005,0.008,0.000,0.196,0.014
909,41.814,16.6588,-16.435,30.477,174.67,2.109,0.544,-16.412,29.933,0.0993,0.1636,0.040,0.000,0.197,0.009
910,41.854,14.8225,-16.519,30.476,175.00,2.097,0.553,-16.412,29.933,0.0981,-0.1638,0.011,0.000,0.197,0.036
911,41.895,16.1691,-16.604,30.475,175.30,2.093,0.558,-16.568,29.918,0.1048,0.0807,0.032,0.000,0.197,-0.018
912,41.935,14.9888,-16.688,30.473,175.60,2.091,0.568,-16.568,29.918,0.1034,-0.1722,0.010,0.000,0.197,-0.013
913,41.974,15.7458,-16.772,30.470,175.91,2.085,0.571,-16.724,29.901,0.1021,-0.1313,0.013,0.000,0.197,0.030
914,42.035,18.9604,-16.856,30.467,176.25,2.086,0.581,-16.724,29.901,0.0910,0.0406,0.029,0.000,0.197,-0.014
915,42.075,14.9046,-16.980,30.461,176.77,2.063,0.588,-16.880,29.882,0.0993,0.0140,0.026,0.000,0.196,-0.012
916,42.115,14.6743,-17.063,30.456,177.10,2.057,0.595,-17.036,29.861,0.1054,-0.0324,0.022,0.000,0.197,-0.022
917,42.155,17.4399,-17.145,30.452,177.41,2.058,0.601,-17.036,29.861,0.1023,0.1260,0.036,0.000,0.197,0.037
918,42.214,25.5841,-17.228,30.446,177.72,2.059,0.608,-17.191,29.839,0.1100,0.0224,0.027,0.000,0.197,-0.004
919,42.254,15.1303,-17.353,30.437,178.21,2.077,0.619,-17.191,29.839,0.1065,0.0309,0.028,0.000,0.197,-0.004
920,42.295,14.2947,-17.436,30.430,178.56,2.092,0.622,-17.347,29.815,0.1016,0.2165,0.044,0.000,0.197,-0.032
921,42.334,14.7937,-17.520,30.423,178.91,2.086,0.632,-17.347,29.815,0.1167,0.1086,0.035,0.000,0.197,0.026
922,42.374,14.7882,-17.603,30.415,179.26,2.102,0.633,-17.502,29.790,0.1083,-0.1643,0.011,0.000,0.197,0.015
923,42.415,14.3617,-17.688,30.406,179.60,2.125,0.644,-17.502,29.790,0.1040,0.0421,0.029,0.000,0.198,-0.042
924,42.454,15.7038,-17.773,30.397,179.94,2.120,0.644,-17.656,29.763,0.1070,0.1373,0.038,0.000,0.198,0.013
925,42.495,14.4614,-17.857,30.387,-179.70,2.117,0.654,-17.811,29.734,0.1003,-0.0211,0.024,0.000,0.197,0.024
926,42.535,15.5950,-17.942,30.377,-179.34,2.125,0.656,-17.811,29.734,0.0886,-0.0634,0.020,0.000,0.197,-0.029
927,42.574,15.0705,-18.027,30.366,-178.99,2.124,0.665,-17.965,29.704,0.1188,-0.0691,0.019,0.000,0.198,-0.005
928,42.635,19.6586,-18.112,30.355,-178.65,2.133,0.667,-17.965,29.704,0.1030,-0.0611,0.020,0.000,0.198,0.040
929,42.676,17.9556,-18.239,30.339,-178.19,2.111,0.677,-18.119,29.672,0.1059,0.0590,0.031,0.000,0.198,0.038
930,42.714,15.3328,-18.323,30.327,-177.87,2.106,0.686,-18.119,29.672,0.1132,0.2077,0.044,0.000,0.197,-0.021
931,42.755,15.8524,-18.407,30.314,-177.54,2.110,0.689,-18.272,29.639,0.1150,-0.0401,0.022,0.000,0.197,-0.027
932,42.814,25.5648,-18.490,30.301,-177.18,2.119,0.697,-18.272,29.639,0.1035,-0.1383,0.013,0.000,0.197,0.032
933,42.855,14.4713,-18.617,30.279,-176.61,2.130,0.702,-18.425,29.604,0.1015,0.2092,0.044,0.000,0.197,0.029
934,42.915,25.2685,-18.701,30.263,-176.22,2.121,0.707,-18.578,29.567,0.1076,0.0709,0.032,0.000,0.196,0.013
935,42.955,14.5744,-18.828,30.239,-175.67,2.135,0.717,-18.578,29.567,0.1085,0.0617,0.031,0.000,0.197,0.025
936,42.995,15.0670,-18.912,30.223,-175.34,2.150,0.718,-18.730,29.529,0.1024,-0.0022,0.026,0.000,0.197,-0.024
937,43.036,14.2446,-18.997,30.206,-175.01,2.159,0.726,-18.882,29.489,0.1004,0.0331,0.029,0.000,0.198,-0.002
938,43.076,15.2460,-19.083,30.189,-174.64,2.167,0.728,-18.882,29.489,0.1172,-0.0083,0.025,0.000,0.197,0.042
939,43.135,28.7545,-19.168,30.171,-174.27,2.181,0.736,-19.034,29.447,0.1066,0.1574,0.040,0.000,0.197,-0.008
940,43.174,15.7787,-19.296,30.143,-173.74,2.179,0.744,-19.034,29.447,0.1192,-0.1250,0.015,0.000,0.197,-0.001
941,43.215,14.8964,-19.381,30.124,-173.40,2.175,0.745,-19.185,29.404,0.1138,0.0370,0.029,0.000,0.197,-0.046
942,43.254,14.7255,-19.466,30.103,-173.04,2.180,0.753,-19.185,29.404,0.1253,0.1275,0.037,0.000,0.197,0.020
943,43.296,14.9260,-19.551,30.082,-172.65,2.180,0.754,-19.335,29.360,0.1214,-0.1225,0.015,0.000,0.197,0.023
944,43.356,14.7657,-19.636,30.060,-172.26,2.187,0.762,-19.486,29.314,0.1149,-0.1302,0.014,0.000,0.197,-0.046
945,43.415,22.2412,-19.764,30.025,-171.64,2.182,0.764,-19.486,29.314,0.1185,-0.1680,0.011,0.000,0.196,-0.029
946,43.454,16.4988,-19.890,29.989,-171.01,2.160,0.767,-19.635,29.266,0.1217,-0.1406,0.013,0.000,0.196,-0.004
947,43.495,16.6027,-19.973,29.965,-170.61,2.142,0.772,-19.784,29.217,0.1052,-0.0837,0.018,0.000,0.197,-0.022
948,43.556,20.6943,-20.055,29.940,-170.22,2.108,0.772,-19.784,29.217,0.1045,-0.0580,0.020,0.000,0.197,0.004
949,43.595,16.2445,-20.176,29.902,-169.64,2.092,0.775,-19.933,29.166,0.1120,0.0653,0.031,0.000,0.196,0.011
950,43.635,16.0139,-20.257,29.877,-169.26,2.092,0.782,-19.933,29.166,0.1048,-0.1154,0.015,0.000,0.196,0.021
951,43.675,17.1404,-20.337,29.852,-168.92,2.081,0.782,-20.081,29.113,0.1050,0.0913,0.033,0.000,0.196,-0.019
952,43.716,18.6304,-20.417,29.827,-168.59,2.082,0.788,-20.081,29.113,0.1106,0.2651,0.049,0.000,0.197,-0.009
953,43.754,16.4210,-20.497,29.801,-168.24,2.089,0.788,-20.229,29.059,0.1011,0.0922,0.034,0.000,0.196,0.027
954,43.795,16.4535,-20.577,29.774,-167.90,2.097,0.795,-20.229,29.059,0.1126,0.1915,0.043,0.000,0.196,-0.012
955,43.835,16.7773,-20.657,29.747,-167.55,2.126,0.795,-20.376,29.004,0.1134,0.0711,0.032,0.000,0.197,0.001
956,43.876,16.5412,-20.738,29.719,-167.19,2.140,0.802,-20.376,29.004,0.1010,-0.0199,0.024,0.000,0.197,0.028
957,43.936,25.2954,-20.820,29.690,-166.85,2.158,0.801,-20.522,28.947,0.0973,0.1813,0.042,0.000,0.197,-0.004
958,43.975,14.4854,-20.943,29.646,-166.30,2.164,0.806,-20.668,28.888,0.1100,-0.0550,0.021,0.000,0.197,0.004
959,44.014,16.7944,-21.025,29.616,-165.94,2.183,0.811,-20.668,28.888,0.1259,-0.0370,0.023,0.000,0.198,-0.011
960,44.055,15.2758,-21.107,29.586,-165.61,2.181,0.813,-20.813,28.828,0.1060,0.0910,0.034,0.000,0.198,0.007
961,44.095,14.8450,-21.189,29.554,-165.28,2.177,0.818,-20.813,28.828,0.1069,-0.0921,0.018,0.000,0.198,0.005
962,44.135,16.3202,-21.270,29.522,-164.92,2.187,0.818,-20.957,28.766,0.1216,0.2146,0.045,0.000,0.198,-0.016
963,44.195,19.6440,-21.352,29.490,-164.55,2.178,0.824,-20.957,28.766,0.1179,0.0973,0.035,0.000,0.198,-0.021
964,44.254,26.9413,-21.474,29.440,-163.99,2.189,0.826,-21.101,28.703,0.1175,-0.0152,0.025,0.000,0.197,-0.022
965,44.295,15.1929,-21.597,29.387,-163.40,2.222,0.828,-21.244,28.639,0.0918,-0.1488,0.013,0.000,0.197,-0.021
966,44.356,23.4277,-21.679,29.351,-162.98,2.234,0.831,-21.387,28.572,0.1228,-0.0593,0.021,0.000,0.197,-0.002
967,44.415,24.2492,-21.802,29.295,-162.37,2.220,0.834,-21.387,28.572,0.1217,-0.0656,0.020,0.000,0.197,-0.001
968,44.455,17.8513,-21.923,29.240,-161.83,2.192,0.835,-21.528,28.505,0.1038,-0.0176,0.025,0.000,0.197,-0.020
969,44.515,32.8431,-22.003,29.203,-161.47,2.179,0.836,-21.670,28.436,0.1093,-0.0821,0.019,0.000,0.197,-0.005
970,44.574,27.7760,-22.122,29.146,-160.90,2.178,0.841,-21.810,28.365,0.1203,-0.3052,0.000,0.001,0.196,-0.002
971,44.615,15.0045,-22.240,29.089,-160.35,2.162,0.842,-21.810,28.365,0.1069,0.0772,0.033,0.000,0.196,-0.009
972,44.655,14.4806,-22.318,29.050,-159.99,2.153,0.842,-21.949,28.293,0.1021,0.0819,0.033,0.000,0.196,-0.015
973,44.695,18.1243,-22.393,29.011,-159.62,2.134,0.844,-21.949,28.293,0.1060,-0.1343,0.014,0.000,0.196,0.012
974,44.736,17.0876,-22.470,28.972,-159.26,2.136,0.844,-22.088,28.220,0.0870,-0.2256,0.006,0.000,0.196,0.000
975,44.776,15.1185,-22.547,28.933,-158.90,2.144,0.848,-22.088,28.220,0.1113,-0.0154,0.024,0.000,0.196,-0.006
976,44.814,17.0084,-22.622,28.893,-158.56,2.118,0.847,-22.226,28.145,0.0934,-0.0614,0.020,0.000,0.196,0.019
977,44.855,17.1349,-22.698,28.854,-158.24,2.100,0.852,-22.226,28.145,0.1314,0.1940,0.043,0.000,0.196,0.009
978,44.895,16.4724,-22.772,28.814,-157.91,2.098,0.851,-22.364,28.068,0.1256,-0.2038,0.007,0.000,0.197,-0.010
979,44.936,14.8071,-22.846,28.775,-157.60,2.092,0.856,-22.364,28.068,0.1264,0.1503,0.039,0.000,0.197,-0.002
980,44.976,15.4147,-22.921,28.734,-157.28,2.104,0.854,-22.500,27.990,0.1233,0.0408,0.029,0.000,0.197,0.003
981,45.014,15.2222,-22.994,28.692,-156.93,2.103,0.859,-22.500,27.990,0.0966,0.0468,0.030,0.000,0.196,-0.015
982,45.055,15.7403,-23.067,28.651,-156.58,2.104,0.856,-22.636,27.911,0.1010,0.1367,0.038,0.000,0.196,-0.006
983,45.094,14.8057,-23.140,28.607,-156.19,2.117,0.860,-22.636,27.911,0.0963,0.1210,0.037,0.000,0.196,0.035
984,45.154,18.4074,-23.214,28.564,-155.81,2.130,0.857,-22.770,27.830,0.1009,-0.0211,0.024,0.000,0.196,0.007
985,45.195,15.3170,-23.325,28.498,-155.31,2.149,0.860,-22.904,27.748,0.1226,0.0742,0.033,0.000,0.197,0.012
986,45.236,14.4607,-23.399,28.454,-155.00,2.168,0.862,-22.904,27.748,0.1115,0.2124,0.045,0.000,0.198,-0.015
987,45.295,24.9177,-23.473,28.408,-154.68,2.157,0.862,-23.037,27.665,0.1013,0.0120,0.027,0.000,0.198,0.012
988,45.355,24.5187,-23.585,28.339,-154.13,2.183,0.865,-23.170,27.580,0.1005,-0.0411,0.023,0.000,0.198,0.002
989,45.415,36.2081,-23.696,28.267,-153.54,2.201,0.865,-23.170,27.580,0.1062,-0.0426,0.022,0.000,0.198,0.013
990,45.475,20.7568,-23.807,28.195,-153.01,2.202,0.865,-23.301,27.494,0.1055,-0.0322,0.023,0.000,0.198,-0.005
991,45.536,24.5873,-23.918,28.122,-152.50,2.192,0.865,-23.431,27.406,0.1282,-0.1971,0.009,0.000,0.198,-0.021
992,45.575,16.2674,-24.027,28.047,-151.96,2.186,0.866,-23.561,27.317,0.1195,-0.0705,0.020,0.000,0.197,-0.032
993,45.616,16.6662,-24.099,27.997,-151.59,2.171,0.867,-23.561,27.317,0.1110,-0.1465,0.013,0.000,0.197,-0.003
994,45.655,16.0749,-24.170,27.947,-151.21,2.150,0.866,-23.689,27.227,0.1062,0.1668,0.040,0.000,0.196,0.017
995,45.695,15.5186,-24.240,27.896,-150.83,2.141,0.867,-23.689,27.227,0.1047,-0.0136,0.025,0.000,0.196,-0.023
996,45.735,15.0714,-24.309,27.846,-150.45,2.141,0.864,-23.817,27.135,0.1001,-0.0265,0.023,0.000,0.196,-0.021
997,45.794,17.6168,-24.378,27.795,-150.09,2.144,0.866,-23.817,27.135,0.1134,-0.1741,0.010,0.000,0.196,0.035
998,45.855,25.7045,-24.483,27.717,-149.57,2.145,0.864,-23.943,27.042,0.1217,0.1015,0.035,0.000,0.197,0.026
999,45.895,15.5521,-24.586,27.640,-149.07,2.120,0.863,-24.069,26.948,0.1007,-0.1420,0.013,0.000,0.197,0.009
1000,45.955,21.1039,-24.653,27.587,-148.71,2.110,0.866,-24.069,26.948,0.1043,-0.0482,0.021,0.000,0.196,0.022
1001,46.015,23.3195,-24.754,27.508,-148.14,2.114,0.863,-24.194,26.852,0.1062,0.1074,0.035,0.000,0.196,0.033
1002,46.054,14.9785,-24.853,27.429,-147.62,2.088,0.861,-24.317,26.755,0.1137,0.0817,0.033,0.000,0.196,0.039
1003,46.115,25.8097,-24.918,27.376,-147.29,2.098,0.864,-24.440,26.657,0.1112,0.2102,0.044,0.000,0.196,-0.017
1004,46.155,16.6990,-25.016,27.296,-146.78,2.115,0.860,-24.440,26.657,0.1068,0.0047,0.026,0.000,0.196,-0.014
1005,46.195,14.7354,-25.082,27.241,-146.40,2.132,0.859,-24.561,26.558,0.1062,0.0440,0.030,0.000,0.197,-0.022
1006,46.234,16.9352,-25.147,27.185,-146.03,2.137,0.858,-24.561,26.558,0.1026,0.1844,0.042,0.000,0.197,0.042
1007,46.294,25.0059,-25.212,27.129,-145.66,2.157,0.856,-24.682,26.457,0.1099,-0.1355,0.014,0.000,0.197,0.013
1008,46.335,15.2735,-25.311,27.043,-145.14,2.178,0.856,-24.801,26.355,0.1033,0.2558,0.049,0.000,0.197,0.027
1009,46.396,26.7442,-25.376,26.985,-144.78,2.180,0.853,-24.801,26.355,0.1027,-0.0271,0.024,0.000,0.197,-0.038
1010,46.455,21.0987,-25.474,26.897,-144.24,2.201,0.851,-24.920,26.252,0.1147,0.0996,0.035,0.000,0.197,-0.034
1011,46.495,14.5971,-25.573,26.807,-143.70,2.220,0.850,-25.037,26.147,0.1020,0.1199,0.037,0.000,0.197,-0.016
1012,46.535,17.1512,-25.639,26.747,-143.35,2.215,0.849,-25.037,26.147,0.0879,0.1677,0.042,0.000,0.198,-0.043
1013,46.575,18.1631,-25.704,26.686,-142.98,2.226,0.848,-25.153,26.041,0.1062,0.0324,0.030,0.000,0.198,0.030
1014,46.614,15.4100,-25.769,26.624,-142.62,2.243,0.848,-25.153,26.041,0.1171,-0.0127,0.026,0.000,0.198,0.028
1015,46.675,23.3612,-25.835,26.562,-142.28,2.259,0.845,-25.268,25.935,0.1091,0.0354,0.030,0.000,0.198,-0.024
1016,46.735,19.7342,-25.932,26.468,-141.78,2.265,0.845,-25.382,25.826,0.1190,-0.0751,0.020,0.000,0.198,-0.017
1017,46.775,14.0262,-26.029,26.371,-141.23,2.269,0.844,-25.495,25.717,0.1176,0.1658,0.042,0.000,0.197,0.004
1018,46.815,17.3699,-26.093,26.306,-140.82,2.261,0.839,-25.495,25.717,0.1042,-0.1653,0.012,0.000,0.197,-0.034
1019,46.855,14.2334,-26.156,26.240,-140.42,2.266,0.838,-25.607,25.607,0.1012,-0.0385,0.023,0.000,0.197,-0.030
1020,46.896,15.7405,-26.218,26.174,-140.00,2.267,0.834,-25.607,25.607,0.0979,0.0877,0.035,0.000,0.197,0.038
1021,46.934,15.8557,-26.280,26.107,-139.59,2.265,0.832,-25.717,25.495,0.1027,-0.1276,0.016,0.000,0.196,0.023
1022,46.975,15.4142,-26.342,26.041,-139.23,2.252,0.830,-25.717,25.495,0.1131,-0.0722,0.020,0.000,0.197,-0.032
1023,47.014,14.6816,-26.404,25.975,-138.90,2.258,0.828,-25.826,25.382,0.0994,-0.0091,0.026,0.000,0.198,-0.006
1024,47.075,22.9567,-26.465,25.908,-138.54,2.234,0.827,-25.826,25.382,0.1195,0.0805,0.034,0.000,0.197,0.032
1025,47.134,30.7386,-26.555,25.807,-137.99,2.235,0.822,-25.935,25.268,0.1123,-0.0457,0.023,0.000,0.197,0.018
1026,47.175,17.4001,-26.645,25.706,-137.44,2.245,0.819,-26.041,25.153,0.1047,-0.0697,0.020,0.000,0.197,-0.009
1027,47.237,27.5970,-26.704,25.638,-137.08,2.242,0.819,-26.147,25.037,0.0951,-0.0052,0.026,0.000,0.197,0.020
1028,47.295,28.1668,-26.791,25.535,-136.51,2.230,0.814,-26.147,25.037,0.1059,0.0151,0.028,0.000,0.197,0.026
1029,47.356,22.3571,-26.878,25.432,-135.95,2.224,0.809,-26.252,24.920,0.1126,0.1432,0.039,0.000,0.197,0.005
1030,47.415,22.2712,-26.964,25.328,-135.45,2.238,0.805,-26.355,24.801,0.0958,-0.2215,0.007,0.000,0.198,-0.027
