step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
391,99.135,12.9042,27.110,23.122,117.02,2.481,0.423,27.494,23.301,0.1950,0.0850,0.037,0.000,0.196,0.003,100.055
392,99.386,10.9648,27.041,23.226,117.54,2.489,0.419,27.406,23.431,0.1834,0.0902,0.038,0.000,0.196,-0.004,99.982
393,99.685,10.4580,26.969,23.330,118.08,2.504,0.417,27.317,23.561,0.1910,0.0768,0.036,0.000,0.197,-0.004,99.845
394,99.886,9.2596,26.897,23.434,118.60,2.519,0.417,27.227,23.689,0.1985,0.0318,0.033,0.000,0.197,-0.012,50.696
395,100.185,13.5181,26.824,23.538,119.12,2.532,0.418,27.135,23.817,0.2188,0.0127,0.031,0.000,0.197,-0.019,100.633
396,100.435,10.4892,26.749,23.641,119.66,2.541,0.422,27.042,23.943,0.2242,0.1009,0.039,0.000,0.197,-0.030,99.974
397,100.736,11.5637,26.672,23.743,120.24,2.550,0.421,27.042,23.943,0.2055,0.0272,0.032,0.000,0.196,-0.039,100.370
398,100.936,10.2468,26.593,23.844,120.85,2.559,0.420,26.948,24.069,0.2056,0.0836,0.037,0.000,0.196,-0.026,50.047
399,101.185,9.7067,26.514,23.945,121.46,2.567,0.420,26.852,24.194,0.1949,0.1494,0.043,0.000,0.196,-0.025,50.006
400,101.436,9.7542,26.433,24.045,122.04,2.568,0.422,26.755,24.317,0.1959,0.0746,0.037,0.000,0.197,-0.012,100.196
401,101.736,10.5990,26.351,24.146,122.59,2.576,0.424,26.657,24.440,0.1894,0.0552,0.035,0.000,0.197,-0.002,99.865
402,101.985,11.8744,26.269,24.246,123.14,2.583,0.428,26.558,24.561,0.1769,0.0525,0.035,0.000,0.197,0.004,100.129
403,102.285,12.7819,26.185,24.346,123.70,2.588,0.431,26.558,24.561,0.1691,0.0454,0.034,0.000,0.197,0.015,100.246
404,102.535,11.8909,26.100,24.446,124.23,2.593,0.427,26.457,24.682,0.1675,0.0164,0.032,0.000,0.197,0.014,99.671
405,102.836,11.6837,26.016,24.546,124.73,2.601,0.425,26.355,24.801,0.1782,-0.0127,0.029,0.000,0.198,0.016,100.466
406,103.035,11.0625,25.930,24.645,125.21,2.605,0.423,26.252,24.920,0.1797,-0.0004,0.030,0.000,0.197,0.014,49.497
407,103.336,13.5406,25.843,24.744,125.70,2.604,0.422,26.147,25.037,0.1684,-0.0582,0.025,0.000,0.197,0.013,99.926
408,103.585,11.6488,25.756,24.841,126.22,2.604,0.423,26.041,25.153,0.1906,-0.0729,0.024,0.000,0.197,0.019,99.735
409,103.835,10.9318,25.668,24.938,126.74,2.593,0.425,25.935,25.268,0.1883,-0.0868,0.023,0.000,0.197,0.016,50.207
410,104.035,10.7947,25.579,25.033,127.23,2.584,0.426,25.935,25.268,0.1983,-0.1076,0.021,0.000,0.197,0.004,49.598
411,104.335,11.6771,25.489,25.127,127.75,2.579,0.423,25.826,25.382,0.2044,-0.0724,0.024,0.000,0.196,-0.004,100.098
412,104.586,10.0371,25.398,25.219,128.29,2.571,0.422,25.717,25.495,0.2034,-0.0727,0.024,0.000,0.196,-0.007,100.661
413,104.885,11.4483,25.307,25.309,128.86,2.562,0.423,25.607,25.607,0.2056,-0.0893,0.022,0.000,0.195,-0.003,100.135
414,105.135,10.1922,25.214,25.398,129.44,2.552,0.425,25.495,25.717,0.2118,-0.0625,0.024,0.000,0.195,0.003,99.973
415,105.435,12.3370,25.121,25.485,130.02,2.538,0.430,25.382,25.826,0.1996,-0.0463,0.026,0.000,0.195,-0.005,100.185
416,105.685,11.4432,25.027,25.571,130.60,2.524,0.436,25.268,25.935,0.1876,-0.0085,0.029,0.000,0.196,0.000,100.049
417,105.935,9.8954,24.933,25.657,131.18,2.515,0.435,25.268,25.935,0.1989,-0.0374,0.026,0.000,0.196,0.011,50.428
418,106.185,11.7296,24.839,25.741,131.72,2.506,0.435,25.153,26.041,0.1945,-0.0410,0.026,0.000,0.197,0.011,100.284
419,106.485,8.9198,24.744,25.825,132.24,2.501,0.435,25.037,26.147,0.1850,-0.0666,0.024,0.000,0.197,0.027,100.050
420,106.735,8.9484,24.649,25.907,132.77,2.497,0.438,24.920,26.252,0.1969,-0.0522,0.025,0.000,0.197,0.045,100.052
421,107.035,11.5344,24.553,25.989,133.29,2.488,0.442,24.801,26.355,0.1794,-0.0471,0.025,0.000,0.197,0.044,100.640
422,107.235,10.1205,24.457,26.070,133.82,2.489,0.447,24.801,26.355,0.1768,-0.0656,0.024,0.000,0.197,0.039,49.974
423,107.535,11.1052,24.361,26.149,134.33,2.481,0.444,24.682,26.457,0.1740,-0.0929,0.021,0.000,0.197,0.043,99.873
424,107.736,8.3935,24.265,26.228,134.82,2.474,0.443,24.561,26.558,0.1576,-0.0740,0.023,0.000,0.197,0.027,50.238
425,107.985,8.3484,24.169,26.306,135.30,2.463,0.444,24.440,26.657,0.1621,-0.0742,0.022,0.000,0.197,0.024,50.490
426,108.185,8.6913,24.073,26.384,135.75,2.446,0.445,24.317,26.755,0.1603,-0.1092,0.019,0.000,0.197,0.015,49.977
427,108.435,8.0753,23.977,26.460,136.18,2.431,0.448,24.194,26.852,0.1624,-0.0926,0.021,0.000,0.197,0.002,50.265
428,108.686,10.8334,23.881,26.535,136.60,2.417,0.446,24.194,26.852,0.1548,-0.0595,0.023,0.000,0.197,-0.003,100.491
429,108.985,9.6913,23.785,26.609,137.03,2.404,0.442,24.069,26.948,0.1577,-0.0429,0.025,0.000,0.197,0.005,99.946
430,109.236,10.2747,23.689,26.683,137.45,2.398,0.440,23.943,27.042,0.1539,0.0285,0.031,0.000,0.197,0.016,99.962
431,109.535,8.7629,23.593,26.756,137.86,2.399,0.441,23.817,27.135,0.1463,0.0249,0.031,0.000,0.197,0.025,100.187
432,109.786,8.1816,23.496,26.828,138.27,2.404,0.444,23.689,27.227,0.1614,0.0511,0.033,0.000,0.197,0.041,100.031
433,110.085,10.6758,23.399,26.899,138.66,2.411,0.438,23.689,27.227,0.1600,0.0553,0.034,0.000,0.198,0.045,99.899
434,110.336,9.3669,23.300,26.971,139.06,2.419,0.433,23.561,27.317,0.1792,0.0246,0.031,0.000,0.198,0.045,100.556
435,110.635,9.4389,23.201,27.041,139.48,2.425,0.432,23.431,27.406,0.1770,0.0388,0.032,0.000,0.198,0.048,100.264
436,110.885,8.4287,23.101,27.110,139.92,2.424,0.433,23.301,27.494,0.1813,0.0697,0.035,0.000,0.197,0.046,100.239
437,111.185,9.3571,22.999,27.179,140.39,2.428,0.436,23.170,27.580,0.1751,0.0660,0.035,0.000,0.197,0.043,99.840
438,111.436,11.1428,22.896,27.246,140.88,2.441,0.431,23.170,27.580,0.1723,0.0777,0.036,0.000,0.197,0.038,100.056
439,111.686,10.5202,22.793,27.313,141.36,2.454,0.428,23.037,27.665,0.1679,0.0890,0.037,0.000,0.197,0.040,50.057
440,111.936,11.7027,22.688,27.380,141.84,2.467,0.427,22.904,27.748,0.1805,0.1036,0.038,0.000,0.198,0.043,100.082
441,112.235,10.5942,22.583,27.446,142.29,2.482,0.428,22.770,27.830,0.1922,0.0791,0.036,0.000,0.198,0.046,100.241
442,112.436,11.6172,22.476,27.512,142.76,2.499,0.430,22.636,27.911,0.1905,0.1111,0.039,0.000,0.198,0.038,50.228
443,112.735,9.9550,22.368,27.576,143.26,2.516,0.429,22.636,27.911,0.1992,0.0931,0.038,0.000,0.197,0.032,98.632
444,112.936,11.1248,22.258,27.639,143.79,2.533,0.426,22.500,27.990,0.1895,0.0872,0.037,0.000,0.197,0.030,50.469
445,113.236,11.4022,22.147,27.702,144.34,2.546,0.426,22.364,28.068,0.1895,0.1036,0.039,0.000,0.197,0.026,100.185
446,113.435,11.4433,22.035,27.763,144.89,2.552,0.426,22.226,28.145,0.1822,0.0889,0.038,0.000,0.197,0.014,49.771
447,113.736,11.2238,21.922,27.825,145.43,2.554,0.429,22.088,28.220,0.1889,0.0364,0.033,0.000,0.197,-0.002,100.476
448,113.985,11.9665,21.808,27.885,145.95,2.560,0.432,21.949,28.293,0.1739,0.0068,0.031,0.000,0.197,-0.015,99.891
449,114.285,9.7752,21.694,27.945,146.47,2.566,0.432,21.949,28.293,0.1730,-0.0155,0.029,0.000,0.197,-0.031,99.998
450,114.535,12.8767,21.578,28.004,146.99,2.569,0.429,21.810,28.365,0.1867,-0.0413,0.026,0.000,0.197,-0.037,100.076
451,114.835,10.4531,21.463,28.063,147.48,2.562,0.426,21.670,28.436,0.1746,-0.0617,0.025,0.000,0.197,-0.041,100.509
452,115.085,10.7789,21.347,28.119,147.97,2.561,0.426,21.528,28.505,0.1715,-0.0653,0.024,0.000,0.197,-0.043,100.081
453,115.385,10.6266,21.231,28.175,148.47,2.558,0.426,21.387,28.572,0.1654,-0.0707,0.024,0.000,0.197,-0.029,100.026
454,115.635,8.7573,21.116,28.231,148.97,2.550,0.428,21.244,28.639,0.1680,-0.1278,0.018,0.000,0.197,-0.023,99.949
455,115.936,11.9559,21.000,28.285,149.45,2.542,0.430,21.244,28.639,0.1753,-0.1112,0.020,0.000,0.196,-0.026,100.338
456,116.185,11.4999,20.885,28.337,149.91,2.527,0.425,21.101,28.703,0.1778,-0.1634,0.015,0.000,0.196,-0.025,100.130
457,116.485,11.9596,20.769,28.389,150.39,2.508,0.422,20.957,28.766,0.1766,-0.1170,0.019,0.000,0.196,-0.021,100.152
458,116.735,13.1862,20.655,28.438,150.88,2.484,0.421,20.813,28.828,0.1663,-0.1326,0.017,0.000,0.195,-0.010,100.834
459,116.985,10.2529,20.540,28.486,151.37,2.465,0.421,20.668,28.888,0.1777,-0.1152,0.019,0.000,0.195,0.001,50.175
460,117.235,11.8546,20.427,28.534,151.84,2.442,0.424,20.522,28.947,0.1774,-0.0648,0.023,0.000,0.195,0.009,100.098
461,117.536,11.0897,20.313,28.579,152.29,2.425,0.422,20.522,28.947,0.1799,-0.0074,0.028,0.000,0.195,0.010,100.691
462,117.735,11.7196,20.200,28.624,152.76,2.418,0.419,20.376,29.004,0.1691,0.0022,0.029,0.000,0.196,0.010,49.987
463,118.035,11.2183,20.086,28.668,153.23,2.419,0.417,20.229,29.059,0.1632,0.0645,0.034,0.000,0.196,0.021,100.354
464,118.286,10.0044,19.972,28.711,153.71,2.428,0.417,20.081,29.113,0.1729,0.1387,0.041,0.000,0.196,0.021,100.243
465,118.536,10.7714,19.857,28.753,154.15,2.435,0.419,19.933,29.166,0.1790,0.1484,0.042,0.000,0.197,0.021,50.611
466,118.735,11.4624,19.741,28.795,154.60,2.455,0.417,19.933,29.166,0.1815,0.1138,0.039,0.000,0.197,0.012,50.225
467,119.035,11.0671,19.624,28.836,155.07,2.481,0.413,19.784,29.217,0.1770,0.1371,0.042,0.000,0.197,0.006,100.208
468,119.235,11.8971,19.506,28.875,155.57,2.495,0.411,19.635,29.266,0.1685,0.1036,0.039,0.000,0.197,0.011,50.202
469,119.485,12.1983,19.386,28.915,156.08,2.509,0.411,19.486,29.314,0.1785,0.1066,0.039,0.000,0.197,0.013,50.159
470,119.736,11.4728,19.266,28.953,156.55,2.514,0.412,19.335,29.360,0.1886,0.1368,0.042,0.000,0.197,0.014,99.860
471,119.985,11.0011,19.145,28.991,157.03,2.525,0.416,19.335,29.360,0.1888,0.0747,0.037,0.000,0.197,0.010,50.072
472,120.186,10.8398,19.022,29.027,157.53,2.543,0.411,19.185,29.404,0.1827,0.0676,0.036,0.000,0.197,0.012,50.055
473,120.486,9.7967,18.898,29.062,158.07,2.559,0.409,19.034,29.447,0.1977,0.0773,0.037,0.000,0.197,0.013,99.941
474,120.735,11.7925,18.773,29.096,158.62,2.570,0.408,18.882,29.489,0.1920,0.0165,0.032,0.000,0.197,0.008,99.761
475,120.986,11.7409,18.648,29.129,159.15,2.580,0.408,18.730,29.529,0.1830,-0.0216,0.028,0.000,0.197,0.005,50.245
476,121.185,9.1546,18.522,29.161,159.70,2.580,0.410,18.578,29.567,0.1926,-0.0706,0.024,0.000,0.197,0.003,50.048
477,121.485,11.1773,18.395,29.191,160.23,2.572,0.413,18.425,29.604,0.2109,-0.0756,0.023,0.000,0.197,0.001,100.284
478,121.736,12.3088,18.270,29.221,160.77,2.557,0.413,18.425,29.604,0.1970,-0.1072,0.021,0.000,0.197,-0.003,100.049
479,121.985,11.3583,18.144,29.248,161.32,2.550,0.411,18.272,29.639,0.2112,-0.1204,0.019,0.000,0.196,-0.006,50.056
480,122.236,9.8275,18.018,29.274,161.89,2.539,0.411,18.119,29.672,0.1921,-0.1227,0.019,0.000,0.196,-0.012,100.656
481,122.486,13.1360,17.893,29.298,162.47,2.528,0.413,17.965,29.704,0.1925,-0.1178,0.019,0.000,0.196,-0.021,50.001
482,122.735,11.5889,17.768,29.320,163.03,2.515,0.416,17.811,29.734,0.1920,-0.0998,0.021,0.000,0.196,-0.017,100.082
483,123.036,13.1118,17.644,29.342,163.57,2.498,0.421,17.656,29.763,0.1952,-0.0719,0.023,0.000,0.196,-0.016,100.507
484,123.236,11.9510,17.521,29.363,164.09,2.482,0.422,17.656,29.763,0.1917,-0.1156,0.019,0.000,0.196,-0.008,49.920
485,123.486,11.8014,17.398,29.383,164.61,2.470,0.420,17.502,29.790,0.1972,-0.0726,0.023,0.000,0.196,-0.002,50.175
486,123.686,9.5322,17.276,29.401,165.13,2.456,0.420,17.347,29.815,0.1941,-0.0178,0.027,0.000,0.196,0.006,50.603
487,123.985,8.9138,17.154,29.418,165.66,2.447,0.422,17.191,29.839,0.1822,0.0069,0.030,0.000,0.196,0.015,99.844
488,124.235,10.2060,17.032,29.434,166.18,2.448,0.427,17.036,29.861,0.1824,0.0047,0.029,0.000,0.196,0.023,100.149
489,124.536,10.4866,16.910,29.450,166.69,2.452,0.430,17.036,29.861,0.1779,0.0581,0.034,0.000,0.196,0.024,100.655
490,124.785,11.0960,16.788,29.464,167.18,2.456,0.427,16.880,29.882,0.1835,0.0539,0.034,0.000,0.196,0.015,100.046
491,125.085,10.8724,16.666,29.478,167.66,2.465,0.427,16.724,29.901,0.1793,0.0552,0.034,0.000,0.196,0.006,99.637
492,125.336,11.7103,16.543,29.491,168.15,2.471,0.428,16.568,29.918,0.1673,0.0374,0.033,0.000,0.197,0.005,100.387
493,125.636,10.9626,16.419,29.502,168.65,2.474,0.431,16.412,29.933,0.1652,0.0195,0.031,0.000,0.197,0.010,100.199
494,125.885,10.5625,16.295,29.514,169.12,2.476,0.435,16.412,29.933,0.1539,0.0275,0.032,0.000,0.197,0.012,99.795
495,126.136,11.9029,16.171,29.525,169.57,2.478,0.431,16.255,29.947,0.1571,0.0550,0.034,0.000,0.198,0.018,50.487
496,126.386,9.5030,16.047,29.535,170.00,2.481,0.428,16.099,29.960,0.1639,0.0155,0.031,0.000,0.198,0.021,100.483
497,126.686,12.8529,15.923,29.545,170.42,2.492,0.426,15.942,29.970,0.1649,0.0200,0.031,0.000,0.198,0.024,100.353
498,126.936,11.4410,15.798,29.553,170.86,2.496,0.426,15.785,29.979,0.1661,0.0480,0.034,0.000,0.197,0.029,100.318
499,127.186,12.8177,15.673,29.561,171.31,2.501,0.429,15.628,29.987,0.1590,0.0477,0.034,0.000,0.197,0.033,50.417
500,127.436,11.9021,15.548,29.567,171.77,2.511,0.428,15.628,29.987,0.1460,0.0280,0.032,0.000,0.197,0.044,99.970
501,127.686,13.2134,15.422,29.572,172.23,2.518,0.423,15.471,29.993,0.1330,0.0234,0.032,0.000,0.197,0.047,50.237
502,127.936,11.7909,15.296,29.578,172.65,2.523,0.419,15.314,29.997,0.1183,0.0486,0.034,0.000,0.198,0.048,100.022
503,128.235,11.1575,15.170,29.583,173.03,2.525,0.416,15.157,29.999,0.1086,0.1171,0.040,0.000,0.198,0.042,100.166
504,128.485,10.2332,15.043,29.589,173.38,2.526,0.414,15.000,30.000,0.1047,0.0849,0.037,0.000,0.198,0.038,100.048
505,128.735,12.0570,14.917,29.594,173.69,2.536,0.406,14.900,30.000,0.1032,0.0250,0.032,0.000,0.199,0.030,50.116
506,128.935,9.9930,14.789,29.600,173.99,2.544,0.400,14.800,30.000,0.0849,0.0415,0.034,0.000,0.199,0.024,50.510
507,129.235,11.4178,14.662,29.605,174.28,2.548,0.397,14.700,30.000,0.0835,0.0632,0.036,0.000,0.199,0.022,100.346
508,129.485,9.2041,14.534,29.611,174.55,2.549,0.391,14.500,30.000,0.0792,0.0215,0.032,0.000,0.199,0.022,100.236
509,129.786,14.2985,14.406,29.616,174.79,2.553,0.384,14.400,30.000,0.0647,0.0205,0.032,0.000,0.200,0.024,100.362
510,130.035,12.9153,14.277,29.621,175.01,2.558,0.379,14.300,30.000,0.0388,0.0111,0.031,0.000,0.200,0.026,100.147
511,130.285,10.6740,14.149,29.627,175.22,2.557,0.376,14.100,30.000,0.0422,0.0170,0.032,0.000,0.200,0.032,50.096
512,130.485,11.7591,14.021,29.633,175.38,2.553,0.367,14.000,30.000,0.0478,0.0319,0.033,0.000,0.200,0.030,50.251
513,130.786,12.1724,13.893,29.640,175.49,2.558,0.360,13.900,30.000,0.0607,0.0486,0.035,0.000,0.200,0.022,100.139
514,130.985,10.7588,13.764,29.646,175.61,2.571,0.356,13.800,30.000,0.0394,0.0063,0.031,0.000,0.200,0.017,50.000
515,131.285,12.8012,13.635,29.652,175.75,2.578,0.350,13.600,30.000,0.0374,0.0346,0.033,0.000,0.200,0.017,100.259
516,131.535,9.1701,13.506,29.658,175.90,2.578,0.343,13.500,30.000,0.0478,0.0351,0.033,0.000,0.200,0.018,100.019
517,131.786,8.8060,13.377,29.663,176.01,2.580,0.337,13.400,30.000,0.0372,-0.0336,0.027,0.000,0.200,0.008,50.064
518,132.036,9.7172,13.248,29.669,176.12,2.586,0.335,13.200,30.000,0.0407,-0.0821,0.023,0.000,0.200,0.001,99.914
519,132.336,5.0373,13.118,29.674,176.24,2.579,0.327,13.100,30.000,0.0416,-0.0938,0.022,0.000,0.200,-0.004,100.326
520,132.585,12.3223,12.989,29.679,176.35,2.567,0.321,13.000,30.000,0.0314,-0.0567,0.025,0.000,0.200,-0.014,100.139
521,132.885,9.3298,12.861,29.684,176.47,2.553,0.319,12.900,30.000,0.0252,-0.0762,0.023,0.000,0.200,-0.016,100.111
522,133.085,8.4330,12.733,29.689,176.57,2.542,0.313,12.700,30.000,0.0141,-0.0904,0.022,0.000,0.200,-0.015,50.313
523,133.335,8.0992,12.606,29.694,176.65,2.530,0.306,12.600,30.000,-0.0035,-0.0803,0.023,0.000,0.200,-0.014,50.362
524,133.586,8.4623,12.479,29.700,176.71,2.515,0.301,12.500,30.000,0.0074,-0.0509,0.025,0.000,0.200,-0.012,100.163
525,133.885,7.8945,12.354,29.706,176.73,2.505,0.297,12.400,30.000,0.0287,-0.0705,0.023,0.000,0.200,-0.013,99.848
526,134.085,10.6827,12.228,29.713,176.72,2.503,0.288,12.200,30.000,0.0393,-0.0969,0.021,0.000,0.200,-0.019,50.413
527,134.386,11.2325,12.103,29.719,176.75,2.500,0.281,12.100,30.000,0.0450,-0.1042,0.020,0.000,0.200,-0.019,100.212
528,134.585,7.7165,11.979,29.724,176.82,2.492,0.277,12.000,30.000,0.0449,-0.0686,0.023,0.000,0.199,-0.017,50.110
529,134.835,9.9650,11.854,29.728,176.91,2.481,0.275,11.900,30.000,0.0400,-0.0260,0.027,0.000,0.199,-0.011,50.169
530,135.036,8.3812,11.730,29.732,177.03,2.477,0.270,11.700,30.000,0.0361,0.0045,0.030,0.000,0.199,0.002,50.158
531,135.286,9.9887,11.607,29.735,177.14,2.476,0.265,11.600,30.000,0.0502,-0.0009,0.029,0.000,0.199,0.012,50.155
532,135.486,7.7423,11.483,29.738,177.25,2.478,0.262,11.500,30.000,0.0310,0.0026,0.029,0.000,0.199,0.014,50.004
533,135.735,11.8529,11.359,29.741,177.35,2.481,0.262,11.400,30.000,0.0480,0.0102,0.030,0.000,0.200,0.013,50.247
534,135.935,11.1750,11.235,29.744,177.46,2.480,0.259,11.200,30.000,0.0515,-0.0106,0.028,0.000,0.200,0.010,50.133
535,136.185,6.8675,11.111,29.746,177.56,2.485,0.254,11.100,30.000,0.0425,0.0154,0.031,0.000,0.200,0.001,50.114
536,136.385,9.9678,10.987,29.748,177.68,2.489,0.253,11.000,30.000,0.0381,-0.0164,0.028,0.000,0.200,0.005,50.288
537,136.685,11.7258,10.863,29.749,177.81,2.489,0.253,10.900,30.000,0.0229,-0.0361,0.026,0.000,0.200,0.010,100.093
538,136.935,6.0597,10.738,29.751,177.94,2.485,0.252,10.700,30.000,0.0135,-0.0446,0.025,0.000,0.200,0.015,100.018
539,137.236,5.6211,10.615,29.753,178.02,2.475,0.247,10.600,30.000,0.0107,-0.0466,0.025,0.000,0.200,0.015,100.203
540,137.486,5.9879,10.491,29.756,178.07,2.467,0.244,10.500,30.000,0.0026,-0.0155,0.028,0.000,0.200,0.009,100.218
541,137.786,5.7611,10.368,29.759,178.10,2.463,0.243,10.400,30.000,0.0073,-0.0393,0.026,0.000,0.200,0.009,100.372
542,138.035,3.9651,10.246,29.763,178.12,2.458,0.242,10.200,30.000,0.0177,-0.0456,0.025,0.000,0.200,0.015,100.414
543,138.335,5.9385,10.123,29.766,178.13,2.449,0.235,10.100,30.000,0.0173,-0.0691,0.023,0.000,0.200,0.013,100.435
544,138.585,3.1765,10.001,29.769,178.16,2.446,0.231,10.000,30.000,0.0067,-0.0891,0.021,0.000,0.200,0.017,100.040
545,138.836,5.6145,9.878,29.772,178.21,2.439,0.229,9.900,30.000,0.0148,-0.0482,0.024,0.000,0.200,0.024,50.082
546,139.036,2.6581,9.757,29.775,178.25,2.427,0.229,9.800,30.000,0.0190,-0.0103,0.028,0.000,0.200,0.023,50.028
547,139.285,2.5742,9.636,29.778,178.27,2.422,0.225,9.600,30.000,0.0285,0.0099,0.030,0.000,0.199,0.016,50.198
548,139.485,2.8072,9.515,29.780,178.31,2.428,0.221,9.500,30.000,0.0423,-0.0345,0.026,0.000,0.199,0.009,50.278
549,139.735,6.7348,9.393,29.781,178.37,2.429,0.219,9.400,30.000,0.0502,-0.0307,0.026,0.000,0.199,0.006,50.089
550,139.936,3.8917,9.272,29.782,178.46,2.425,0.220,9.300,30.000,0.0445,-0.0054,0.028,0.000,0.199,-0.003,49.855
551,140.186,4.6690,9.150,29.782,178.58,2.426,0.223,9.200,30.000,0.0362,0.0016,0.029,0.000,0.199,-0.005,50.385
552,140.386,7.8699,9.029,29.782,178.70,2.428,0.220,9.000,30.000,0.0299,-0.0082,0.028,0.000,0.199,0.001,49.881
553,140.686,8.5806,8.907,29.782,178.81,2.428,0.218,8.900,30.000,0.0357,0.0190,0.030,0.000,0.199,-0.002,100.150
554,140.935,6.0217,8.786,29.782,178.90,2.427,0.219,8.800,30.000,0.0355,-0.0055,0.028,0.000,0.200,-0.012,99.996
555,141.185,6.9362,8.664,29.781,178.98,2.431,0.221,8.700,30.000,0.0384,0.0007,0.029,0.000,0.200,-0.022,50.101
556,141.386,8.8828,8.543,29.781,179.08,2.435,0.223,8.500,30.000,0.0446,-0.0345,0.026,0.000,0.200,-0.029,50.188
557,141.686,7.4232,8.421,29.780,179.18,2.435,0.221,8.400,30.000,0.0447,-0.1156,0.018,0.000,0.200,-0.034,99.992
558,141.936,9.1080,8.299,29.778,179.29,2.433,0.222,8.300,30.000,0.0506,-0.2046,0.010,0.000,0.200,-0.035,99.822
559,142.236,9.5449,8.178,29.776,179.41,2.417,0.225,8.200,30.000,0.0541,-0.1852,0.012,0.000,0.199,-0.034,100.090
560,142.435,7.7836,8.058,29.774,179.53,2.387,0.230,8.100,30.000,0.0682,-0.1437,0.015,0.000,0.199,-0.035,50.256
561,142.735,10.6968,7.940,29.771,179.67,2.360,0.233,7.900,30.000,0.0690,-0.1604,0.013,0.000,0.199,-0.027,100.175
562,142.985,10.9481,7.823,29.767,179.82,2.342,0.234,7.800,30.000,0.0725,-0.1735,0.012,0.000,0.199,-0.015,100.144
563,143.236,11.1385,7.706,29.763,179.99,2.317,0.237,7.700,30.000,0.0908,-0.1773,0.012,0.000,0.198,0.001,49.708
564,143.485,11.0278,7.591,29.758,-179.83,2.286,0.243,7.600,30.000,0.0880,-0.1294,0.016,0.000,0.198,0.023,100.196
565,143.786,11.2328,7.476,29.752,-179.64,2.265,0.250,7.500,30.000,0.1001,-0.0828,0.020,0.000,0.198,0.033,100.548
566,144.036,11.7584,7.363,29.745,-179.43,2.258,0.258,7.400,30.000,0.1014,-0.0537,0.022,0.000,0.198,0.035,100.090
567,144.286,11.5259,7.251,29.737,-179.19,2.254,0.268,7.300,30.000,0.1107,-0.0562,0.022,0.000,0.197,0.025,49.813
568,144.485,11.1529,7.139,29.728,-178.95,2.250,0.274,7.100,30.000,0.1078,-0.0178,0.025,0.000,0.197,0.008,50.252
569,144.785,11.3663,7.027,29.719,-178.68,2.243,0.282,7.000,30.000,0.1064,0.0773,0.034,0.000,0.197,-0.013,100.032
570,145.035,14.7843,6.915,29.709,-178.42,2.240,0.292,6.900,30.000,0.0945,0.1233,0.038,0.000,0.198,-0.020,100.258
571,145.335,13.4530,6.803,29.698,-178.15,2.252,0.302,6.800,30.000,0.0862,0.1812,0.043,0.000,0.198,-0.025,100.477
572,145.585,10.2778,6.690,29.688,-177.90,2.273,0.312,6.700,30.000,0.0599,0.1615,0.041,0.000,0.199,-0.008,100.143
573,145.885,11.9350,6.576,29.677,-177.68,2.300,0.324,6.600,30.000,0.0576,0.1421,0.040,0.000,0.200,0.013,99.984
574,146.086,9.6732,6.460,29.667,-177.48,2.321,0.335,6.500,30.000,0.0327,0.0928,0.036,0.000,0.200,0.021,49.959
575,146.386,10.0438,6.344,29.658,-177.33,2.340,0.345,6.300,30.000,0.0256,0.0784,0.035,0.000,0.201,0.017,100.075
576,146.635,11.7207,6.227,29.649,-177.20,2.350,0.352,6.200,30.000,0.0048,0.1436,0.040,0.000,0.201,0.030,100.208
577,146.885,12.1029,6.110,29.641,-177.12,2.360,0.359,6.100,30.000,-0.0034,0.1338,0.040,0.000,0.201,0.023,50.467
578,147.135,10.0366,5.992,29.634,-177.08,2.365,0.366,6.000,30.000,-0.0191,0.1017,0.037,0.000,0.201,0.025,100.816
579,147.436,10.0125,5.873,29.628,-177.08,2.381,0.373,5.900,30.000,-0.0308,0.1127,0.038,0.000,0.201,0.012,99.833
580,147.636,9.9332,5.754,29.622,-177.10,2.395,0.380,5.800,30.000,-0.0495,0.1167,0.039,0.000,0.201,0.015,50.196
581,147.885,9.7123,5.634,29.618,-177.15,2.406,0.384,5.600,30.000,-0.0507,0.0865,0.036,0.000,0.201,0.007,50.089
582,148.135,11.2597,5.513,29.614,-177.22,2.416,0.386,5.500,30.000,-0.0693,0.0411,0.032,0.000,0.201,0.004,100.031
583,148.435,11.1017,5.392,29.611,-177.33,2.423,0.389,5.400,30.000,-0.0718,0.0562,0.034,0.000,0.201,0.000,100.168
584,148.686,11.2273,5.270,29.609,-177.46,2.426,0.392,5.300,30.000,-0.0809,0.0724,0.035,0.000,0.201,-0.004,100.140
585,148.985,13.3881,5.149,29.609,-177.63,2.430,0.394,5.100,30.000,-0.1026,0.0551,0.034,0.000,0.201,-0.014,100.551
586,149.236,12.2695,5.027,29.609,-177.82,2.435,0.392,5.000,30.000,-0.0960,0.0857,0.037,0.000,0.201,-0.013,100.088
587,149.536,11.3864,4.905,29.610,-178.03,2.439,0.390,4.900,30.000,-0.1126,0.0814,0.036,0.000,0.201,-0.012,100.410
588,149.786,10.3258,4.782,29.613,-178.28,2.445,0.387,4.800,30.000,-0.1073,0.1119,0.039,0.000,0.201,-0.002,100.104
