step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
113.000000,5.650000,1.950900,13.572484,-0.008087,9.902008,2.333718,0.028680,13.600000,0.000000,-0.033366,0.052581,0.000000,0.000000,0.000000,0.000000,0.170303
114.000000,5.700000,2.360900,13.687431,0.011979,9.753236,2.336347,0.017363,13.700000,0.000000,-0.043612,0.135564,0.000000,0.000000,0.000000,0.000000,0.161896
115.000000,5.750000,2.178900,13.802560,0.031768,9.558513,2.343126,0.031871,13.800000,0.000000,-0.046698,0.172328,0.000000,0.000000,0.000000,0.000000,0.160627
116.000000,5.800000,2.236000,13.918090,0.051223,9.349386,2.351742,0.054323,13.900000,0.000000,-0.053544,0.250875,0.000000,0.000000,0.000000,0.000000,0.168001
117.000000,5.850000,1.908200,14.034115,0.070325,9.108664,2.364286,0.078163,14.000000,0.000000,-0.056981,0.212856,0.000000,0.000000,0.000000,0.000000,0.183508
118.000000,5.900000,1.931400,14.150839,0.089039,8.851089,2.374928,0.101710,14.200000,0.000000,-0.063959,0.122624,0.000000,0.000000,0.000000,0.000000,0.196673
119.000000,5.950000,2.071600,14.268171,0.107310,8.560590,2.381060,0.111931,14.300000,0.000000,-0.062100,0.147843,0.000000,0.000000,0.000000,0.000000,0.208123
120.000000,6.000000,2.316000,14.385898,0.125032,8.277826,2.388452,0.125825,14.400000,0.000000,-0.059199,0.185696,0.000000,0.000000,0.000000,0.000000,0.226948
121.000000,6.050000,2.263400,14.504076,0.142226,8.007470,2.397737,0.142284,14.500000,0.000000,-0.070691,0.140541,0.000000,0.000000,0.000000,0.000000,0.253222
122.000000,6.100000,2.300100,14.622794,0.158926,7.683214,2.404764,0.160553,14.600000,0.000000,-0.068579,0.135681,0.000000,0.000000,0.000000,0.000000,0.283949
123.000000,6.150000,2.119400,14.741953,0.175002,7.367754,2.411548,0.179960,14.700000,0.000000,-0.065714,0.140560,0.000000,0.000000,0.000000,0.000000,0.321376
124.000000,6.200000,1.971400,14.861534,0.190464,7.064659,2.418576,0.194310,14.900000,0.000000,-0.060986,0.147801,0.000000,0.000000,0.000000,0.000000,0.365342
125.000000,6.250000,2.866500,14.981545,0.205337,6.782606,2.425966,0.206165,15.000000,0.000000,-0.050471,0.103246,0.000000,0.000000,0.000000,0.000000,0.415876
126.000000,6.300000,1.972700,15.101995,0.219663,6.548561,2.431128,0.225666,15.157077,0.000822,-0.050194,0.120122,0.000000,0.000000,0.000000,0.000000,0.459948
127.000000,6.350000,2.524800,15.222758,0.233526,6.315310,2.437134,0.241795,15.157077,0.000822,-0.052481,0.139533,0.000000,0.000000,0.000000,0.000000,0.395603
128.000000,6.400000,1.988100,15.343875,0.246930,6.070808,2.444111,0.245448,15.314136,0.003290,-0.052785,0.135968,0.000000,0.000000,0.000000,0.000000,0.336079
129.000000,6.450000,2.134500,15.465395,0.259854,5.824183,2.450909,0.252518,15.471161,0.007402,-0.044036,0.144504,0.000000,0.000000,0.000000,0.000000,0.281773
130.000000,6.500000,2.182300,15.587308,0.272289,5.617920,2.458134,0.262328,15.628135,0.013158,-0.048408,0.080919,0.000000,0.000000,0.000000,0.000000,0.232967
