step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
50.000000,2.500000,4751.698900,6.207146,-0.026791,-2.497909,2.374547,0.027728,6.200000,0.000000,-0.087198,-0.267775,0.000000,0.000000,0.000000,0.000000,1.356687
51.000000,2.550000,4220.018800,6.325760,-0.031966,-2.894363,2.361158,0.041054,6.300000,0.000000,-0.081251,-0.271203,0.000000,0.000000,0.000000,0.000000,1.258864
52.000000,2.600000,3855.097100,6.443667,-0.037927,-3.261571,2.347598,0.057839,6.400000,0.000000,-0.073834,-0.224361,0.000000,0.000000,0.000000,0.000000,1.164292
53.000000,2.650000,3905.571600,6.560857,-0.044605,-3.593217,2.336380,0.059345,6.600000,0.000000,-0.076934,-0.145387,0.000000,0.000000,0.000000,0.000000,1.073021
54.000000,2.700000,3843.214800,6.677446,-0.051927,-3.937189,2.329111,0.056613,6.700000,0.000000,-0.067992,-0.076944,0.000000,0.000000,0.000000,0.000000,0.985636
55.000000,2.750000,4300.231400,6.793627,-0.059923,-4.240103,2.325263,0.060261,6.800000,0.000000,-0.060340,-0.077270,0.000000,0.000000,0.000000,0.000000,0.901635
56.000000,2.800000,4111.958600,6.909572,-0.068519,-4.508393,2.321400,0.069184,6.900000,0.000000,-0.061559,-0.059898,0.000000,0.000000,0.000000,0.000000,0.821095
57.000000,2.850000,4461.651400,7.025283,-0.077643,-4.781664,2.318405,0.081655,7.000000,0.000000,-0.055408,-0.050194,0.000000,0.000000,0.000000,0.000000,0.744872
58.000000,2.900000,4078.268000,7.140800,-0.087306,-5.027253,2.315895,0.096368,7.100000,0.000000,-0.046546,0.000107,0.000000,0.000000,0.000000,0.000000,0.672753
59.000000,2.950000,3961.761700,7.256149,-0.097453,-5.233275,2.315901,0.106864,7.300000,0.000000,-0.044251,0.007515,0.000000,0.000000,0.000000,0.000000,0.604713
60.000000,3.000000,4090.884200,7.371461,-0.108014,-5.429129,2.316276,0.111721,7.400000,0.000000,-0.040458,0.029858,0.000000,0.000000,0.000000,0.000000,0.541537
61.000000,3.050000,4061.833000,7.486756,-0.118972,-5.608205,2.317769,0.119707,7.500000,0.000000,-0.032640,0.080890,0.000000,0.000000,0.000000,0.000000,0.483457
62.000000,3.100000,4041.072800,7.602089,-0.130297,-5.752742,2.321814,0.130314,7.600000,0.000000,-0.025623,0.047583,0.000000,0.000000,0.000000,0.000000,0.430338
63.000000,3.150000,4359.521900,7.717595,-0.141934,-5.866389,2.324193,0.143020,7.700000,0.000000,-0.020901,0.094357,0.000000,0.000000,0.000000,0.000000,0.382476
64.000000,3.200000,4019.072100,7.833196,-0.153811,-5.959180,2.328911,0.157353,7.800000,0.000000,-0.011367,0.123370,0.000000,0.000000,0.000000,0.000000,0.340487
65.000000,3.250000,3829.658800,7.949013,-0.165901,-6.009741,2.335079,0.172989,7.900000,0.000000,-0.003659,0.117159,0.000000,0.000000,0.000000,0.000000,0.303958
66.000000,3.300000,3946.975100,8.065125,-0.178125,-6.026059,2.340937,0.181507,8.100000,0.000000,0.003990,0.100077,0.000000,0.000000,0.000000,0.000000,0.273301
67.000000,3.350000,3850.040500,8.181525,-0.190412,-6.008222,2.345941,0.191306,8.200000,0.000000,0.020668,0.118689,0.000000,0.000000,0.000000,0.000000,0.248707
68.000000,3.400000,3836.736800,8.298178,-0.202690,-5.915607,2.351875,0.202698,8.300000,0.000000,0.029274,0.121639,0.000000,0.000000,0.000000,0.000000,0.228805
69.000000,3.450000,4278.876700,8.415145,-0.214810,-5.784076,2.357957,0.215343,8.400000,0.000000,0.050161,0.068904,0.000000,0.000000,0.000000,0.000000,0.214806
70.000000,3.500000,3849.446800,8.532443,-0.226691,-5.557995,2.361403,0.229001,8.500000,0.000000,0.048955,0.085149,0.000000,0.000000,0.000000,0.000000,0.204522
71.000000,3.550000,3822.573800,8.649958,-0.238127,-5.337032,2.365660,0.243311,8.600000,0.000000,0.055849,0.088834,0.000000,0.000000,0.000000,0.000000,0.201662
72.000000,3.600000,4299.669300,8.767728,-0.249129,-5.084442,2.370102,0.251210,8.800000,0.000000,0.057490,0.161035,0.000000,0.000000,0.000000,0.000000,0.204813
73.000000,3.650000,4075.591500,8.885767,-0.259631,-4.823922,2.378153,0.260021,8.900000,0.000000,0.064783,0.133379,0.000000,0.000000,0.000000,0.000000,0.214831
74.000000,3.700000,4453.106700,9.004254,-0.269631,-4.529271,2.384822,0.269664,9.000000,0.000000,0.064607,0.072349,0.000000,0.000000,0.000000,0.000000,0.230544
75.000000,3.750000,4274.056600,9.123122,-0.279047,-4.234595,2.388440,0.280003,9.100000,0.000000,0.065197,0.100540,0.000000,0.000000,0.000000,0.000000,0.253152
76.000000,3.800000,3782.190700,9.242218,-0.287865,-3.936773,2.393467,0.290944,9.200000,0.000000,0.064285,0.155963,0.000000,0.000000,0.000000,0.000000,0.282262
77.000000,3.850000,3872.213000,9.361609,-0.296081,-3.642509,2.401265,0.298560,9.400000,0.000000,0.061454,0.090441,0.000000,0.000000,0.000000,0.000000,0.317895
78.000000,3.900000,3892.062900,9.481430,-0.303709,-3.360321,2.405787,0.304276,9.500000,0.000000,0.060714,0.029031,0.000000,0.000000,0.000000,0.000000,0.360163
